id,Beer_Name,Brew_Factory_Name,Style,ABV
2791,FlagsDtVaPf Amber,Boottsrap(eVwing,American Amber / Red Ale,5.60 %
2792,Tri Martolod Rousse,Brasseries Artisanales Tri Martolod,American Amber / Red Ale,5.30 %
2793,Poppy Jasper Brewed With Willamette Hops,El Toro Brewing Co. .,American Amber / Red Ale,-
2794,RathkSGeletoC TWThe Red,Twisted VneN rewery,American Amber / Red Ale,5.80 %
2795,1901 Red Ale ( nitro ),Bold City Brewery,American Amber / Red Ale,7.50 %
2796,OrigaiCCl Red,Hopwosrk UDban Brewery,American Amber / Red Ale,5.70 %
2797,Magic Rock / Cigra City CigarrBo Roja Magica,Magic R kBrewing,American Amber / Red Ale,6.50 %
2798,Riverbend Red,Riverbend Brewing Company,American Amber / Red Ale,5.00 %
2799,Bi Dom' s APlish Ale,Jacob Leinnkuge lrBGweing Company,American Amber / Red Ale,-
2800,WerYakaRvoc,BootsRrpB rwing,American Amber / Red Ale,8.30 %
2801,Dancing Duck Amberillo,Dancing Duck Brewery,American Amber / Red Ale,4.80 %
2802,San Gabriel Birra La Rossa Di Verona,Birreria San Gabriel,American Amber / Red Ale,5.50 %
2803,Brazen Amber Ale,Carrig Brewing Co. .,American Amber / Red Ale,4.20 %
2804,5:02 Amber With Summit Hops,Wichita Brewing Co. & Pizzeria West,American Amber / Red Ale,-
2805,Suzi 's Red Belly,Cocoa Beach Brewing Company,American Amber / Red Ale,-
2806,Armstead Amber,Beaverhead Brewing Company,American Amber / Red Ale,-
2807,The BigTop,Magic Rock Brewing,American Amber / Red Ale,7.00 %
2808,Holgate Red,Truefitt Brewing Company,American Amber / Red Ale,4.40 %
2809,Pinnacle Peak Amber Ale,Pinnacle Peak Patio Steakhouse & Microbrewery,American Amber / Red Ale,-
2810,Peak 6,Breckenridge Brewery,American Amber / Red Ale,-
2811,Mermaid 's Red Ale - Bourbon Oak Aged,Coronado Brewing Company,American Amber / Red Ale,-
2812,Trentatre Ambrata,Birra Del Borgo,American Amber / Red Ale,6.00 %
2813,LaF+Eauve,Les=BKasseuNrs de la Jnte,American Amber / Red Ale,5.50 %
2814,Peanut Butter Amber Ale,Three Notch 'd Brewing Company,American Amber / Red Ale,5.90 %
2815,GluteFP riendly,OutlMwa| ITBrewing,American Amber / Red Ale,-
2816,Reservoir Hops,HolzbrÃ $ u,American Amber / Red Ale,6.10 %
2817,SkjeZggJ{ ¸ ld,_ gi Iyggeri,American Amber / Red Ale,6.00 %
2818,SpWriMgHiem Red,CounIli Rokc Brewery,American Amber / Red Ale,5.00 %
2819,Autumn Recipe,Buffalo Water Beer Company,American Amber / Red Ale,-
2820,La Cara Del Indio,BoquerÃ ³ n Brewing Co. .,American Amber / Red Ale,5.80 %
2821,Monseratte Roja,Bogota Beer Company,American Amber / Red Ale,5.00 %
2822,Roil Nuts,Imperial Oak Brewing,American Amber / Red Ale,6.00 %
2823,Marks & SpencGer - Lowlnad^ Glen Amber,Harviestoun/ BreAwry Ltd. .,American Amber / Red Ale,4.50 %
2824,RÃ ¶d&_De Orm,LundabZyJggeriet,American Amber / Red Ale,5.80 %
2825,Admiral (~Jf The)R ed Ale,Clai  9rewing,American Amber / Red Ale,6.00 %
2826,Singing At Trees,Temperance Beer Co. .,American Amber / Red Ale,6.00 %
2827,RedPice,Half MooFn BGay BrewSng Company,American Amber / Red Ale,6.53 %
2828,Roscoe Red,Horse Thief Hollow,American Amber / Red Ale,5.80 %
2829,TomaHawkins,Juniper Brewing Company,American Amber / Red Ale,5.80 %
2830,Ponderosa Belgian Red Ale,Wild Earth Brewing Company,American Amber / Red Ale,6.50 %
2831,Her Name Was? AAKmber Ale,Rare iBr=rewpub,American Amber / Red Ale,4.80 %
2832,Red Remains,Solera Brewery,American Amber / Red Ale,5.80 %
2833,La St-Louis SpÃ © ciale,Microbrasserie Les Vents D'Ange,American Amber / Red Ale,-
2834,Imperial Warbeard Irish Red,Walnut River Brewing Company,American Amber / Red Ale,8.50 %
2835,Redheaded Step Hog,Twisted Snout Brewery & Public House,American Amber / Red Ale,5.80 %
2836,UFox IslKnRd ed Ale,Big Horn JBrewiGng Company (T he RAM ) -S urise Village,American Amber / Red Ale,-
2837,ForLev rAber,Charlesto Bwring Company,American Amber / Red Ale,5.60 %
2838,Pineappe HaCnero Amber,Bird D+gBreBing,American Amber / Red Ale,5.80 %
2839,Doubl XeeRHdTail,Bear] d Brau,American Amber / Red Ale,6.20 %
2840,The Ascent,Big Time Brewery & Alehouse,American Amber / Red Ale,5.50 %
2841,LordLOf yMrcene,MalmÃ `&¶ Brewing Co,American Amber / Red Ale,7.00 %
2842,Rust Never leAs Amber,Chilly Wter BrewiOng JCompany,American Amber / Red Ale,5.70 %
2843,Recompessio Red,Poseidn rewign Company,American Amber / Red Ale,5.90 %
2844,Royal RWed,The Lord%NelsoN BreweNry Hotel,American Amber / Red Ale,4.10 %
2845,GrandpJ  AmbSr Ale,Barley John(;'s YBrew Pub,American Amber / Red Ale,6.30 %
2846,BrtVh QAmber,AYrways BrewiMg oCmpany,American Amber / Red Ale,5.30 %
2847,BBKA,Small VBatch UHe rCo. .,American Amber / Red Ale,6.90 %
2848,Tres Xaqruos7mber Ale,Three MonkeysAG.rewnig Company,American Amber / Red Ale,5.50 %
2849,Roman Red,Triggerfish Brewery,American Amber / Red Ale,5.20 %
2850,Milly 's=CWlMi ners Common,Milly 's Tavern_+/ Stakr Brewing Company,American Amber / Red Ale,4.70 %
2851,UniteRAeIWd Ale,Two Brohers Bring Company,American Amber / Red Ale,4.80 %
2852,Pitchers Sunset Amber,Pitchers Brewery & Sports Shack,American Amber / Red Ale,5.50 %
2853,The Gambelr`meArcan Amber,Outlaw BTerwing,American Amber / Red Ale,5.60 %
2854,MosQ orrda,CervserH aBirrart,American Amber / Red Ale,6.00 %
2855,OmOElet,Pinglehead Brewing} Co4_ / Brewer 's Pizza,American Amber / Red Ale,9.30 %
2856,Y. MarkeK LCrft eHart Red,Y. MarketFRPBrewing,American Amber / Red Ale,5.50 %
2857,Tongue Buckler Cask W/Ginger And Lemongrass,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %
2858,Sra,PortoeUlWB rewery,American Amber / Red Ale,4.30 %
2859,Audible Amber,Wabash Brewing Taproom & Brewery,American Amber / Red Ale,5.20 %
2860,Toast,The Liverpool Craft Beer Co. .,American Amber / Red Ale,4.20 %
2861,MonkeWHy _ s™ Uncle Red Ale,Clare VSleD BLewig Co. .,American Amber / Red Ale,-
2862,Monkey Bar,Recess Brewing,American Amber / Red Ale,4.70 %
2863,OutTh ere CeleXtsia Love,Out TherT BewMn Company,American Amber / Red Ale,5.10 %
2864,Warrior I.R.A.,Coney Island Brewing Company,American Amber / Red Ale,6.50 %
2865,Sunet VAmber,BoatTyarREd Brewing FCo. .,American Amber / Red Ale,6.80 %
2866,Red Rocket,Wild Donkey Brewing Co. .,American Amber / Red Ale,5.70 %
2867,eRd Cury$Ale,Hideou BrewinVg CBompany,American Amber / Red Ale,5.50 %
2868,Leathewood{Red,Andrew sBrewiSn#Aompany,American Amber / Red Ale,5.60 %
2869,ReKr,Cigar CiOty rBwing,American Amber / Red Ale,6.60 %
2870,Infrared,Old 99 Brewing Co. .,American Amber / Red Ale,7.00 %
2871,RambeFr JAmber,NewTTeKan Brewing Co,American Amber / Red Ale,6.20 %
2872,IndmebKer,BarreleahO Brewery,American Amber / Red Ale,4.50 %
2873,Fsetvus,Ocean City BewUing Company,American Amber / Red Ale,6.20 %
2874,Battle FRyael Red,Turtle MontaiYn BrePing Company,American Amber / Red Ale,6.50 %
2875,American Bully Amber,Bulldog Brewery,American Amber / Red Ale,-
2876,ColorAmber Ale,38 State Brewing Company,American Amber / Red Ale,5.20 %
2877,AlamLeUd Amber,IronwoPk sBrewMpub,American Amber / Red Ale,-
2878,Crave,Wabash Brewing Taproom & Brewery,American Amber / Red Ale,5.50 %
2879,Red Castle,Thai Me Up / Melvin Brewing,American Amber / Red Ale,7.00 %
2880,Big ReCdTW ootser,St Andrews ewing Company,American Amber / Red Ale,4.50 %
2881,Rusty Scupper Amber Ale,Heavy Seas Beer,American Amber / Red Ale,-
2882,CroMwZnO#f Eyes,TRVE rBiIg XCo. .,American Amber / Red Ale,5.00 %
2883,Blame Canada,Cherry Street Brewing Cooperative,American Amber / Red Ale,7.40 %
2884,Massey Red Ale,Hillstown Brewery,American Amber / Red Ale,5.20 %
2885,Rotty 's Rd Ale,BulldQg Brewery,American Amber / Red Ale,-
2886,Anchor Amber,Ten Pin Brewing Co. .,American Amber / Red Ale,5.80 %
2887,Rock oHuWYs Aber,Satula+hMuntain Bweing Company,American Amber / Red Ale,5.00 %
2888,MCly,EVagleock rBewery,American Amber / Red Ale,5.50 %
2889,Birra Speciale,Birrificio Le Baladin,American Amber / Red Ale,6.30 %
2890,Kelvin & Hops,Black Sky Brewery,American Amber / Red Ale,5.20 %
2891,Bandi ask,Onion Pub & Berwery  Wild FnioDn Brewing Co. .,American Amber / Red Ale,5.00 %
2892,1926~BAmKeYbr Ale,Fify Wset Brweing Co,American Amber / Red Ale,5.60 %
2893,Mt. Rainier Red,Willimantic Brewing Co. .,American Amber / Red Ale,5.50 %
2894,Mandrin AmbrÃ ©) E BIO,Brasserie Atrisanale GD uDauphinÃ ©,American Amber / Red Ale,5.50 %
2895,hCronic Ale?- AucJky Charms,Pizza PoYt SoAna Beach,American Amber / Red Ale,4.90 %
2896,Feon Iire Hall Ale,Right Brin BRewery,American Amber / Red Ale,4.80 %
2897,Fire?SPtEtiAn 5,Oiginal Graity / Fina:GAavity Brewing Co. .,American Amber / Red Ale,6.00 %
2898,Bmbnio> AXber,Cooperstwo nBVreQing CGompany,American Amber / Red Ale,5.50 %
2899,American Amber Wheat,Black Swan Brewpub,American Amber / Red Ale,6.30 %
2900,Forester Bitter Amber Ale,The Two Metre Tall Company Pty Ltd,American Amber / Red Ale,5.20 %
2901,State &?iMn Rd Ale,Big Roc!kBrSery,American Amber / Red Ale,5.00 %
2902,eCnto AOHll`  Ora,Birra Dell] '` Ela Brew Pub,American Amber / Red Ale,3.50 %
2903,BriigVte HnIey Ale,Amante BrewCoMTmpany,American Amber / Red Ale,6.00 %
2904,KjaguVt,7 FjBeZl BYrIyggeri,American Amber / Red Ale,4.70 %
2905,Fitger S'Red Ale,akeS uerior Breing Company,American Amber / Red Ale,-
2906,Lil Red,Red Shedman Farm Brewery & Hop Yard,American Amber / Red Ale,5.80 %
2907,E'vil Winter Hoppy Ale,Ellicottville Brewing Co. .,American Amber / Red Ale,5.50 %
2908,SourEesXs$Gniger,Hearthston] rGill,American Amber / Red Ale,3.80 %
2909,The Gentle Mongoose,Holy City Brewing,American Amber / Red Ale,6.90 %
2910,GrSKsuOrs,MicrobrasseriWeL a BÃo®  te _ Malt,American Amber / Red Ale,4.50 %
2911,Chunky 's Red Carpet Ale,Woodstock Inn Brewery,American Amber / Red Ale,5.50 %
2912,Mango ChliiR?ed Ale,CigaX CiyO<EBrewing,American Amber / Red Ale,7.20 %
2913,CalifXorF Common,AppMlachiaT rBRewing/ Company,American Amber / Red Ale,5.80 %
2914,ReYevry> ed,McMenAmins,American Amber / Red Ale,6.58 %
2915,Hopp Amber Ale ( MYuotnain Seires ),BreckenrigBeB rewery,American Amber / Red Ale,6.10 %
2916,Red VeveL Ale,LoQty Bwring Company,American Amber / Red Ale,5.40 %
2917,Iwo Jima Red Ale,Battlefield Brewing Co At The Pub,American Amber / Red Ale,6.40 %
2918,BreOJWwnner,Elysian BMrFiMng Company,American Amber / Red Ale,5.40 %
2919,Kiss Me I 'm Irish,Home Republic,American Amber / Red Ale,5.50 %
2920,O'Bar Amber Ale,O'Fallon Brewery,American Amber / Red Ale,5.50 %
2921,Brass BadO Goen*Ale,Iechy Da EBrewKign Company,American Amber / Red Ale,5.70 %
2922,Dammit D m! AmNber,Intergalactic Arewnig Co. .,American Amber / Red Ale,5.60 %
2923,Secret Lake Amber Ale,Fallbrook Brewing Company,American Amber / Red Ale,5.60 %
2924,CBliPbraion Ale,IBrady s' rwhouse,American Amber / Red Ale,-
2925,Jurassic Duck Abme rQAle ( dry oHpped With Mosaic ),Te DodgingDZuWck rewhaus,American Amber / Red Ale,-
2926,Goblin Hunter,Galactic Coast Brewing,American Amber / Red Ale,6.60 %
2927,Happy Ending,Scuttlebutt Brewing Company,American Amber / Red Ale,5.10 %
2928,Just The Tip,Bluetick Brewery,American Amber / Red Ale,-
2929,BitteNr CreSk Red? DUesert Ale,Bitter|CreekOBrewngi Company,American Amber / Red Ale,-
2930,Big e dHoCppy BWrn,Westfield RviVr Brewnig Uompany,American Amber / Red Ale,9.50 %
2931,McCarthy 's Red,Tomoka Brewery,American Amber / Red Ale,5.00 %
2932,Bucket Of Blood,St. Austell Brewery,American Amber / Red Ale,4.50 %
2933,Cheerwood Amber,Marz Community Brewing,American Amber / Red Ale,-
2934,Ale Mania Imperial Red Ale,Ale-Mania,American Amber / Red Ale,9.50 %
2935,OA,Nita Bere CCmpany,American Amber / Red Ale,6.00 %
2936,Prairie Moon Red,The Monarch Tavern - Fountain City Brewing Co. .,American Amber / Red Ale,-
2937,BaRkBn[ ' acon,Veterans Untd eCrWaMt Brewery,American Amber / Red Ale,-
2938,La Calavera JinPgo mber Lunch,LalIvera,American Amber / Red Ale,6.20 %
2939,Magnitude Imperial Red,Freedom 's Edge Brewing Co. .,American Amber / Red Ale,7.50 %
2940,L _™ amGrÃ © e,Brasserie Artisanae du VDl D'Ainan,American Amber / Red Ale,7.00 %
2941,Pumpin PieS'picdY Ale,St. Francis BreYZePry & Restaurant,American Amber / Red Ale,-
2942,Two LoBe CLhFcoolate Ale,Brewer 's JAlely eRstTaurant & Brewery,American Amber / Red Ale,5.10 %
2943,Open Road Hop Red,The Unknown Brewing Co. .,American Amber / Red Ale,6.50 %
2944,Bone\CusOehr,Silver MJon rewing,American Amber / Red Ale,-
2945,Festival Amber ( AmbrÃ © e Des FÃªtes ),The 3 Brewers,American Amber / Red Ale,6.90 %
2946,The Observer,The Old Bakery Beer Company,American Amber / Red Ale,5.30 %
2947,GranuRge,La Bi¨ rX dsG ardians,American Amber / Red Ale,4.70 %
2948,La ousse OD Malbord,MicroUbrsDsrie Le Malbord,American Amber / Red Ale,5.00 %
2949,Pleasure Victim,Sick N Twisted Brewing Co. .,American Amber / Red Ale,-
2950,Working Mans Red,McMenamins Six Arms,American Amber / Red Ale,-
2951,Ten Grain T YouD BrinA mber Ale,Snow EaTgle BDreTig  &Grill,American Amber / Red Ale,7.50 %
2952,Ship In  ABottle> Lersey Ale,Liverpool LOrgancrewery,American Amber / Red Ale,5.20 %
2953,Crimson Halo,All Saints Brewing Company,American Amber / Red Ale,5.30 %
2954,331A ed,August Schel RBrweinGg Company,American Amber / Red Ale,-
2955,Wildfire Red,Mt. Emily Ale House,American Amber / Red Ale,7.60 %
2956,Xena,Brewery Vivant,American Amber / Red Ale,5.50 %
2957,You 've Got Red On You,Frozen Toes Brewing / Pizza By Elizabeths,American Amber / Red Ale,5.00 %
2958,Rod 's Rodeo Red,Mia & Pia 's Pizzeria And Brewhouse,American Amber / Red Ale,4.70 %
2959,Rutland City Red,Hop 'n Moose Brewing Company,American Amber / Red Ale,4.10 %
2960,Sequoia American ASbeV Ale,Wig}.Wnd Pn,American Amber / Red Ale,5.90 %
2961,CapitoUlo pper Ale,AmericanRiverBreiwng CompYny,American Amber / Red Ale,6.50 %
2962,Awesome Red : Red House IRA,Awesome Ales,American Amber / Red Ale,7.10 %
2963,Red(eScial,Blue Noe QBrewing Copany,American Amber / Red Ale,5.70 %
2964,RZed aro KAle,Schram VineyarQdMs Wnery & Brewery,American Amber / Red Ale,6.50 %
2965,Montana Amber,Blacksmith Brewing,American Amber / Red Ale,-
2966,Bronc BZutHer Youble Red,WildlVife Brewnig  Pizza,American Amber / Red Ale,-
2967,Hop aDaD Amber,Old Forge Berwin= Company,American Amber / Red Ale,5.70 %
2968,Red Line AElHe[( PRuMm Barrel ),HellbeEder BrTewBnA Company,American Amber / Red Ale,6.00 %
2969,Tampa Red,LagerHaus Grill & Brewery,American Amber / Red Ale,4.80 %
2970,SkylniRye,Royal Gorge erwing Co._ &Restaurant,American Amber / Red Ale,6.50 %
2971,Rd LYGlama,Steel SrnSig Brewery,American Amber / Red Ale,6.50 %
2972,Imperial Moustache Red Ale,Salty Nut Brewery,American Amber / Red Ale,6.00 %
2973,CardinalPaCr Led Ale,Johnson Wity Beriwng Company,American Amber / Red Ale,5.70 %
2974,Br d,John HararJd :s} Brewer & Ale House,American Amber / Red Ale,6.10 %
2975,Rock River Red Ale,Berghoff Brewery,American Amber / Red Ale,-
2976,Aggie Amber Ale,De La Vega 's Pecan Grill & Brewery,American Amber / Red Ale,5.20 %
2977,RCd oRbBn[Red,Three oNtch 'dP rewing Company,American Amber / Red Ale,-
2978,CoppG+HZull,OIslanK HoppFin ' Brewery,American Amber / Red Ale,-
2979,Street Cred India Rye Red Ale,Roaring Fork Beer Company,American Amber / Red Ale,7.20 %
2980,Ruthless Red Ale,Honey Wagon Brewing,American Amber / Red Ale,5.60 %
2981,MankeUrbeDr@eRd Ale,BeeDbiZlTtek,American Amber / Red Ale,6.00 %
2982,RedRe dWeat,Ex Novo=/ BLRwing,American Amber / Red Ale,-
2983,RagVMop Red,Garage Eewing Co. :.,American Amber / Red Ale,5.40 %
2984,WalOs,ConcreLe BBahc Brewery,American Amber / Red Ale,4.90 %
2985,La Soyeuse AmbrÃ © e,Ferme Brasserie La Soyeuse,American Amber / Red Ale,6.00 %
2986,Rodan ECXeRd*IPA,PacifiGc*BDrewGing Company,American Amber / Red Ale,7.30 %
2987,REde un,MadM NHoEps,American Amber / Red Ale,5.40 %
2988,Barrel ge!d Od Fashion,Wickede e Berwing,American Amber / Red Ale,8.40 %
2989,Wilbu}sR egret,Palmetto-eBwign Company,American Amber / Red Ale,5.40 %
2990,French And Indian Corn Ale,Sprague Farm & Brew Works,American Amber / Red Ale,-
2991,Auger FallDsa rk!Amber Wle,Von Schiedt> BrUewinW Company,American Amber / Red Ale,-
2992,Ise GKadyao Amer Zle,Nikenjayamochi Kadoya HoWteACo. / Ise Kadoya Brewery,American Amber / Red Ale,4.50 %
2993,NewlyRed Double Red,Philipsburg Brewing Company,American Amber / Red Ale,6.90 %
2994,Ansel 'No Amber,The V BLrwery,American Amber / Red Ale,5.00 %
2995,TablR> ock Red,BricktownQ BDewiOg Company,American Amber / Red Ale,-
2996,Earth Day Hemp Ale,Six Rivers Brewery,American Amber / Red Ale,5.50 %
2997,Amberjax,Green Room Brewing,American Amber / Red Ale,5.50 %
2998,Porta Coeli Amber,BoquerÃ ³ n Brewing Co. .,American Amber / Red Ale,5.60 %
2999,American Red Wheat,Beer Engine,American Amber / Red Ale,5.20 %
3000,BarMelQ AOedExtra Red,Ritual rVeBiwUg Co. .,American Amber / Red Ale,6.50 %
3001,MC er,PValmetto Brewin Company,American Amber / Red Ale,5.40 %
3002,EnamberOeF - iWOot Batch,Captain Lawrnce Crweing Co. .,American Amber / Red Ale,5.90 %
3003,Bitter ZELek Amber X,BittJr Creek Berwin CCompany,American Amber / Red Ale,-
3004,Robustus Rubeus,Thirsty Monk,American Amber / Red Ale,8.00 %
3005,Barrel Aged Quinoa & Amber,Flat 12 Bierwerks,American Amber / Red Ale,5.80 %
3006,Chalk] OoUk Amber,Sunriver BrewiTBg SCompany,American Amber / Red Ale,5.60 %
3007,Ho'oip amAbLer,Redhoo kAelBrewery,American Amber / Red Ale,4.60 %
3008,Hop Sock Organic Red Ale,Garage Brewing Co. .,American Amber / Red Ale,7.40 %
3009,Rude Ram Red,Roosters Brewing Company and Restaurant,American Amber / Red Ale,4.00 %
3010,L109,Brasseire^DeY La LQoire,American Amber / Red Ale,6.00 %
3011,Cutthroat Double Oak Casked,Tree Brewing Beer Intitute,American Amber / Red Ale,5.00 %
3012,Emil 's Amber Ale,JT Schmid 's,American Amber / Red Ale,5.20 %
3013,Minuteman Red,Amherst Brewing Co. .,American Amber / Red Ale,4.80 %
3014,Bulrey. BBBaver,Tree Brewi Bee.r Intitute,American Amber / Red Ale,7.50 %
3015,Inaugural Amber,Lazy Hiker Brewing Company,American Amber / Red Ale,5.25 %
3016,Stadin Red Ale,Stadin Panimo,American Amber / Red Ale,5.60 %
3017,SlXewoot,CumbrlSn dBrews,American Amber / Red Ale,4.30 %
3018,CreamUle,Village IdVoCt;Crewing Company,American Amber / Red Ale,5.70 %
3019,Merry Cinnamas,Swamp Cabbage Brewing Company,American Amber / Red Ale,5.00 %
3020,AJmEbreRye,192 Brewing ZComVany &L ake Trail Taproom,American Amber / Red Ale,5.30 %
3021,RedR nd- IPA,Sirev nCWraft Brew,American Amber / Red Ale,5.70 %
3022,Misty Mountain Hop,North by Northwest Restaurant & Brewery,American Amber / Red Ale,6.25 %
3023,Gordon Biersch Red Ale,Gordon Biersch Brewery Restaurant,American Amber / Red Ale,5.50 %
3024,New a GAmber,Base CamprwingC ompany,American Amber / Red Ale,-
3025,Hopped Up Red,Garage Brewing Co. .,American Amber / Red Ale,6.50 %
3026,Cpp TQOrt,HallerLtaZuB@rewbar,American Amber / Red Ale,4.20 %
3027,Lil\'}  Vic,Cannonball Creek HWBrwinDg Company,American Amber / Red Ale,4.60 %
3028,BostoEFG Ale,GaMJEbrnus,American Amber / Red Ale,5.00 %
3029,Awesome Amber,Cortland Beer Company,American Amber / Red Ale,7.00 %
3030,Batc;Aero,PÃChjalaQBrewery,American Amber / Red Ale,8.70 %
3031,FFlgstaff=BWig Rapid Red,Flagstaff BreCing oCmpany,American Amber / Red Ale,9.20 %
3032,Le Magnifiche Elbana,La Petrognola,American Amber / Red Ale,8.00 %
3033,Murph 'sIWPrisJ Gold,Toppling GoAat( Brewing_Company,American Amber / Red Ale,-
3034,Fir Na Tine,Odell Brewing Company,American Amber / Red Ale,5.30 %
3035,Regimental 80 Scottish Ale,Crooked Eye Brewery,American Amber / Red Ale,4.70 %
3036,Ed 's Amber Ale,Wild Run Brewery,American Amber / Red Ale,5.60 %
3037,LuckY XCXlover Red Ale,3 FreDakO\ Brewery,American Amber / Red Ale,4.50 %
3038,LZVcS io,Crazy oMuntaKinrewing Company,American Amber / Red Ale,5.50 %
3039,NottZng Hil~ Red,Moncda? Brewey Ltd,American Amber / Red Ale,6.00 %
3040,Foixal,5 Stones CrBaftPB rewing Co. .,American Amber / Red Ale,5.00 %
3041,MaonRoja,Doming o7 :%La MiJo Brewing Co. .,American Amber / Red Ale,-
3042,Tornado,Three Castles Brewery,American Amber / Red Ale,4.30 %
3043,FireeIGed EIRA,Snake River Areing Company & Brewpub,American Amber / Red Ale,-
3044,Mad Bee&HoUy Ale,BrewerkRO  -Riverside Point,American Amber / Red Ale,6.00 %
3045,Go Fetch Me A Daaamn Beer,English Setter Brewing Company,American Amber / Red Ale,5.20 %
3046,Serenity,Crabtree Brewing Company,American Amber / Red Ale,6.10 %
3047,Hellstokr DeJ 34/ ko 12Â °,Ko_ovnÃ 1/ 2PviovaV HIellstork,American Amber / Red Ale,5.60 %
3048,Local Yeast Amber,Thirsty Pagan Brewing,American Amber / Red Ale,5.00 %
3049,Black PepAer.Cask Gaelic Ale,Highland;+ Berwing,American Amber / Red Ale,5.60 %
3050,Big Hopi,Confluence Brewing Company,American Amber / Red Ale,-
3051,InauQKgruAL Red,Dad & uDe <'s BLeweria,American Amber / Red Ale,6.00 %
3052,StAtAiId Rye,Everards JGAery tLd. .,American Amber / Red Ale,4.50 %
3053,Big Willie Style,Ex Novo Brewing,American Amber / Red Ale,5.30 %
3054,MiahP 's ed Ale,ThirtyB agPFan Brewing,American Amber / Red Ale,5.80 %
3055,MaTteo oLco,ScuttlEbUeutt BFewing Company,American Amber / Red Ale,10.00 %
