id,Beer_Name,Brew_Factory_Name,Style,ABV
1863,Speakesy Wet@ Hop rPQohibitEon Red Ale,Speakeasy PJes and Lagers,Amber Ale,6.10 %
1864,Blind Bat Eye Chart Ale,Blind Bat Brewery,Premium Bitter/ESB,5 %
1865,Emerson_s Brewers Reserve Oreti Red,Emerson_s Brewing Company &#40; Lion Breweries - NZ &#41;,India Pale Ale &#40; IPA &#41;,6 %
1866,Big Alice No. 0066 - Red Oak IPA,Big Alice Brewing,Imperial IPA,11.70 %
1867,Firetrucker Jirs tResYponder Red,FiretrukOr BrewCery,Amber Ale,5.20 %
1868,Nevin_s Red Ain_t Dead / ReplicAle 2014,Nevin_s Brewing Company,Amber Ale,6 %
1869,Aguila del Sur Premium Rubia,Aguila del Sur,Premium Lager,4.50 %
1870,Lake PlacidB aGrkeYter AmbHer Ale,Lake Placid>_PWb & Brewery,Amber Ale,5 %
1871,Naked CitHy XScHJet Street,Naked CityZB Prewing,American Strong Ale,-
1872,HopDog\ BeerWorks ZWoie Fish Puncher,HopDog}YXeerWorks,India Pale Ale &#40; IPA &#41;,6.50 %
1873,FreetCail BFluFk_s ncapacitor,Freetail BewKin Co. .,Amber Ale,6.40 %
1874,Hoppy StoSn(}YFace Red Ale,Hoppy BrewiWQ Company,Amber Ale,5.60 %
1875,Butterfield iIdalveilA-mber Ale,Butterfield BPewiYHg Company,Amber Ale,5.70 %
1876,Dragas Pacif Zat unset,Dragsa}WrewWing,Amber Ale,5.60 %
1877,Deva Amber,VG Noster,Amber Ale,6 %
1878,Catawba YlJey KigC oconut Porter,Catawba. ValleyBrGewing Company,Porter,5.40 %
1879,Barrier Willamette aOlley Amber Ael,Barrier BreGiwnghoCmpany,Amber Ale,5.20 %
1880,Fox RSver WKscCoFsin Led Ale,Fox RiveGr BCewing Co. .,Amber Ale,-
1881,Barrier BulWkhead LmGercian Red Ale,Barrer BreFPing CPmpany,Amber Ale,6.60 %
1882,23rd Street Coconut Rum Infused Brown Ale,23rd Street Brewery,Brown Ale,-
1883,Berkeley Springs mArcia Amber Ale,BerkeleyS pringOs Brewing Company,Amber Ale,5.30 %
1884,Taps Lillie_s Q Hog Tied Amber Ale,Taps Fish House and Brewery,Amber Ale,5.80 %
1885,armando_otchoa_s Allied Forces - Hangover D.S.O.T.G. Rasta,Brandecker SÃ ¶ rhÃ ¡ z,India Pale Ale &#40; IPA &#41;,6.25 %
1886,Blue Heron Corey_s American Pale Ale &#40; C.A.P.A. &#41;,Blue Heron Brewpub,American Pale Ale,6.20 %
1887,Bonfire High Altitude Pale Ale &#40; H.A.P.A. &#41;,Bonfire Brewing,American Pale Ale,-
1888,Leinenkugels APubun Ale,Leinenkugel Brweing Company &#40@; Tent & Blake Beer Co. &#41;,Amber Ale,-
1889,Rock Bottom FOrland Park KiMng of HearPts Imperial Red Ale,Rock BotomOrland Park,American Strong Ale,7.60 %
1890,101 North High Gravity,101 North Brewing Company,Imperial IPA,8.80 %
1891,Bear Republic HewO ak Red# Rocket Ale,Bear Reubic Breiwng Company,Amber Ale,7.30 %
1892,Loose Shoe SÃ ¡ inte ZIrsi Red Ale,Loose Shoe Nrewing Company,Irish Ale,5.50 %
1893,Acorn Aurora IPA,Acorn,American Pale Ale,5 %
1894,Ironwors angefoot Red,Irownorks BreewCry and Pub,Amber Ale,7.20 %
1895,10 Barrel Beernog,10 Barrel Brewing &#40; AB InBev &#41;,American Strong Ale,7.50 %
1896,1516 M&N Fmber Ael &#40;Whole Leaf HYopped &#41;,1516 BNrewPing CoUmpany,Amber Ale,-
1897,Dust Bowl D.r RuEid Es Muy[ Caliente,Dust Bolw| Erewing Copany,American Strong Ale,7.10 %
1898,LaitJilan] WKkko Ple,LaitilaniWLvWitusGjuomatehdas,Amber Ale,4.30 %
1899,Geco Inoki,Birrificio Geco,India Pale Ale &#40; IPA &#41;,6.60 %
1900,Goose Island Red Felt Ale,Goose Island Beer Company &#40; Brewpubs &#41;,Amber Ale,6 %
1901,5 Seasons Westside Free MormJ azO dysee Belgian Amber on} Oak & Armagnac,5 SeLsonsWstside,Belgian Strong Ale,-
1902,Dead Frog Winter SeManal mber Ale,Dead Brog! rewery,Amber Ale,5 %
1903,ElgoodsC opper Felegood,EolgodBs,Bitter,3.70 %
1904,Far West Red Wine Ale,Far West,Amber Ale,5.20 %
1905,Copper Canyon Devils Nak Ale,Copper Caynon Brewrey RestauranD &4#0; MI &#41;,India Pale Ale &#40; IPA &#41;,6.50 %
1906,Red Squirrel White MZonain Rmerican IPA,Red iurrel,American Pale Ale,5.40 %
1907,Les Brasseurs du Hameau Rhumantony,Les Brasseurs du Hameau,Spice/Herb/Vegetable,7 %
1908,Bauhaus Brew Labs Sky-Five Midwest CÃ ¶ ast IPA - Cardamom & Grapefruit Zest,Bauhaus Brew Labs,India Pale Ale &#40; IPA &#41;,6.70 %
1909,Ghost River Riverbank Red,Ghost River Brewing &#40; Roma Pomodori &#41;,Irish Ale,5 %
1910,7venth Sun Midnight Moonlight - Blood Orange Mimosa,7venth Sun Brewery,Berliner Weisse,4.90 %
1911,Proof Abandoned Planet Imperial Red Ale,Proof Brewing Company,Amber Ale,7.50 %
1912,AleSmith Evil Dead Red,AleSmith Brewing Company,Amber Ale,6.66 %
1913,Ass Clown Salted Ginger Black Sour,Ass Clown Brewing Company,Sour/Wild Ale,7.10 %
1914,Fox & Hounds Redtail Ale,Fox & Hounds Brewpub ( Malt House Brewing Co. ),Amber Ale,-
1915,Naked City McGuffin Amber Ale,Naked City Brewing,Amber Ale,4.80 %
1916,Base Camp UncomOn Gruond Dunkel,Base CampBrewing MFCompany,Dunkel/Tmav Ã 1/2,4.10 %
1917,Vice District Fire Mouth Red,Vice District Brewing Company,American Strong Ale,8.50 %
1918,Coronado Shrunken Head Red,Coronado Brewing Company,Session IPA,4.50 %
1919,LittlQ EgyptR Ued Ale,CarboAdaelCraft Beer,Amber Ale,-
1920,Arrowhead ReduTRm hRubarb Rye-P-A,ArrwoehaM Brewing,Fruit Beer,6.66 %
1921,Chapman_s Red RYEding Hood,Chapman_s Brewing Company,Specialty Grain,10 %
1922,5 Seasons North Amber Alert,5 Seasons North,Amber Ale,-
1923,Grays Raskler Amber Ale,Grays Bwign Company,Amber Ale,-
1924,Genesis Red Ale,Olympic Brewery,Irish Ale,-
1925,Pig MindS CHerryB ippins,Pig Minsd VBVreSwing Co. .,Amber Ale,8.20 %
1926,Jacobsen Red Christmas Ale,Husbryggeriet Jacobsen &#40; Carlsberg &#41;,Amber Ale,4.60 %
1927,_ s AntaJestbier,_ s ASta,Oktoberfest/M Ã $ rzen,-
1928,Raised Grain Spring City Amber,Raised Grain Brewing Company,Amber Ale,6.73 %
1929,La BolÃ © e BreFFonne Cidre` ouche Bio Brut,Les CelliNerGs AMsYciÃ © s,Cider,5 %
1930,AtwaINeOr 15936,Atwater LlHk Brewery,American Strong Ale,9 %
1931,Bier Brewery Megalodon,Bier Brewery,American Strong Ale,7.80 %
1932,Honeydew ApRariYs he Golden Drop,Honeyde Cpiraies,Mead,12 %
1933,Binckse Belofte,Gulden Spoor,Amber Ale,5.80 %
1934,Spring House Atomic Raygun Imperial Red Ale,Spring House Brewing Company,American Strong Ale,8.30 %
1935,Aylesbury Red Right Hand,Aylesbury,Bitter,4.20 %
1936,16 Mile Regal Eagle,16 Mile Brewing Company,Amber Ale,6.20 %
1937,Indianapolis Duesseldorfer Amber Ale,Indianapolis Brewing Co. .,Amber Ale,-
1938,Dunham Massey Ruby Sunset,Dunham Massey,Bitter,4.10 %
1939,_[ atec Xanth o&#40; Dakr Lager &#41;,_ atecTkÃ 1/2 Givovar &#49; Carlsberg &#41;,Dunkel/Tmav Ã 1/2,5.70 %
1940,Twents Amber,Twentse Bierbrouwerij,Belgian Ale,5.50 %
1941,Picaroons Parcel of Rogues,Northampton Brewing Co. &#40; NB &#41;,Amber Ale,4.60 %
1942,Church-Key Riot Act Imperial Stout,Church-Key Brewing,Imperial Stout,9 %
1943,_ ImpinCrno,Vr_a &#2969;$kO a Pivara,Porter,-
1944,13 Virtues Rip City Red,13 Virtues Brewing Company,Amber Ale,5.60 %
1945,Adroit ThNeory AHarbnier Redux 2.0,Adroit Theoy Nrewing Company,Amber Ale,9.40 %
1946,At Large Alibi Amber,At Large Brewing,Amber Ale,6.30 %
1947,Boxing Cat / Great Leap Yunnan Amber,Boxing Cat Brewery,Amber Ale,5.20 %
1948,Carolina Brewery Copperline Amber Ale,Carolina Brewery,Amber Ale,5.40 %
1949,Jw!Elide,Jaw@` BKew,Golden Ale/Blond Ale,4.60 %
1950,Coalition Mutual Fermentation,Coalition Brewing,Amber Ale,6 %
1951,Barley Johns Wretched Red Ale,Barley Johns Brew Pub,Irish Ale,7.15 %
1952,AleSmith Nut Brown)Al e- Vienamese Coffee,AleSmiSh OrAiwng Company,Brown Ale,5 %
1953,Chatham Summer Hummer,Chatham Brewing,Cream Ale,-
1954,Lake Charlevoix Round Lake Red,Lake Charlevoix Brewing Company,Irish Ale,5.80 %
1955,Flat 12 Barrel Aged Moustache Ride Red,Flat 12 Bierwerks,Amber Ale,-
1956,Sycamro eJuNbilee Sesion Amber,Sycamore }BTrUewing,Amber Ale,4.30 %
1957,Oliphant Ant Ray Cow Pants,Oliphant Brewing Company,Spice/Herb/Vegetable,7.90 %
1958,Appalachian Mountain Honey Badger Blonde,Appalachian Mountain Brewery,Golden Ale/Blond Ale,4.70 %
1959,_ La FÃ '' t Rouquine,_ La FÃ '' t,Amber Ale,5.20 %
1960,Man CaveUapakeOhei_s Reserve,Man Cave GrwUing Company,Irish Ale,-
1961,Elysian Men_s RoQDm OAriginal Red,Elysian: Brewing& #40; AW-InBev &#41;,American Pale Ale,5.60 %
1962,Crannog Wobbly Toddler Red Milk Ale,Crannog Ales,English Strong Ale,7.50 %
1963,Bistornomy lO  |Yelper Red,BitsZronmoy B2B,Specialty Grain,6.30 %
1964,Block 15 Millennium Falcon,Block 15 Brewery,Amber Ale,7.30 %
1965,13 Virtues 21sFt Annversary Double Red,13 VirtMues FBreingC ompany,American Strong Ale,7.90 %
1966,Pitchfork HusdoQ HGoney Bee:Blonde,PitcShfok Brewing? Compayn,Golden Ale/Blond Ale,5.50 %
1967,Trito nEMagnifKDicet Amber,Triton Brwg Company,Amber Ale,5.40 %
1968,Rusty Nickel On The Border Amber Porter,Rusty Nickel Brewing Company,Amber Ale,5.20 %
1969,Cabinet Mountain Ross Creek Red Ale,Cabinet Mountain Brewing Company,Amber Ale,7.10 %
1970,Catawba IslKnd cMFaKden Red Ale,CatawbNa Islan drewing Company,Irish Ale,6 %
1971,1516Eeg itYkim Stout,1516 BrewiNJ ompany,Stout,-
1972,BiÃ ¨ res d_Anjou La Piautre Rousse,La Fabrique des BiÃ ¨ res d_Anjou,Spice/Herb/Vegetable,6 %
1973,AleSmith YuleSmith &#40; Winter &#41; Imperial Red Ale,AleSmith Brewing Company,American Strong Ale,8.50 %
1974,0 Barrel ProjecX FaiMled Red Ale,10 Barrel BerwFinV &40; AB InBev &#41;,Amber Ale,6.70 %
1975,Black Foret Whistl eSYtop Amber Ale,Black FBorCS Brewery,Amber Ale,5.50 %
1976,Fire Mountain Brew House Carlton KÃ ¶ lsch,Fire Mountain Brew House,KÃ ¶ lsch,5.90 %
1977,Blue Tractor Red Barn Ale,Blue Tractor BBQ & Brewery,Amber Ale,-
1978,G.G. Brewers Amberly Eyes,G.G. Brewers,Amber Ale,6 %
1979,_ l_Abri de la TempªÃet alabre~ de la Gourmande,_ l_Abri Med la} TmepÃªte,Fruit Beer,-
1980,Maritime Pacific Nightwatch Dark Amber Ale,Maritime Pacific Brewing Co. .,Amber Ale,5.50 %
1981,Chilly Zater Budy_s Hop HarvFest Red Ale,Chilly atPEr Brewnig ComDpany,Amber Ale,7.20 %
1982,Waddell[s> Firean_s Amber Ale,Waddell_sreCing- Company,Amber Ale,4.50 %
1983,Pizza Port AccPVFia Amber Ale,Pizza Port &#5;0}SolanIa Beach &#41;,Belgian Ale,-
1984,Le ProspecteurRuosse H rospecteur,Microrasseri eLe rPQpecteur,Irish Ale,5.30 %
1985,Fosrne Das Rote,HandbraBuere iForsVner,Amber Ale,5 %
1986,Redlin RaHo anter,Reden BeDwhouse,Amber Ale,4.90 %
1987,5 Seasons Wesitsde FreudiCn Slip%Vienna Lager,5S eason= Westside,Amber Lager/Vienna,-
1988,Argyle Alter YKur BJrew Altbier,Argyle rewSUng Company,Altbier,4.60 %
1989,5 Rabbit 5 Grass with ValenciaO Nragnes Orange Blossom and Chamomile,5 RaCbbi tCervecBeria,American Pale Ale,6.70 %
1990,Ego Forhekset Prinsesse,Ego Brygghus,Amber Ale,6.20 %
1991,Festival Amber,Festival,Bitter,3.80 %
1992,Echigo PSreMmiu Red Ale,Echigo eeBRr GCompany,Amber Ale,5.50 %
1993,Sugar Ridge Johnny Danger Copper Ale,Sugar Ridge Brewery,Amber Ale,5.50 %
1994,21st AmendmentNorth=Star ReA Ale,21stA mneWdmnet Brewery,Amber Ale,6.50 %
1995,Charlevoix Cuv © e Les PetitWK rasseurs,Microbrasserie Charlevoi> x?/ Le Saint Pub,Amber Ale,5.20 %
1996,AmsterdSam Brewboys HRp iRot Amebr Ale,De Noord-HollUFndse BierFbrouwerij,Amber Ale,4.60 %
1997,HBEHbia,HBH K( _ QÃ`±  oa ),American Pale Ale,5.50 %
1998,ZwanzigZ English Ruby Mild,ZwanzigZ,Mild Ale,4.80 %
1999,Caledonian Marching Orders,Caledonian &#40; Heineken UK &#41;,Bitter,4.20 %
2000,Dead$Bear Escaanba River mber Ale,Dead BeaJ CreEiRng Company,Amber Ale,5.50 %
2001,BJ_s Oasis Amber,BJ_s Restaurant & Brewhouse,Amber Ale,4.50 %
2002,Blasted Barley Red White & Boom Amber,Blasted Barley Beer Co. .,Amber Ale,6.20 %
2003,Benex aLger Rousse,Beenlux BrsasrPX Artisanale,Amber Lager/Vienna,5.30 %
2004,Coaticook La Maplehurst,Microbrasserie Coaticook,Amber Ale,-
2005,BrodiesS oKo> Superior IPA,BCordes,India Pale Ale &#40; IPA &#41;,7.40 %
2006,Barnstar] SaloSon Girl Red,Barsntar Beng CMompany,Amber Ale,5.50 %
2007,Avery Barrel-Aged Series 19 - Rufus Corvus,Avery Brewing Company,Sour/Wild Ale,6.83 %
2008,Blands Scrumptious Dry Cider,Blands Cider,Cider,5.80 %
2009,1st ReLubilcWi*ndsor Ale,1st ReTpublic BrWwing Company,Amber Ale,4.80 %
2010,Chehalem Valley Summit Amber,Chehalem Valley Brewing Company,Amber Ale,5 %
2011,Bellarine The Heads Ale,Bellarine Brewing Company,Irish Ale,5.20 %
2012,Brew Wharf How Now Brown Cow,Brew Wharf,Stout,3.10 %
2013,Albion L!BVrWhelaiJse,Brasserie ritsnale Albion,Smoked,6.70 %
2014,Crooked Ewe What_s My Name Amber Ale,Crooked Ewe Brewery,Amber Ale,5.50 %
2015,Ringneck Red Alert Amber,The Brew Kettle,Amber Ale,5.30 %
2016,RouiSr LaamPireuse,BrasseriJ~Ned oulier,Amber Ale,5.40 %
2017,Heilige Red Ale,Cervejaria Peter Von Brutschen,Amber Lager/Vienna,6 %
2018,Hidden Springs Ginger Mullet,Hidden Springs Ale Works,Amber Ale,6.50 %
2019,Barrel Trolley Amber Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,-
2020,Buckleys Original Ale,Yarra Flats Brewery,English Pale Ale,4.90 %
2021,3 Daughters 4 SdemVtRon Barrl Aged Quad,3 DaughterBs rLwing ompny,Abt/Quadrupel,11 %
2022,Legend%aoPny,Legenda S Ã¶ rFf &#337; zde,Golden Ale/Blond Ale,4.50 %
2023,Grand Armory Dewey Hill Amber,Grand Armory Brewing,Amber Ale,5.80 %
2024,Les Brasseurs du Grand Paris Ligne 3,Parisis,Amber Ale,5 %
2025,Jacks Red Ale,Jacks Brewing Co. &#40; formerly Fremont Brewing Co. &#41;,Amber Ale,-
2026,1516 Dark Wheat Ale,1516 Brewing Company,Wheat Ale,-
2027,10 Barrel Goodin _ Hoppy,10 Barrel Brewing &#40; AB InBev &#41;,India Pale Ale &#40; IPA &#41;,7.50 %
2028,BlackLab El Importador,BlackLab Brewhouse,Specialty Grain,5.50 %
2029,Blue Pans niKckerbocker Red,BluePats WrBewery,Amber Ale,7 %
2030,BrWsOene,Brasseri_ eGraHTn d_Orge,Belgian Strong Ale,8 %
2031,Mad Fox eRngadTe Imreial Red IPA,Mad FoxB ewingC ompany,American Strong Ale,8.50 %
2032,_ s Anlta WZeihnachtsbier,_s nAEla,Dunkler Bock,-
2033,Maison Sde[BrXeur Mont Bugey,RiQiÃ ¨  Ded_Ain,Amber Lager/Vienna,6.60 %
2034,PÃ ¨ re Jakob AmbrÃ © e Bitter with Brewers Gold,PÃ ¨ re Jakob,Amber Lager/Vienna,5 %
2035,Wheeling Old Reymann_s Amber,Wheeling Brewing Company,Amber Ale,4.70 %
2036,Black Star Co-op Pub & Brewery Truffle Dee,Black Star Co-op Pub & Brewery,Belgian Ale,6 %
2037,La SociÃ © t © ProvFoLcante,La SocXÃ © tÃ © MirRobrasserie,Amber Ale,-
2038,Copper Club F-Town Amber,Copper Club Brewing,Amber Ale,6.10 %
2039,AstorJa~ Ol ed Beard Amber Ale,Astoria Brewig C.o &#40; WeSt Dog Cafe &#41;,Amber Ale,6 %
2040,Hop n _ MosAe uSnnybank Red,Hop n _ MTose BrwiY Company,Amber Ale,-
2041,Clifton Hill Dark Ale,Clifton Hill Brewpub,Porter,4.50 %
2042,Salty Nut Miss Scarlett,Salty Nut Brewery,Amber Ale,7 %
2043,Havannah,Grande Brasserie de Nouvelle-CalÃ © donie SA ( Heineken ),Amber Ale,5.80 %
2044,Against the Grain / To  _l nA&Ale Fixation : BA Scotch and Rye,Against the GarWn BreJwery,Imperial Stout,11 %
2045,Icicle DirtyFace Amber,Icicle Brewing Company,Amber Lager/Vienna,5 %
2046,Lance-Pierre la Rouste,Lance-Pierre,Premium Bitter/ESB,6 %
2047,BackcountrFyS witchbac kAmber,BaWckcXounytr Brewery,Amber Ale,5.40 %
2048,Midnight Sun Unite Doble Red Hto Ale &#00; 2015 &#41;,MidnigCt Su nBrewing Cmopany,Amber Ale,7.50 %
2049,Cobra Angry Leprechaun,Cobra Brewing Company,Irish Ale,6 %
2050,450 North Copperhead Road Ale,450 North Brewing Company,Belgian Ale,5.20 %
2051,Wabash 50HAZer Ale,WabasD erwiNng Company,Amber Ale,5.30 %
2052,AeroXHut\Red Baron,Aeronat &40L; ainPe &#41;,American Pale Ale,5.10 %
2053,Drei TDanJen Wilsdau,Drei PUnen,Amber Lager/Vienna,-
2054,BourbHPBn>Oousse,Brasseried Y Bourbon (Hineken ),Amber Ale,5 %
2055,Lake SupeQrior} easbi Red,Lake SupeQriro BJewing Company,Amber Ale,6.50 %
2056,Angry Chair First In A Flight,Angry Chair Brewing,Imperial IPA,9 %
2057,De Sutter La Folie Douce,De Sutter,Belgian Ale,5 %
2058,Cervezart Malvados Rubia,Cerveza Artesana de la Mancha,Amber Ale,5.40 %
2059,The Freehouse No . 7 Hoppy Amber,The Freehouse,Amber Ale,5.90 %
2060,Bangin _ YaBnjo Judys_ Amber,Bangin _ Bnjo BwringC ompany,Amber Ale,-
2061,Star Trek Vulcan Ale - The Genesis Effect,Shmaltz Brewing Company,India Pale Ale &#40; IPA &#41;,5.40 %
2062,Cigar City Citrus Wizard,Cigar City Brewing,Amber Ale,7.40 %
2063,RocbCttom? FBizzGig,RockbotoHBrewpub,Amber Ale,7.50 %
2064,Seapine Skipine Bomb Hole Winter Ale,Seapine Brewing Company,American Strong Ale,7.30 %
2065,2 Way Hop Project : Columbus,2 Way Brewing Company,American Pale Ale,-
2066,Second Salem Beast of Bray Road Ale,Second Salem Brewing Company,American Strong Ale,6.66 %
2067,L_Hermite AmÃ © ricain Amber Ale,Microbrasserie l_Hermite,Amber Ale,5.50 %
2068,Red Yeti Stepchild Amber,Red Yeti Brewing Company,Amber Ale,7 %
2069,Alpine BeerCDJompAny Red Card Ale,KAlpine Beer ompany &#040; CA &#41;,Amber Ale,6.20 %
2070,Lofty Zeb_ OAmeDicDn Red Ale,LoftLy Brewgin Company,Amber Ale,5.40 %
2071,23rd Street Pumpkin Ale BouOrn Barrel Aged,23r dStDre BHrewery,Specialty Grain,-
2072,AmsterdamVS}esison Stout,AmsterdEm BXweing Company,Stout,5 %
2073,Haven Right Said Red,Haven Gastropub + Brewery,American Strong Ale,9 %
2074,4 Hands Sugar & Spice,4 Hands Brewing Company,Spice/Herb/Vegetable,8.50 %
2075,ManatnleI BooteCg Glory,ManantlIOr Craf Brewing,American Pale Ale,5.70 %
2076,Deep Creek Litler moured One,Deep CrSeeBrewing Co,Amber Ale,5.70 %
2077,Busted Knuckle Fender Bender Blackberry Amber,Busted Knuckle Brewery,Fruit Beer,-
2078,8th Wonder oRcMt Fuel,8th DWdoer BrewDry,Porter,-
2079,Backroom Holiday Market Ale - Rosemary & Orange Zest,Backroom Brewery,Spice/Herb/Vegetable,6 %
2080,FlyBoy BetXy_ sRed Ale,lyB yreHwing,Amber Ale,5.50 %
2081,HoppebrÃ@  u Wuidsau,HoppBOSÃ r$ u,Amber Ale,5.60 %
2082,7 Fjell Bryggeri Hurragutt,7 Fjell Bryggeri,Amber Ale,4.70 %
2083,Amber ouZblA PIA,AIebr,Imperial IPA,8 %
2084,Austin BeeIr ardMen Road Trip,Austin BeeJ]Grend Brewery,Saison,5.70 %
2085,Baird Smoked- Amber Ale,Baird\reiwng Co. .,Smoked,-
2086,Wildlif9e\  Grin Amber,WiZdlife ering & Pizza,Amber Ale,6.50 %
2087,Barba Roja Morena,Barba Roja de Anapa,Dunkler Bock,4.50 %
2088,7 Fjell Kniksen India Red Ale,7 Fjell Bryggeri,Amber Ale,6.80 %
2089,The EldIo Secrte Jrail Ale,The Eldo GBAewery &Taproom,Amber Ale,5.60 %
2090,LeisUe Amer,DeafBield){Brewhaus,Amber Ale,4.50 %
2091,Daytona Beach FL Wildflower Unite Red Ale,Daytona Beach Brewing Company,Amber Ale,5.90 %
2092,Artifex The Beach House Wheat,Artifex Brewing Company,Wheat Ale,5.70 %
2093,Wet Head Slaughter Amber Ale,Wet Head Brewery,Amber Ale,5.40 %
2094,Ramses Bier Praoden^Koele Kikker,Rams LJsBier,Amber Ale,6.60 %
2095,Ale Aysul Ambergeddon,Ale AlPMum,Amber Ale,6.70 %
2096,Coal CreekT AP The Cuhch Lady,Coal rCeLek T Brewery,Amber Ale,5.50 %
2097,Wet Head Wetlands Bittr Sewt Red &#40; BSR &#41;,Wet aHeBrewery,American Strong Ale,6.30 %
2098,Imperial Oak Wee Willie_s Big Breakfast,Imperial Oak Brewing,Scotch Ale,8.50 %
2099,Right Eye CU29,Right Eye Brewing Company,Amber Ale,5.50 %
2100,SauUngSo JGudo,SarunNanoB- rweing,Amber Ale,5.50 %
2101,BunptXssa,BirrifiPcASoaLrin,Amber Ale,4.50 %
2102,Vernal NlloaLsuNrus Amber,Vernal Ferwng&+Co. .,Amber Ale,4 %
2103,Manor Hill StoFe BrigDe Amber,Manor VHillBrewing,Amber Ale,7.50 %
2104,Benelux Semuta,Benelux Brasserie Artisanale,Saison,6 %
2105,401$ CLramel Aplpe Cider,401 ider> Jewery,Cider,5 %
2106,Neath iWctHunter,NZaHth,Bitter,4.20 %
2107,BeardslPeeF Jou Ginger IPA,Beardsle lAehuse,India Pale Ale &#40; IPA &#41;,6.40 %
2108,la VallÃ © e du Giffre La Petit MPC,la VallÃ © e du Giffre,Belgian Ale,4.70 %
2109,LakeABn Aber,Lake AK nArewing Company,Amber Ale,5.30 %
2110,5 Seasons North Connemara Irish Red Ale,5 Seasons North,Irish Ale,-
2111,Blaengawney Heartbreaker Cider &#40; Draught &#41;,Blaengawney Cider,Cider,6 %
2112,Baylands Red Ryder IPA,Baylands Brewery,Specialty Grain,5.70 %
2113,PraNxs{Abmar,PaiYxs,Amber Ale,6.20 %
2114,Chelsea awyagon Red,ChelNa Ghouse,Amber Ale,4.40 %
2115,Appalachian Mountani SwBUtichbaKck Amber Ale,Appaalchia MoJutan Brewery,Amber Ale,5.40 %
2116,YaletownDed Glaxy Ale,YaletFwn BrewPiQg Co. .,Amber Ale,5 %
2117,1925LK6 .22,The 1925 MiTrobrwery( & Resturant,Amber Ale,6.20 %
2118,Altes Tramdepot Canadian Red Ale,Altes Tramdepot,Amber Ale,5.10 %
2119,Pac City Not So Amber Ale,Pac City Brewery,Amber Ale,5 %
2120,BendoAf NuePrf Red Ale,BAndorf,Irish Ale,6 %
2121,ShepsAbrA le,The Good SheApJerDs Brewing Co. .,Amber Ale,-
2122,BrightoIn Bier Youth Coast IPA,KepmoDwn,India Pale Ale &#40; IPA &#41;,5 %
2123,1648 RAO yMild,168,Mild Ale,3.60 %
2124,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %
2125,BaguaZRVes Rubia,Baaes,India Pale Ale &#40; IPA &#41;,-
2126,Blackjack Blackberry King of Clubs,Blackjack,Imperial Stout,7.20 %
2127,Battered Boar luNe FacN Soctitsh Ale,Battered Boar SBrPeiBng Company,Scottish Ale,-
2128,Triple Crossign Rchelle{Rochelle,Triple Crossng BrewignC ompany,Amber Ale,5.50 %
2129,5 Paddles The Village Idiot,5 Paddles Brewing Company,Amber Ale,-
2130,18th StreVtUnDer Crown,18th. StSrSet BrweJery,Imperial IPA,8.60 %
2131,American Fall Harvest Sour Ale,American Brewing Company,Sour Red/Brown,6.80 %
2132,Amber_s Australian Mountain Pepper Berry Lager,Hog_s Head Brewing Company,Fruit Beer,5 %
2133,Beer Valley Owyhee Amber Ale,Beer Valley Brewing Company,Amber Ale,5.50 %
2134,Half Pints SaazAmatazz,Half Pints Brewing Co. .,Amber Ale,5.20 %
2135,Blackwater Art Deco,Salopian,Golden Ale/Blond Ale,4.20 %
2136,Croocked Moon Meat Market,NÃ ¸ rrebro Bryghus,American Strong Ale,7.50 %
2137,Liftline First Tracks Amber Ale,Liftline Brewing Company,Amber Ale,5.10 %
2138,The Freehouse No. 22 nHoey eRd Ale,The FrUeeThUouse,Amber Ale,5.50 %
2139,BottleJTee ImpXrial Red Ale,Thomas Creek}} Bewery,American Strong Ale,7.50 %
2140,EpidemiDc Xls Afficton Amber,Epiedm cAAes,Amber Ale,5.50 %
2141,Egan & Sons Oddfellows Ale,Egan & Sons,Amber Ale,-
2142,5280 RoadhoUuSePionere Pale Ale,5280R oadhRus e& Breewry,American Pale Ale,-
2143,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-
2144,Nausta Inland Red Ale,Nausta Bryggeri,Amber Ale,5 %
2145,NeustÃ $ dter Elbhang Rot,NeustÃ $ dter Hausbrauerei,Amber Lager/Vienna,4.70 %
2146,Vital InfELed ImperFial Red,VitMl KrJewing,American Strong Ale,9.40 %
2147,Madison River Irressilbe Amber Ale,MaYison WRiver erwing Company,Amber Ale,5.50 %
2148,Feral B.F.H. &#40; Barrel Fermented Hog &#41;,Feral Brewing Co. .,India Pale Ale &#40; IPA &#41;,5.80 %
2149,John Harvards Oatmeal Amber Ale,John Harvard_s Brewhouse &#40; Corporate Office &#41;,Amber Ale,6.50 %
2150,Hop HauIs WilcVat;AYmber,Hop Haus AreiJg Company,Amber Ale,5.30 %
2151,HelmR ouHsse du Parc,Helm BrsaseR HGourmand,Bitter,4.80 %
2152,Beerbliotek Rye PJle Ale Ghinok Columbus,BeerbHOiotek,Specialty Grain,5.60 %
2153,ApÃ ³ stXl IFruts Rojos,Indrev,Fruit Beer,4 %
2154,Begyle Bushel and a Peck - Montmorency,Begyle Brewing Company,Fruit Beer,5.40 %
