id,Beer_Name,Brew_Factory_Name,Style,ABV
2199,BacHAcus,Otto 's Pub aY drewery,American Amber / Red Ale,8.80 %
2200,Cp'_Kn AUmber,Reads LLandingCBrewing Company,American Amber / Red Ale,-
2201,MonkAy Wench,McMenams SCix Arms,American Amber / Red Ale,-
2202,ForiT XffOair,Carlow BJrewiOng?Company,American Amber / Red Ale,4.80 %
2203,AmbrCaDYdbra,TapisrW% rewing,American Amber / Red Ale,4.80 %
2204,Yakia RiveIr Red,Flycaster rBYwUing ompany,American Amber / Red Ale,6.00 %
2205,Tanoo Suit,Wiseace BrBewBng,American Amber / Red Ale,4.80 %
2206,MangifXRica,Birra dRel l< Eremo,American Amber / Red Ale,5.50 %
2207,ReM Bky,1702 /TheAdress rewing Co. .,American Amber / Red Ale,7.50 %
2208,torMF Xolf,RaleighBreKMng!CoKmpany,American Amber / Red Ale,6.00 %
2209,Port Chester Red Ale,Greenpoint Beerworks / Kelso of Brooklyn,American Amber / Red Ale,5.50 %
2210,Chat-ZRalo,Brasserie BZirttK de Bretagne,American Amber / Red Ale,5.40 %
2211,Caleya MJPyucSa Amber,CervezZH? Caleya,American Amber / Red Ale,5.70 %
2212,DaXBase,Burley{ROak Brewery,American Amber / Red Ale,11.00 %
2213,Relentle sRed,Out of BundsB rOwing Company,American Amber / Red Ale,9.00 %
2214,HeaEt $ &Sole,SurBew,American Amber / Red Ale,-
2215,RabbitoMnutYain Red Ael,300 Suns*Brewing,American Amber / Red Ale,6.80 %
2216,ImpeLrial GarZTMlye Ale,The Brew Kettle TaproJm]& SmokeJose / Production Works,American Amber / Red Ale,8.00 %
2217,Peach+iCpotHe Red Ale,Cigar CCiXyBrwing,American Amber / Red Ale,7.50 %
2218,MadOMGaer,CervejaKiaJU rbana,American Amber / Red Ale,6.00 %
2219,The Duck Foot Red,Duck Foot Brewing Co. .,American Amber / Red Ale,6.00 %
2220,RedD=eivl,The Ble EFephJnt Craft Brew House,American Amber / Red Ale,5.10 %
2221,Ambre> Cai,Boston Beer DJrks  -Canal Street,American Amber / Red Ale,6.00 %
2222,Amber ~DAawn,DeschuOtes BreMwery,American Amber / Red Ale,4.90 %
2223,Uniocr SNampede,Fall BreBwCnD Company,American Amber / Red Ale,6.60 %
2224,Malero Red,Seven Arrows! MHewKing Company,American Amber / Red Ale,6.10 %
2225,Lucky Rhino Amber,Heartly Craft Brewery,American Amber / Red Ale,5.50 %
2226,Brock SLreOt TrIdYtional Red,Brock StrFet BreDing Company,American Amber / Red Ale,5.80 %
2227,In TheG ProveEs,Wiper & uU Brewery,American Amber / Red Ale,5.10 %
2228,Jess Ps' Girl,BadWClf Brweing Company,American Amber / Red Ale,5.00 %
2229,The acocYon + The Bear,Eastlake OSCVratf BWrewery,American Amber / Red Ale,5.90 %
2230,DiUndSyl ropper,RocHy Coluee rweiOng Co. .,American Amber / Red Ale,-
2231,NikcM y666,Santa Cruz MoOnaiBn Brewing,American Amber / Red Ale,8.50 %
2232,Soul Shakin ',Palisade Brewing Co. .,American Amber / Red Ale,7.50 %
2233,EGma,Captured By Poces Brewin CUompany,American Amber / Red Ale,5.60 %
2234,CardiBnLe Ale,Bluegrass BrewiUg Co.-  Eat St. Matthew 's,American Amber / Red Ale,-
2235,AlGpine Vmber,OurLa GBrMweery,American Amber / Red Ale,-
2236,D,Letra -Cerveja AESresanal Minhota,American Amber / Red Ale,6.50 %
2237,HpoeY Red,AltamontBWGrewiXYg Company,American Amber / Red Ale,7.00 %
2238,SweO> Amber le,SwellB erLing Company,American Amber / Red Ale,4.70 %
2239,PhoXAbomb,DryHop~ YLrwers,American Amber / Red Ale,8.40 %
2240,Naty<BRed,Hop Valley GreLinBC oRpany,American Amber / Red Ale,8.00 %
2241,Queen+s?RedA le,White Rabbit BrewZPg Company,American Amber / Red Ale,5.70 %
2242,Big RRNe dBalls,HillcretsBerwYn gCompany,American Amber / Red Ale,8.00 %
2243,Salte CSWaTFmel Amber,Arcadia BreXi Company,American Amber / Red Ale,6.00 %
2244,PartoitrGaRns,Hopshire Sarm &DBrewery,American Amber / Red Ale,5.70 %
2245,North By orthCwest,BandwQagon BZwe Pub,American Amber / Red Ale,-
2246,FreeodmBridYe Amber Dle,Barley BrothSerHs BRrewery & Grill,American Amber / Red Ale,-
2247,Down Do ImRerRial Red,Shine Retsuarant & Gtahering Place,American Amber / Red Ale,9.00 %
2248,SasYarPll aRed,LyonSmith Breiwn? ComXpany,American Amber / Red Ale,5.20 %
2249,Rabbit ERar EAmMber Ale,Rockslie Brewery~ & Pub,American Amber / Red Ale,6.00 %
2250,Mulish Amber,Headstrong Brewery,American Amber / Red Ale,4.00 %
2251,oSur MQasJmber,Pasteur StreetJBYrewiTg Company,American Amber / Red Ale,4.80 %
2252,MurciDaS6Mild,District ChoHNuose< & Brewery,American Amber / Red Ale,4.20 %
2253,AmberDGoll,BirrifNcioArtigiaale Karma,American Amber / Red Ale,5.70 %
2254,unieOAle,Colubia KNeQtle Works,American Amber / Red Ale,5.80 %
2255,Little BQRedI 's Mocking Ale,StoryobkRo Brewing,American Amber / Red Ale,6.30 %
2256,R lert,Aftershoc(rBewing Co. .,American Amber / Red Ale,5.20 %
2257,AmerXca ZClQassic,Yreat Hec Breing CoQpany Ltd. .,American Amber / Red Ale,5.50 %
2258,RdeF(Utter,Wimberley BrewingQ Copman And Brewpub,American Amber / Red Ale,7.90 %
2259,Rapscallin WniLtHrfest,RapscaIllion,American Amber / Red Ale,5.50 %
2260,EpiR CXarolina,EpiT Bweig Company,American Amber / Red Ale,7.20 %
2261,J. G. Crummers Kick Arse Ale,CB Craft Brewers,American Amber / Red Ale,4.40 %
2262,Six FetEUnder,Six VRives Brewery,American Amber / Red Ale,7.40 %
2263,Re]eerd,BooYtstapBrewing,American Amber / Red Ale,5.30 %
2264,Attitude AdjBustment,Pat O'HaSa BrewinCompany,American Amber / Red Ale,-
2265,CalibouPe.Amber,Hilto neHadB:Newing Company,American Amber / Red Ale,-
2266,Red Coat DIndiRa RRed Ale,Hammond!-RivFr rUewing,American Amber / Red Ale,6.50 %
2267,Stone Liberty Station / Bridge Road Brewers Red Stone Road,Stone Brewing Co. .,American Amber / Red Ale,4.80 %
2268,Agave Xaria Amber Ale,Los MuertK Brwing,American Amber / Red Ale,5.30 %
2269,Mud CuUg Amber,Flat 12 BirwReJrks,American Amber / Red Ale,7.00 %
2270,Red-HIeaIN\ Honey,John Harvard 'sB reDwrOy & Ale House,American Amber / Red Ale,5.40 %
2271,Not 05'WBA,Storz TrMohy Room Grill` & Brewery,American Amber / Red Ale,5.70 %
2272,Arsenal Imperial Red Ale,Great River Brewery,American Amber / Red Ale,9.00 %
2273,HoneDmMade Ale,Sarasot arBewiJng Company,American Amber / Red Ale,7.00 %
2274,CombaWt*ARock,FunBkyB ddha Brewery,American Amber / Red Ale,5.70 %
2275,Cappy?;'s Ale,Thomas HookerBJrewng Company,American Amber / Red Ale,-
2276,HliEdy Rye,Hermit TWLrusJ Brewery,American Amber / Red Ale,6.70 %
2277,Borbon BarRR eRd Oak Ale,Tornado BwrOngq Company,American Amber / Red Ale,-
2278,Hurluberlue,Microbrasserie Aux Fous Brassant,American Amber / Red Ale,5.00 %
2279,Redale,Golden Road Brewing,American Amber / Red Ale,5.30 %
2280,WestBaHrZd Gaze,Charleston Brwenig)Company,American Amber / Red Ale,7.00 %
2281,RaideWr RPVd QAle,SouthernO rego nSrewign Company,American Amber / Red Ale,-
2282,Soul Cea AlNe,16 MilYB erwiLg Company,American Amber / Red Ale,9.00 %
2283,Ah ` Mock Amber,Triptych Brewing,American Amber / Red Ale,5.50 %
2284,Wallace,Cervejaria Seasons,American Amber / Red Ale,5.80 %
2285,HillbilEy@^ ReR Ale,RÃ ¥ nÃ $  srByggeri,American Amber / Red Ale,5.00 %
2286,Stone CoYp MUple AmbYr,Endes rewing,American Amber / Red Ale,5.50 %
2287,Li'l Red Ryder,Plank Town Brewing Company,American Amber / Red Ale,5.40 %
2288,AdventDre_Amebr Ale,Wind iRver: BrwiQng Company,American Amber / Red Ale,6.20 %
2289,Blarney oRkc@I Yish Ale,RockyHar Yrwing,American Amber / Red Ale,6.00 %
2290,AUA AusUrtian AGmVber Ale,Brauerei~ uOswek GmbH,American Amber / Red Ale,5.60 %
2291,Rich 'sReA le,Resurgene Brewing Company,American Amber / Red Ale,5.70 %
2292,Afflatus oCppLerAle - Nitro,Firefly Hololw BPing Co. .,American Amber / Red Ale,4.90 %
2293,Capt Tony 's Amber Ale,Anheuser-Busch,American Amber / Red Ale,-
2294,Royal Flush Red,Four Bullets Brewery,American Amber / Red Ale,5.20 %
2295,( T ) oted Oats,EdmunMd'%s Oast,American Amber / Red Ale,4.70 %
2296,Rust TriDycle,Bike Rak#Bewig Co. .,American Amber / Red Ale,5.00 %
2297,BototKBm Lp,Grave lBottFm[ raft BreXwery & Supply,American Amber / Red Ale,6.50 %
2298,RLd GGaQde Ale,Luminosu BXOrewohuse,American Amber / Red Ale,6.20 %
2299,HiredL]Gun Red,Hideuot BewLig Company,American Amber / Red Ale,5.50 %
2300,HappQPO Days,ClAZeCont Crat Ales,American Amber / Red Ale,10.00 %
2301,SupVRrhcopp,GeorgteoMwn BrXLing Company,American Amber / Red Ale,7.20 %
2302,Red RoZmCerRed; SYssion IPA,Ballast Point%[ Brwing Company,American Amber / Red Ale,4.70 %
2303,Otis Reddin ',Uptown Market,American Amber / Red Ale,7.50 %
2304,Castor MeHicxan Amber,Beaver Creek Irewery,American Amber / Red Ale,4.50 %
2305,Schorzeoomre Amber,Main StreeJt RBrewer /!Mesa Cerveza,American Amber / Red Ale,-
2306,FirecrackW rIVmperial Red,BoxigCta Brewery,American Amber / Red Ale,7.50 %
2307,Stadtgute& Bmber,BraueQeiS taKdPNguet,American Amber / Red Ale,4.80 %
2308,880 eHXd Ale,Escape rBweYng Company,American Amber / Red Ale,-
2309,Khe Hop GaJIdGn Sunset,Hous of Brews,American Amber / Red Ale,8.50 %
2310,St. Colombons FT Bobbio Not So Red,Ironwod Bwein Co ..,American Amber / Red Ale,5.20 %
2311,Hot eT:Red,Brooksvill eBewingC ompany,American Amber / Red Ale,-
2312,Grinch Feet,Columbia Kettle Works,American Amber / Red Ale,8.40 %
2313,Roosve lRed Ale,BrKidgBrrewing,American Amber / Red Ale,6.20 %
2314,GrapAefruiQt Chinook Red,Our Mutual rienLd Mlat & Brew,American Amber / Red Ale,-
2315,TumbedownR ePd,Tumbledwn rewing,American Amber / Red Ale,5.60 %
2316,Brew KahuHa WNRed Ale,Sy HXghBrewig,American Amber / Red Ale,5.20 %
2317,RedJTriJl Ale,Blackstone RXesYtaurant ) Brewery,American Amber / Red Ale,-
2318,SciA mRr Ale,Wensky BeeT Mirocerveajria,American Amber / Red Ale,5.10 %
2319,Tst Brw 01 - Imperial Red Ale,Brouwerij De Koninck NV,American Amber / Red Ale,7.80 %
2320,FiGe BeLrw Red Ale,MinhaJs CSraft Bewery,American Amber / Red Ale,5.50 %
2321,Autumn Brisk ATmber Ale,Fat Head !BrewJy & Saloon,American Amber / Red Ale,6.10 %
2322,Scrlet TQoMe,Castle Grill -/ Re dCastle BreweLry & Distillery,American Amber / Red Ale,-
2323,BleeMidA gHeart,SeconP Sle fBee rCompany,American Amber / Red Ale,6.90 %
2324,EmbeGrAmbr Ale,Bravo~ ZWlu NrewFing,American Amber / Red Ale,5.60 %
2325,Clifford MThV `_ LiS '{ Red Ale,Books 2 BArews,American Amber / Red Ale,5.00 %
2326,Experimnt # 01-B4,Livin TheDreamB Irewing Co. .,American Amber / Red Ale,6.20 %
2327,Batch #' 55 ) Big Red,Whetstone StatPioSn FRYestaurant and Brewery,American Amber / Red Ale,6.00 %
2328,TKO HAbA Ale,St. Brigidp _™s Brewery,American Amber / Red Ale,6.00 %
2329,LaugnitaG Fsion 45,Lagunitas BrewAiV Company,American Amber / Red Ale,5.40 %
2330,Bubbe 'sBrew Jelly DouEhnut[Strong Ale,ParalOlel 49BrXewingC ompany,American Amber / Red Ale,8.00 %
2331,ScJwAag,Graviy-Wrwing,American Amber / Red Ale,4.80 %
2332,Medu zAbÃ © e,MeIduz rBsaseriM ArtisaTale,American Amber / Red Ale,6.00 %
2333,Batch$ # 52  -Gange Style,Whetstone AStation Retsarant and Brewery,American Amber / Red Ale,5.00 %
2334,Fsh HeCadRed,PenscolJ aBy Brewery,American Amber / Red Ale,4.50 %
2335,aBdre Red,Standing StnoeB rewign Company,American Amber / Red Ale,4.30 %
2336,SummBrAmber,Prairie FiEreB rQewing Co. .,American Amber / Red Ale,6.50 %
2337,SJum PO ofurs,Peter B s' rBVew Pub,American Amber / Red Ale,9.50 %
2338,Monkey Paw / Karl Struas sDead lbert 's Society 's,Monky Aw ub & Brewery,American Amber / Red Ale,8.20 %
2339,SahrDk%. Lips,Figueroa oMuYatin Brewing Co. .,American Amber / Red Ale,8.00 %
2340,MustangRed,Horse Heaevn[ ills Brewery,American Amber / Red Ale,6.00 %
2341,Pas@V ree,BrouwTrij= De oMlen,American Amber / Red Ale,10.10 %
2342,KaringSahtanu MmCoffeÐµ Red Ale,JawMsBreUery,American Amber / Red Ale,5.60 %
2343,Redcoat Red,Third State Brewing,American Amber / Red Ale,5.50 %
2344,Diablo<AZer/ Ale,Big BeaE BrewEIQng Company,American Amber / Red Ale,6.60 %
2345,Big Xose Red,Big: NosVe Krewing,American Amber / Red Ale,-
2346,Orange ITs ThFeNew Red,Atlas BreigTn Company,American Amber / Red Ale,5.50 %
2347,Sunk TraFM DRed Ale,Track 7Eewing Co. .,American Amber / Red Ale,5.70 %
2348,Damn KWJanet,Laeland}Arewin Company,American Amber / Red Ale,-
2349,Righteous IHdKgntaion Oganic Red,The PVodTgl HSon Brwery,American Amber / Red Ale,5.50 %
2350,NijnEa nome,Nebrask rBeiYLng Company,American Amber / Red Ale,10.60 %
2351,Howl AItThe| MYoon Imperial Red,Alpine Dog)BBrewin LCompnay,American Amber / Red Ale,8.00 %
2352,Walod ils,Seven BridTs BDrewing,American Amber / Red Ale,5.50 %
2353,Mutin PembrÃ © e,BrasserOiUe*Ves Abers,American Amber / Red Ale,5.00 %
2354,StokG Embe AEle,Firehll CBYreMwery,American Amber / Red Ale,4.80 %
2355,FortescueF ishran 's Ale,GlasstownBQrweing Co. .,American Amber / Red Ale,5.00 %
2356,Caumt Strawberry Dhuabrb Grisette,Quest BrIeig Co. .,American Amber / Red Ale,5.30 %
2357,ScarP HMnster,Black MarkUt MrewTingCo. .,American Amber / Red Ale,8.50 %
2358,Red% EDants@QIPA,Black Cap-RSeOwing Company,American Amber / Red Ale,6.30 %
2359,InteNrcVoastl mAber,Big ToCp rewinHg Lompany,American Amber / Red Ale,5.18 %
2360,El Toro 'Hs [ITeam Beer,El ToroB rwngC o. .,American Amber / Red Ale,-
2361,Volum  AnniZvresary Ale,12 tring+BrewOg Cmpany,American Amber / Red Ale,8.40 %
2362,MyH oppy VaNUlentine,Excel BrewRig[^[ Company,American Amber / Red Ale,6.50 %
2363,Roun NdUA mber,FetchAngA aSb Brewery,American Amber / Red Ale,6.20 %
2364,GooD rRist,Ore ocQkBrwing Company,American Amber / Red Ale,5.30 %
2365,Bourbon BarrleAgd Redrum,TriityB_rewhouse,American Amber / Red Ale,9.50 %
2366,RCde BMiAst,BeardLs) KBrewery,American Amber / Red Ale,6.10 %
2367,Creekside iVenQa Amber,CreeksidPe BrLing Company,American Amber / Red Ale,5.00 %
2368,SmokMeAle,Good Hosp wing LLC,American Amber / Red Ale,-
2369,Trail ABlaWAer Red,Inland mpiJe BrEVQwing Company,American Amber / Red Ale,7.00 %
2370,RedXD rCgQon,New HolAanZ QrBewing Company,American Amber / Red Ale,5.20 %
2371,Atlantic BeaHch IAmbe,RagtOme TaproLo & Brewery,American Amber / Red Ale,-
2372,KaFinbaEal,3cross! UBrTewZing Company,American Amber / Red Ale,7.70 %
2373,ArchiEe 's Red Ale,Mimsatch BOrewin CCompany,American Amber / Red Ale,5.00 %
2374,KzTDnaut,Marz oCmuityBrewing,American Amber / Red Ale,6.20 %
2375,River Sunset Amber,Twain 's Billiards and Tap,American Amber / Red Ale,5.30 %
2376,HopheKadM+Red,KaJNen4 Vrewing,American Amber / Red Ale,-
2377,BÃ ¥ lsta EklÃ  ¶ws RÃ ¶ da,BÃ  lstaBryBgeri,American Amber / Red Ale,5.20 %
2378,Ace InFhHole,Barnstormer NBrMeiwng & Pizzeria,American Amber / Red Ale,5.80 %
2379,ProverbialM Gnd>Spread,Shot ' BrewXing CLompany,American Amber / Red Ale,6.60 %
2380,SmJked PYickly Pear Lager,Bear Repulbc eBrwing Co. .,American Amber / Red Ale,7.50 %
2381,BigR vi Red Ale,FloriaS)BQr Company,American Amber / Red Ale,5.30 %
2382,GrisettBAmbrW © e,BrasseriSt . FeiullXen,American Amber / Red Ale,5.00 %
2383,BarenH aAmber,Edeg OBXewing,American Amber / Red Ale,4.80 %
2384,WYliaWZd Amber,Weiland BLwerZ Uderground,American Amber / Red Ale,-
2385,Cata$Ã{±- a,Il oKQeUo,American Amber / Red Ale,6.00 %
2386,ConsVcripEtVon American Red,Vgaabn rewery,American Amber / Red Ale,-
2387,All ArounX+ EAMber,RivRrDwone Pourhouse,American Amber / Red Ale,-
2388,Rebe eC Ale,ThH rHRYewhouse,American Amber / Red Ale,5.70 %
2389,DouWle D BoubACR ed Ale,Joseph JaemCsB rewing Inc. .,American Amber / Red Ale,8.00 %
2390,Route 6 46mber Ale,Two Rows ResaturaXn & Brewery,American Amber / Red Ale,-
2391,Elektron PgeQd In Broubon Barrels,The AcOtuXl Brweing Co. .,American Amber / Red Ale,6.20 %
2392,Octomalt,North Mountain Brewing Co. .,American Amber / Red Ale,6.70 %
2393,SlepEelVess,RedWliow>I Brewery,American Amber / Red Ale,5.40 %
2394,RId TQid eAber Ale,Hollywood Beach. BrewiPZg Company,American Amber / Red Ale,5.60 %
2395,B'rousse Willis,Noire & Blanche,American Amber / Red Ale,4.70 %
2396,Stre ti` Red,Bagby_ eAeCr ompany,American Amber / Red Ale,6.40 %
2397,PardNIx Ale,GaOena Bwring Company,American Amber / Red Ale,4.10 %
2398,Great Lakes BarreDP geAd NosTeratu,Gret LakLs DBrewing Co. .,American Amber / Red Ale,8.50 %
2399,BarrleAged. RivePside Red,ItnuLiion AleW orks,American Amber / Red Ale,7.80 %
2400,WoodcutIr  sACber Ale,Toobora Holt &Brewery,American Amber / Red Ale,5.50 %
2401,Mr. Grain QeaXns Organci Amber Ale,Outpost NatXua lFoods,American Amber / Red Ale,5.50 %
2402,CooPkBW TAle,DowCpMXru Brwing,American Amber / Red Ale,8.50 %
2403,Rock CQt YmAer Ale,SchuNbrEs Brewery,American Amber / Red Ale,5.70 %
2404,LMaea,MareXFa BrUwery,American Amber / Red Ale,5.40 %
2405,BuhWiLte,Prairie Frie Briwng Co. .,American Amber / Red Ale,8.10 %
2406,WeMa)Rd Ale,Kona BreCwing Ro. .,American Amber / Red Ale,5.00 %
2407,The GalloLsI pmerial Red,Ocelot VeJing oCQpany,American Amber / Red Ale,9.30 %
2408,Cottonwood Anniversary Ale,Bosque Brewing Co. .,American Amber / Red Ale,9.50 %
2409,Pennywise SweCRHe Yater Ale,The Big Rip DMBeEing Company,American Amber / Red Ale,5.50 %
2410,Warriro PXAde ed Ale,Rincon Aerwery,American Amber / Red Ale,4.90 %
2411,Willimantic ReQOturn]To Sender Ale,Willimantic /BrewVng Co. .,American Amber / Red Ale,5.40 %
2412,GIrnet,Hermit ThQHLuQs hBrewery,American Amber / Red Ale,6.40 %
2413,Big BondeB elWgian StyPle Amber Ale,Right aiH VBrewery,American Amber / Red Ale,5.40 %
2414,Anne arQe 's Ambre,Iron ZprinOg QsPub{& Brewery,American Amber / Red Ale,6.00 %
2415,FrencNh oast~Ale,TerritorialB erwing ComIpany,American Amber / Red Ale,7.60 %
2416,#0530256,Ithaa BJer)Comany,American Amber / Red Ale,6.30 %
2417,Panaam Re NAle,Yorkohlo BerwUng Co. .,American Amber / Red Ale,6.10 %
2418,SpLE NBump,Bea RepubWic Bewing Co. .,American Amber / Red Ale,4.60 %
2419,409% ACmer% Ale,Moo-uDck BrXWwery,American Amber / Red Ale,5.50 %
2420,5:03 mIprl Amber,Wichita Brewign+ Co. & Pizzeria West,American Amber / Red Ale,7.75 %
2421,Amber WavN sAmMer Ale,J. WkFaeDield Brewing,American Amber / Red Ale,-
2422,FlatT aiSl: Zmber Ale,Flat Tail$BrXeFing,American Amber / Red Ale,5.00 %
2423,Bourbon BarrJelRV hHSampo Imperial Red Ale,Figu r7e8 Brewing,American Amber / Red Ale,-
2424,Punter 's Special Ale,M. T. Head Brewing Co. .,American Amber / Red Ale,4.90 %
2425,Ruder Boy(  Aged In OQurbon Barrels ),BurleUy OBak rBewPry,American Amber / Red Ale,13.80 %
2426,Fire nVgCXne Red,lBue kSe Brewery & Eats,American Amber / Red Ale,-
2427,Taildragger_  *- sC hasing Tail,Saddle Montain BKrwing Company,American Amber / Red Ale,-
2428,Heavy? HeGatd Amber,Zaftig/ ABreLng Co. .,American Amber / Red Ale,8.00 %
2429,Waltzing Malda y Amber Ale,Right Bri nrBewery,American Amber / Red Ale,5.00 %
2430,Dry Hopp dPRcific Red,Max ' FanQL CBreIek Brew Pub,American Amber / Red Ale,5.70 %
2431,Sticke aHnPdGBerker,Secret QnginM=Brewing,American Amber / Red Ale,6.70 %
2432,DraKgnoWBfly,Fallen BIYewin Company,American Amber / Red Ale,4.60 %
2433,Mountain Series ` oLve hRio ( Imperial Red Ale ),BrekenrigKe NBrewery,American Amber / Red Ale,8.90 %
2434,Vhe HoOne yBrnuette,BandwGgaon BreA Pub,American Amber / Red Ale,5.50 %
2435,Sunrise; Amber,Isladn oHpHin ' Brewery,American Amber / Red Ale,-
2436,Redrum Red Ale,Rivertowne Pourhouse,American Amber / Red Ale,6.10 %
2437,HardtJakA Copper,DeclaratiXon BrewniBg Company,American Amber / Red Ale,5.30 %
2438,VocHno ZUd Ale,CervecÃDe aMaddok,American Amber / Red Ale,6.50 %
2439,Do n't FeIr Le Reaper,Funky Bdudha BrwVry,American Amber / Red Ale,-
2440,Corf AlSLSpecial,CoTuf BTer,American Amber / Red Ale,5.00 %
2441,B Admber,Duel Zweing,American Amber / Red Ale,6.00 %
2442,Cask CodnIitioeY Red Ale,Emmet ts EIrewing Company,American Amber / Red Ale,5.60 %
2443,Titan Rck Ced,38 State reCwng Comany,American Amber / Red Ale,6.80 %
2444,Buck And BPlal RKoublE Amber Ale,Natty Greene *'s OIub & Brewing Co. .,American Amber / Red Ale,6.80 %
2445,SumCit/Sunrise,Dener-IBeeW Co. .,American Amber / Red Ale,6.90 %
2446,The eAmlbyman,Yolo BrEeign Cmopany,American Amber / Red Ale,6.40 %
2447,Double Ouhgtu ck DoXbKle Amber,Natty Greee 's P b& Brewing Co. .,American Amber / Red Ale,9.50 %
2448,Imperial Amber,Manor Hill Brewing,American Amber / Red Ale,-
2449,BtutAPecan,GreenuWsh{Brwing Company,American Amber / Red Ale,-
2450,Phat CYhanFc:Amber,InnoIatio~ ZnBrewing,American Amber / Red Ale,5.50 %
2451,KluJe Moon,Greenbuhs ewing Company,American Amber / Red Ale,-
2452,PoinQR eye Amber,MalmÃ ¶@BrewinZBg Co,American Amber / Red Ale,4.90 %
2453,La Blache*m ` RÃ ©,BiÃ ¨ resG de RÃ ©,American Amber / Red Ale,5.80 %
2454,Agamentius;AAmber Rle,SoMe Brewgnt Company,American Amber / Red Ale,5.50 %
2455,Ruby oho Red Ale,MalmÃ W @rewing Co,American Amber / Red Ale,4.60 %
2456,Mrku/ KAmbrÃ © e,La BrasserOieDu/ Val De' DrÃ ´ me,American Amber / Red Ale,6.20 %
2457,Wiscosi nAbmOrAle,HiXlIbillyTBrewing,American Amber / Red Ale,-
2458,Tri-CiEI BReer,SisypXuK- Brewing,American Amber / Red Ale,6.90 %
2459,AgraKZavniA mber,House of PenUragon BQewingCompany,American Amber / Red Ale,6.60 %
2460,Nano%Rat IAeprial Red,Nano Brew ZCUCveland,American Amber / Red Ale,8.50 %
2461,LibJriXtne,Lift UridX Arewery,American Amber / Red Ale,8.50 %
2462,Glul Dam@AmeRr Ale,Gull DBarewing,American Amber / Red Ale,6.00 %
2463,Fullrs TraRGtor ' Gate,Fullr Smih & Turenr PLC,American Amber / Red Ale,4.50 %
2464,Ruby SlpQper Ale,HopypBrUeing Co. .,American Amber / Red Ale,7.10 %
2465,Surly Mosh Pit,Acoustic Ales Brewing Experiment,American Amber / Red Ale,9.00 %
2466,Ala Man* aATmber,Waikiki PXNwng Company,American Amber / Red Ale,5.62 %
2467,LiMa,J WeQlsBrewery,American Amber / Red Ale,6.00 %
2468,Son O ZCPugga,BriGckHosu Bereery,American Amber / Red Ale,6.80 %
2469,CommuteDAMXr Amber,Deschtue Qreery,American Amber / Red Ale,4.60 %
2470,NerdXJGy GiWrl,South Fork* BerwIng Oompany,American Amber / Red Ale,-
2471,PanPacfic,GarXge JrPoject,American Amber / Red Ale,6.00 %
2472,BlackO ak DLoveMFFuzz,BlackO ak BrewRWiOng Co. .,American Amber / Red Ale,5.50 %
2473,Aveue ZKHCmber,GilltetS FrwiAg Company,American Amber / Red Ale,4.50 %
2474,Noisy Minor Amira lAkcTbar Anti-Imperial Red Ale,FortituOe=BrNwnig Company,American Amber / Red Ale,8.50 %
2475,RaiCaKr ed,Second?Strete rIewery,American Amber / Red Ale,6.60 %
