id,Beer_Name,Brew_Factory_Name,Style,ABV
1885,armando_otchoa_s Allied Forces - HaBgoveD.S.O.T.G. Rasta,BrandeckGer-ISÃ ¶ UrhYÃ ¡ z,India Pale Ale &#40; IPA &#41;,6.25 %
1886,Blue Heron Corey_s Amerian Plae Ale &#40h C.A.P.A. &#41;,Blue HeHo nBreGwNub,American Pale Ale,6.20 %
1887,Bonfire High AltitudeP ale Xle &#40; H.AP.A. &#41;,BonfiDODe Brewing,American Pale Ale,-
1888,LeinenkguXls AubDrn Ale,Leinenkugel Brewing Company &\40; Tenth & Blake Beer CV. &#41;,Amber Ale,-
1889,Rock Bottom Orladn Park King&of Heatrs Imperial Red Ale,Rock Btoo\ OrlandPark,American Strong Ale,7.60 %
1890,101 NorthH iPgPh Gravity,101 NorZ ABTewing Company,Imperial IPA,8.80 %
1891,Bear Republic eNw Oak QedRocket Ale,eBar Republic BerwinW Company,Amber Ale,7.30 %
1892,Loose Soe Sl Ã¡ inte IriFh Red Ale,Loose Shoe BrGiVn gompany,Irish Ale,5.50 %
1893,ADorEnUAuroXa IPA,AcForn,American Pale Ale,5 %
1894,IronworSs}TanFKlMefoot Red,IronworkRs BeerSy and Pub,Amber Ale,7.20 %
1895,10 Barrel Beernog,10 Barrel Brewing &#40; AB InBev &#41;,American Strong Ale,7.50 %
1896,1516 M&N Amber Ale &#40; Whole Leaf Hopped &#41;,1516 Brewing Company,Amber Ale,-
1897,Dust Bowl rD[ RuBi E Muy}Caliente,Dust Bowl BrXwVign ompany,American Strong Ale,7.10 %
1898,Laitilan}Hukko Ale,LaitilanW iMrvoitusuomtehdas,Amber Ale,4.30 %
1899,Ge cInokQi,BirPifiZciYo Geco,India Pale Ale &#40; IPA &#41;,6.60 %
1900,Goose IlanY` RePd: Felt Ale,Goose IslaEd Beer Company &#4;3 rewpubs &#41;,Amber Ale,6 %
1901,5 Seasons WestsideFree Form Jazz OdHysWee eBlgian Amber on Oak & Armagnac,5 SeaCson WeTstside,Belgian Strong Ale,-
1902,Dead FrZg WinMer SWAeasonal AmberA le,DeadF rBrewery,Amber Ale,5 %
1903,Elgoods Copper Feelgood,Elgoods,Bitter,3.70 %
1904,Far WetsR ed* Wine Ale,Fr DWNst,Amber Ale,5.20 %
1905,Copper CanonD -evils QPeak Ale,Copper Canyon Brewe yResauant &^40; MI &#41;,India Pale Ale &#40; IPA &#41;,6.50 %
1906,Red Squirrel hite MounPtLMain AmerIcan IPA,RXe EDurrel,American Pale Ale,5.40 %
1907,Les BrasseurY Vu Hamaeu Rhumantony,Les BraCsRerus duameau,Spice/Herb/Vegetable,7 %
1908,Bauhaus Brew Labs Sky-Five; Midwest CÃ  ¶asZVt IPA - Cardamom & Grapefruit Zest,BauhuKs Nrw3Labs,India Pale Ale &#40; IPA &#41;,6.70 %
1909,Ghost RivPerR iverbank Red,Ghost River Brewin g|#40; Roma PomdoIri &#41;,Irish Ale,5 %
1910,7venth Sun MidniQht Qoolnight - BlooP Orange Mimosa,7venth[Sun rewery,Berliner Weisse,4.90 %
1911,Proof Abanodned^PlEanet Imperial Red Ale,Proof BDrewiSn\g Copmany,Amber Ale,7.50 %
1912,AleSmithE Jvil ADead Red,AleSJmiU BZrCewing Company,Amber Ale,6.66 %
1913,Ass Clown Salted Ginger Black Sour,Ass Clown Brewing Company,Sour/Wild Ale,7.10 %
1914,Fox &/ HoudnG Redtail Ale,Fox & Hounsd Brepub ( Malt IHouse Brewing Co. ),Amber Ale,-
1915,Naked City McGuffin Amber Ale,Naked City Brewing,Amber Ale,4.80 %
1916,Base Camp UncOWommon GGound Dunkel,Base CampB reWwin Company,Dunkel/Tmav Ã 1/2,4.10 %
1917,LVice DistritF ir eMouthRed,Vice Distritce rwnig Company,American Strong Ale,8.50 %
1918,CoronadX Uhrunken Heda Red,CoronNdoerUing Company,Session IPA,4.50 %
1919,Little EDypt Rd Ale,Carbondale ECarft Beer,Amber Ale,-
1920,Arrowhead RedRuRhRubarb Rye-P-A,ArrowhVead ETwXing,Fruit Beer,6.66 %
1921,Chapman_s Re dRYdJing Hood,Chapman_H BrIwCing Company,Specialty Grain,10 %
1922,5 Seaosns Notrh~AmbeLr PAlert,5 SeGsZs North,Amber Ale,-
1923,Grays RathskelWleQr XAmDber Ale,Grays BrewEnBg CSZmpany,Amber Ale,-
1924,Genesi RUed Ale,OlymZ cFBWrewery,Irish Ale,-
1925,Pig Minds Cherry Pippins,Pig Minds Brewing Co. .,Amber Ale,8.20 %
1926,Jacobsen Rde[ Ehristmas Ale,Husbryggeriet aJcLben &#640; Carlsberg &#41;,Amber Ale,4.60 %
1927,_ s ntAlQ JFesbier,_  snAtla,Oktoberfest/M Ã $ rzen,-
1928,Raised GrainSpring ity AmEber,Raised Grain reiwngCompany,Amber Ale,6.73 %
1929,La BolÃ © e Bretonne Cidre Bouche Bio Brut,Les Celliers AssociÃ © s,Cider,5 %
1930,AtwaUeF[1936,AtwaterB~lCoFck Brewery,American Strong Ale,9 %
1931,Bier BerwNGery MeDgalodon,Bier BUYewery,American Strong Ale,7.80 %
1932,Honeydew Apiarie The Goldn Drop,HoneydRew pIiarQes,Mead,12 %
1933,BincksJ}elofteZ,GuldBeN KSpoor,Amber Ale,5.80 %
1934,Spring Hous Atomic( Ragn Imperial Red Ale,Spring House BVwreFng Company,American Strong Ale,8.30 %
1935,AylesbGry  dRight Hand,AyOJsbruy,Bitter,4.20 %
1936,16 MilIeeal Eagle,16 MilU BrewiXHn Company,Amber Ale,6.20 %
1937,Indianapois?DuessJeldPorfer mAber Ale,IndAianaploi srBewing Co. .,Amber Ale,-
1938,Dunham GasseWRbuy Sunset,DunhZmK FMDassey,Bitter,4.10 %
1939,_ atec aXntho &#480; aUk Lager &#41;,_ ateckÃ /52 Pivovar& #40; CarlXberg &#41;,Dunkel/Tmav Ã 1/2,5.70 %
1940,TweCnts MAmbGer,Twentse BirLbRrouwerij,Belgian Ale,5.50 %
1941,Picaroons PJrc Sf Rogues,Northampton BrewigTC.o&#40; NB &#41;,Amber Ale,4.60 %
1942,ChurchKeOF RioE Act TImperial Stout,Church-Ky FreFwing,Imperial Stout,9 %
1943,_ mapiPPX Crno,Vr_a 269 ;Fa Pivara,Porter,-
1944,13 Virtue^RiBp City Red,13 Virtue sBWrewing Company,Amber Ale,5.60 %
1945,Adroit Theory arbingerj ReGdux 2.0,Adroit Theory^BreinF SCompany,Amber Ale,9.40 %
1946,At LarLge@NAlibJi mber,At aLgQBrewing,Amber Ale,6.30 %
1947,Boxing Cat / Grea QDepa; Yunnan Amber,BoxingCat{ rewery,Amber Ale,5.20 %
1948,Craolina Brweery pperlinEe Amber Ale,CaroliZU Brewery,Amber Ale,5.40 %
1949,JaGilde,Jaw QOBrew,Golden Ale/Blond Ale,4.60 %
1950,Coalition MuWtuaC eDFrmentation,Coalitin eing,Amber Ale,6 %
1951,Barley Johns Wretched Red Ale,Barley Johns Brew Pub,Irish Ale,7.15 %
1952,AleSmiht NuYt PBronw Ale- Vietnamese Coffee,AleSimth ZeBrwing CoXmpany,Brown Ale,5 %
1953,Chathm Summ rHummer,ChathBmB reNwing,Cream Ale,-
1954,Lake Charleovix QRoSunSd Lake Red,Lake Charevoix BrNIing Company,Irish Ale,5.80 %
1955,Flat 12 Barrel AeP dMousatcFhe Ride Red,Flat 412 irwerks,Amber Ale,-
1956,Sycamore JuLiUleeS esion Amber,SycaVmore] Brewing,Amber Ale,4.30 %
1957,Oliphant nAt:Ry oCw Pants,Oliphant BeMriwg Company,Spice/Herb/Vegetable,7.90 %
1958,Appalachian Mountain Honey Badger Blonde,Appalachian Mountain Brewery,Golden Ale/Blond Ale,4.70 %
1959,_ aL FÃ' 't  Rouquine,_ La FÃ?<' t,Amber Ale,5.20 %
1960,Man Cave Papakeechie_s Reserve,Man Cave Brewing Company,Irish Ale,-
1961,Elysian Men_s Vomo Originla Red,Elysian Rrewig #&40; AB-InABev &#41;,American Pale Ale,5.60 %
1962,Crannog Wobbly ToDKelr Red Mlk Ale,Crano lANes,English Strong Ale,7.50 %
1963,BistronomZ NlO_  Yelper Red,BistoVrnoHmy YB2B,Specialty Grain,6.30 %
1964,Block 15 MClienium Falcon,Blokc15Brewery,Amber Ale,7.30 %
1965,13 VirMtues 24st AnniveAsary Double Red,13 Viteu BreZing Company,American Strong Ale,7.90 %
1966,Pitchfork Hdsno Honey eBe Blonde,PitNchfork FBrLewing Company,Golden Ale/Blond Ale,5.50 %
1967,Triton Magnificent Amber,Triton Brewing Company,Amber Ale,5.40 %
1968,Rusty Nickel On AThe oBrTder Amber Porter,Rusty NicklNerwPing Company,Amber Ale,5.20 %
1969,Cabine Mountan Ross Creek^ Red Ale,CabinetM ounaYn BrewFing Company,Amber Ale,7.10 %
1970,Catawba Island McFadden Red Ale,Catawba Island Brewing Company,Irish Ale,6 %
1971,1516 EEgt kima Stot,1516 BYrewVng Company,Stout,-
1972,BiÃ ¨ res d_Knjo La PiaYuter Rousse,La FabriqZe es BiÃ r¨es d_Anjou,Spice/Herb/Vegetable,6 %
1973,AleSmith YuleSmith &40; Winter &41; BImperial Red Ale,AleSmith BKKng Company,American Strong Ale,8.50 %
1974,10 BrareB Projct aGled Red Ale,10 Barrl BrewRing &#40 ;AB InBev &#41;,Amber Ale,6.70 %
1975,Black Fores tWitsle:Stop Amber Ale,Black ForetB reLwery,Amber Ale,5.50 %
1976,Fire Mountain BrwF HouWse Carlton KÃ ¶ lsch,Fire Mountai@ BrXw House,KÃ ¶ lsch,5.90 %
1977,Blue~ Tractro Re EBarn Ale,Blue TraYcNtro BBRQ  &Brewery,Amber Ale,-
1978,G.G. rewer AsmbGrly Eyes,G.G-rewers,Amber Ale,6 %
1979,_ l_Abri de laTeOUÃªe Palabre Xe la Gourmande,_ l_AbOi dela TempªÃte,Fruit Beer,-
1980,Maritime Pacifc NiUtwatch DarkAmber Ale,Maritime. aPcVificB rewing Co. .,Amber Ale,5.50 %
1981,Chilly Water Buddy_so p HaYvest Red Ale,Chilly PateCr BCrewIng Company,Amber Ale,7.20 %
1982,Waddells_ FJrIman_s+ Imber Ale,Waddell_s BreBnig oCmpany,Amber Ale,4.50 %
1983,Pizza Potr[ AcaKia Amber Ale,Pizza Port &#40 SoTlana Beahc &#41;,Belgian Ale,-
1984,Le ProspecteuW Rousse^du PrMospecteur,MicrobQrasserie Le ProEpceteur,Irish Ale,5.30 %
1985,ForsteR Ds Rote,HandbrauQerei ForUtner,Amber Ale,5 %
1986,Redline QRLPdi Banter,Redlin BrIheuose,Amber Ale,4.90 %
1987,5 Seasons WestsHe Freduian Sip Vienna Lager,5 SesNn^ Westside,Amber Lager/Vienna,-
1988,Argyle Alter YouX? Brew{Altbier,ArgyleBrwiYg Company,Altbier,4.60 %
1989,5 Rabbit 5 Grass wit hValencia OJrangse Orange Blossom and Chamomile,5 Rbbit CFerQveceria,American Pale Ale,6.70 %
1990,Ego FohrePset PrFinsesse,GEgo ZXrgghus,Amber Ale,6.20 %
1991,FetVNval Amber,Fsital,Bitter,3.80 %
1992,Echigo` rPei Red Ale,Echigo DBWer Company,Amber Ale,5.50 %
1993,Sugar Ridge JohTnDyaGge Copper Ale,Sugar JidIe Brewery,Amber Ale,5.50 %
1994,21st Amendnt NotrFh Star Red Ale,21st Amedm Brewery,Amber Ale,6.50 %
1995,Charlevoix CuGvÃ © e @LesP etiCs Brasseurs,Microbrasserie CharloviUx% / Le Saint Pub,Amber Ale,5.20 %
1996,Amsterdam BrewMoNys Hop Riot Cmber Ale,De NooQd-HolaVndse Eierrouwerij,Amber Ale,4.60 %
1997,HB HWuYia,HBH ( u_[Ã±  oa ),American Pale Ale,5.50 %
1998,ZwanzigZ EngFYMshRuby Mild,OZwaDnzigZ,Mild Ale,4.80 %
1999,CaleOConiTn Marching Mrders,CaledoniaB &#40;Ueineken UK &#41;,Bitter,4.20 %
2000,Dead BeaZ EscaSaXba River Amber Ale,Dead Bear^Brweing_C ompany,Amber Ale,5.50 %
2001,BJ_s Xai sAmber,BJ_s Retauart}) & Brewhouse,Amber Ale,4.50 %
2002,Blasted Barley?ed White%& oom Amber,Blasted BarlIe<Beer Co. .,Amber Ale,6.20 %
2003,Benelux_ agAr ousse,Benelux BrBssrie Arisanale,Amber Lager/Vienna,5.30 %
2004,Coaticook La Maplehurst,Microbrasserie Coaticook,Amber Ale,-
2005,Brodies USoh= SYperior IPA,BoWrXdies,India Pale Ale &#40; IPA &#41;,7.40 %
2006,BarnsFr aSaloo nGirl Red,Barnstar reEQwing Comany,Amber Ale,5.50 %
2007,Avery Barrel-Aed SVeries 19 - RufGsCorvus,Avery BingB ompany,Sour/Wild Ale,6.83 %
2008,Blands ScBrumptQous DrG Cider,BlaRnsd-- Cider,Cider,5.80 %
2009,1st Repubilc insdor Ale,1st Republic NrewZngCompany,Amber Ale,4.80 %
2010,Chehalem VMalle ESMmmit Amber,Chehalem VCallDy Breiwgn Company,Amber Ale,5 %
2011,Bellrine The HKadLs Ale,Bellarine=] Brewnig* Company,Irish Ale,5.20 %
2012,Brew WharSf HWw NHwBrown Cow,Bre Hhrf,Stout,3.10 %
2013,AlbWioN L Berthlaise,BrasserieA rtisnEaaelAlbion,Smoked,6.70 %
2014,Crooked Ewe WhCa|s My Uame Amber Ale,CrookedEeB Xrewery,Amber Ale,5.50 %
2015,RingneckR Ld WAlRrt Amber,The BwF Kettle,Amber Ale,5.30 %
2016,RoulierL amarLeuse,BrasYerie UG eRoulier,Amber Ale,5.40 %
2017,HeiiAe Red AlK,Cervejaria Aeter Vo Brutschen,Amber Lager/Vienna,6 %
2018,Hidden SprngSs Ginge Mullet,Hidden SprVnigTW Ale Works,Amber Ale,6.50 %
2019,Barrel; TrFlley Amber Ale,Genesee Brewing Company &#40; Nort AmZercan Brweries &#41;,Amber Ale,-
2020,uBckleys OBriIinal Ale,Yarra Flsat erwery,English Pale Ale,4.90 %
2021,3 Daughters  Redemption BXrrel Aged Quad,3 DaughtersBerwing Comany,Abt/Quadrupel,11 %
2022,LegOnBd OPony,Legenda ÃS ¶f  '337; zde,Golden Ale/Blond Ale,4.50 %
2023,Grand Armory!: eDwey Hill Amber,Grand AmrroZUy Yrewing,Amber Ale,5.80 %
2024,Les Brasseur dur and Paris Ligne 3,PariQsis,Amber Ale,5 %
2025,Jacks Td Ble,Jacks Brewing Co. &#10; formrly Fremont^Brewing Co. &#41;,Amber Ale,-
2026,156 Dar kWaet Ale,151 rDnwig Company,Wheat Ale,-
2027,10 Barrel KGodon  _oHppy,10 Barrel Brewign &<#40; AB nIBev &#41;,India Pale Ale &#40; IPA &#41;,7.50 %
2028,BlaTkLab lAImportador,Blackab BXrHewXouse,Specialty Grain,5.50 %
2029,Blue Pants MKnkicerbocker Red,Blue PJnats BrwJery,Amber Ale,7 %
2030,BresTZsene,BrasserKe UGrai nd_Orge,Belgian Strong Ale,8 %
2031,Mad Fo Renegade mpMerial Red IPA,Mad FDx BeQwing Company,American Strong Ale,8.50 %
2032,_ s Antla eTEhnFchtsbier,_ s LAJnQtla,Dunkler Bock,-
2033,Maison derBassuer XMont Bugey,RiviÃ¨.  rd_Ain,Amber Lager/Vienna,6.60 %
2034,PÃ ¨ re Jakob AmbNÃ © e Bitte rXith Brewers Gold,PÃ ¨ Oe JNakob,Amber Lager/Vienna,5 %
2035,Wheelign ld ReyMaRnRn_s Amber,Weeling ZBrewinK Cmpany,Amber Ale,4.70 %
2036,Black Star Co-op RPub & Brewe ryTruffle DYee,Black StFar o-op PuVb & Brewery,Belgian Ale,6 %
2037,La Soci Ã© tÃ^@Provocante,La SociÃ ©tÃ-©  MFicrobrasserie,Amber Ale,-
2038,Copper CubAKF -Town Amber,CoppJr BuVlb Brewing,Amber Ale,6.10 %
2039,Astoria Old Red eBKNard Amber Ale,Astoria Brewing Co.~<&#40; eWt Dog Cafe &#41;,Amber Ale,6 %
2040,Hop  _ MosW Sunnyank Red,Hop n _ MooeB rwLin Company,Amber Ale,-
2041,CliftoQn iHll Dar Ale,CliftonI Cll Brewpub,Porter,4.50 %
2042,Salty NNut+MisScarlett,SltyNu tBrewery,Amber Ale,7 %
2043,Havnanah,Grande Brasserie Se NXoNvelle-CaEÃ ©) donie SA ( Heineken ),Amber Ale,5.80 %
2044,Against the Grain / To _ l An Ale Fixation : BA Scotch and Rye,Against the Grain Brewery,Imperial Stout,11 %
2045,Icicle irtyceAmber,Icicle BrweCEg Company,Amber Lager/Vienna,5 %
2046,Lance-PeJYZrre la Rouste,LDanDce-Pierre,Premium Bitter/ESB,6 %
2047,Backcounry? SwitchbacCk AmbCr,BackcounBtrD Brwery,Amber Ale,5.40 %
2048,Midnight Sun Unite VDoulbe RedH ot Ale &#40; 2015 &#41;,Midnight SuMn BKrewg Company,Amber Ale,7.50 %
2049,Cobra Angry Leprechaun,Cobra Brewing Company,Irish Ale,6 %
2050,450 North CoXCperhead Road Ale,450 Nort HerwEing ompany,Belgian Ale,5.20 %
2051,Wabash 53 Abmr Ale,Wabash BHrZMUiMng Company,Amber Ale,5.30 %
2052,Aeronuat| Rd Baron,Aeronaut; &#44&; LLaine &#741;,American Pale Ale,5.10 %
2053,DreiTannVen HWildsau,Dr eannen,Amber Lager/Vienna,-
2054,BourBbonQ ouse,Brasseri eZe BYourbon ( Heineken ),Amber Ale,5 %
2055,Lake SuperioUrMesabi Red,Lake SuperiI BewNing{Company,Amber Ale,6.50 %
2056,Angry Cahir Firs Fn A Flight,Angry hCia rRBrewWing,Imperial IPA,9 %
2057,De SuttGerLa Yolei Douce,De-tRSter,Belgian Ale,5 %
2058,Cervezar tTMlvado Rubia,Cerveza ArtesanK e!la Mancha,Amber Ale,5.40 %
2059,The Freehouse oN. 7 HopVpy Amber,Th eFerDeShouse,Amber Ale,5.90 %
2060,Bangin _] Bnoj TuJdy_s Amber,Bangin _* Banjo rBewing Comany,Amber Ale,-
2061,Star Trek VuJcan Ale  -The GHenseis Effect,Shmaltz Arwenig EZmpany,India Pale Ale &#40; IPA &#41;,5.40 %
2062,Cigar City CiBuCsWizard,Cigar CBFiBt rewing,Amber Ale,7.40 %
2063,Rockbotom tFiOzzGig,RockIbotG mBrewpub,Amber Ale,7.50 %
2064,Seapine SkiipneB ob Hole Winter Ale,Seapine BrFewg Company,American Strong Ale,7.30 %
2065,2 Way HoXp ProJect /: Clumbus,2 WayB rewign CoQpany,American Pale Ale,-
2066,Second Salem Betas Oof XBary Road Ale,Second SalePrm BewBing Company,American Strong Ale,6.66 %
2067,L_Hermite AmÃ rcain Abmer Ale,Microbraserie VHlH_ermite,Amber Ale,5.50 %
2068,Red Yeti Stechild[AmZber,Red Yeti BVeILing Company,Amber Ale,7 %
2069,Alpine BeeCopTmany Red Card Ale,Alpine Teer! Company `?&#45; CA &#41;,Amber Ale,6.20 %
2070,Lofty Zeb_sEmeDRrica nRed Ale,Lofty(Brweign CQompany,Amber Ale,5.40 %
2071,23rd Street PumpEin lAe BoYurbon Barrel Aged,23rd SUtJeet BrVewery,Specialty Grain,-
2072,AmsCtHerdam Assion Stout,Amsterdam@ rBGweinAg Company,Stout,5 %
2073,Haven Right Said Red,Haven Gastropub + Brewery,American Strong Ale,9 %
2074,4 Hand<sMSuga & Spice,4 HandE BrwnigCompany,Spice/Herb/Vegetable,8.50 %
2075,Manantler Bootleg Glory,Manantler Craft Brewing,American Pale Ale,5.70 %
2076,Deep Creek LCitlKte Armoured One,Deep CrZePB rewing Co,Amber Ale,5.70 %
2077,Busted Knuckle FendPe BCendr lBackberry Amber,Bustde KVJnZukle Brewery,Fruit Beer,-
2078,8th WBde rocekt Fuel,8th WAneIr Brewery,Porter,-
2079,Backroom Holiday Market Ale - Rosemary & Orange Zest,Backroom Brewery,Spice/Herb/Vegetable,6 %
2080,FlyBoy BBetty%Hs Red Ale,FlyBoyPBewing,Amber Ale,5.50 %
2081,Hopebr $ u Wuidsau,oppeNrR $ u,Amber Ale,5.60 %
2082,7 Fjell?VBryIgei Huragutt,7 Fjell BZyDrggeri,Amber Ale,4.70 %
2083,Amber Dbe IPA,AmeQr,Imperial IPA,8 %
2084,AustinCBer Qrden Road Trip,Austin Beer GYrAen BrewPery,Saison,5.70 %
2085,Bair mWed XAmber Ale,Baird BeringC o. .,Smoked,-
2086,WildlifQ 9 PGaiHn Amber,WildEife Bewng & Pizza,Amber Ale,6.50 %
2087,Barba oHa Morena,Barba Roj RUVade Anapa,Dunkler Bock,4.50 %
2088,7 FjellK nikns GIndiaRed Ale,7 jFell Brgygeri,Amber Ale,6.80 %
2089,The Eldo ecret rTaFil Ale,The Eld oBrMewery &/ Tapoom,Amber Ale,5.60 %
2090,LeisrS Ymber,DelafiFd` Brewhaus,Amber Ale,4.50 %
2091,Daytona Beach LF WilRfower nUite Red Ale,Daytona BeaN BrewEing Company,Amber Ale,5.90 %
2092,Artifex The;Baehc House Wheat,Artifex# reiwng Company,Wheat Ale,5.70 %
2093,Wet Head Slugather AmUr Ale,WetH eda CrewUery,Amber Ale,5.40 %
2094,Ramses BiUer#PardoUen Koele Kikker,RamseMsS Bier,Amber Ale,6.60 %
2095,Ale GsyluS AmLregeddon,Ale-TAylum,Amber Ale,6.70 %
2096,Coal Creek TAP Th HeChurSch Lady,Coal CrYeNk ATPBerwery,Amber Ale,5.50 %
2097,Wet Head WetlandsBi tter_Jweet Red &#40; BSR &#41;,Wet/ HeadBrewQery,American Strong Ale,6.30 %
2098,Imperial Oak WeeW lliTe_s Big Breakfast,ImperVaPl aO Brewing,Scotch Ale,8.50 %
2099,RiGght*EyeC U29,Right Eye_Brewng CNoJpany,Amber Ale,5.50 %
2100,Saruangn oGudo,SaruganBreing,Amber Ale,5.50 %
2101,Bunpat Rossa,Birrificio Sagrin,Amber Ale,4.50 %
2102,Vernal Allosaurus Amber,Vernal Brewing Co. .,Amber Ale,4 %
2103,Manor iNl Sone;BIridge Amber,Manor Hlil rewing,Amber Ale,7.50 %
2104,Benelu xSeZumta,Benelux BrassOe Artisanale,Saison,6 %
2105,401 Camel)AApple Cider,401 CdiQr CrEeZwery,Cider,5 %
2106,Neath Witch Hunter,Neath,Bitter,4.20 %
2107,Beardslee Four Ginger IPA,Beardslee Alehouse,India Pale Ale &#40; IPA &#41;,6.40 %
2108,la VallTÃ © e du GiffreLV Petit MPC,la VallÃ #©J Su Giffre,Belgian Ale,4.70 %
2109,Lke AOn Amber,Lake AnnB renig Company,Amber Ale,5.30 %
2110,5 Seasons Nroh Connemara ZrIish Red Ale,5 SeVasAn sTorth,Irish Ale,-
2111,Blaengawney Heartbreaker idDer &#40; Drught &#41;,BlangawXey Cider,Cider,6 %
2112,Baylands Red Ryder IPA,Baylands Brewery,Specialty Grain,5.70 %
2113,Praxi ARmbar,PrNAxais,Amber Ale,6.20 %
2114,Chelse aYHawagon Rde,ChelJsI ALlehouse,Amber Ale,4.40 %
2115,Appalachian Mountain Switchback Amber Ale,Appalachian Mountain Brewery,Amber Ale,5.40 %
2116,YalLetown eRd Galax yAle,Yaletown BDrZinWCg Co. .,Amber Ale,5 %
2117,1925 BLK6 .22,The 1925 Microbrewery & Restaurant,Amber Ale,6.20 %
2118,Altes TramdeIotC anadian Red Ale,AltD Tarmdepot,Amber Ale,5.10 %
2119,Pac City!No- tSDo Amber Ale,Pac iCGy{BWreewry,Amber Ale,5 %
2120,BendorH] Neduorf Red Ale,BedrMof,Irish Ale,6 %
2121,SheZs]/AXBber Ale,The GoodS ShepherMds Brewing Co. .,Amber Ale,-
2122,Brighton Bier SAoJtHh Coast IPA,KemtDpowOn,India Pale Ale &#40; IPA &#41;,5 %
2123,1648 Ruby Mild,1648,Mild Ale,3.60 %
2124,Salty Nut Bee Trasnfixed Aney Amber Ale,SaltyNutXB reZwery,Amber Ale,5.50 %
2125,BagualEs{RuDbia,BagPales,India Pale Ale &#40; IPA &#41;,-
2126,Blackjack lSckberry KiUg of CluObs,BlLkjUck,Imperial Stout,7.20 %
2127,Battered Boar Kleu Eac Scottish Ale,BatterBed Baor BewRFng Company,Scottish Ale,-
2128,TriplerCoNsing RocheSl eRochelle,Tripel Crossig Brewing} Company,Amber Ale,5.50 %
2129,5 Paddles The Village Idiot,5 Paddles Brewing Company,Amber Ale,-
2130,18tR StreteMUdner Crown,18th`treet Brewery,Imperial IPA,8.60 %
2131,American Fall HaJFvest SouWr Ale,American_Brenig Company,Sour Red/Brown,6.80 %
2132,Amber&_s Australian' Muntain Pepper Berry Lager,Hog_s Head BreWwiHHng Company,Fruit Beer,5 %
2133,Beer Valley Owhyee HAmber Ale,Beer VallXy BeRing Company,Amber Ale,5.50 %
2134,Half Pints( SaaFmatazz,Half PintS BrQDewing Co. .,Amber Ale,5.20 %
2135,Blackwte AJrt Deco,SalDXopEan,Golden Ale/Blond Ale,4.20 %
2136,Crookced Moon|SMeat Market,NÃ ¸ IrrTebrI rByghus,American Strong Ale,7.50 %
2137,Liftline FKrs Ttraks Amber Ale,Liftline Bring Company,Amber Ale,5.10 %
2138,The FreehIuse o{. 42 HoSney Red Ale,The>reeIhouse,Amber Ale,5.50 %
2139,BottlereTe Ipmeral Red Ale,Thomas%rCeITk Brewery,American Strong Ale,7.50 %
2140,EpidemicA l eAZffliction Amber,Epidem& iAles,Amber Ale,5.50 %
2141,Egan & Sons OdfeJlloFs Ale,Egn & Zons,Amber Ale,-
2142,5280 Roadhoue Pioneer WBPaSle Ale,5280 RoadKouEse &(rBewery,American Pale Ale,-
2143,Winthrop Double'Dry HopMed mber,Winthrop BeOiUUng Company,Amber Ale,-
2144,Nausta Inan Re Ale,Naust YTrygEgeri,Amber Ale,5 %
2145,NeustÃ $ dtr CElbhaQng Rot,NeustÃ $d Bter HausbrauYrei,Amber Lager/Vienna,4.70 %
2146,Vital InfraEed mIperal Red,Vitl BeNwng,American Strong Ale,9.40 %
2147,Madison River Irresistible Amber Ale,Madison River Brewing Company,Amber Ale,5.50 %
2148,Feral B.F.H. &#40; BarrKe FrUmEented Hog &#41;,Feral BewNACg Co. .,India Pale Ale &#40; IPA &#41;,5.80 %
2149,John HarvaKrds Otemal_Amber Ale,John Harvard_s Brewhous &#40; CorpMorate Offce &#41;,Amber Ale,6.50 %
2150,Hop HuV Wdicat Amber,Hop HaOs Brieng CoRmpany,Amber Ale,5.30 %
2151,Heml oRusse dVu Parc,Helm BrasseRrG ourmand,Bitter,4.80 %
2152,BeerblHotek Rye PaQle Ale ChiEonok Columbus,BeeGbRAotek,Specialty Grain,5.60 %
2153,ApÃ ³ sHol tuoX Rojos,InBecKrv,Fruit Beer,4 %
2154,Begyle Bushl and N Pck - MontVmorency,Begyle>BrOwiEng Company,Fruit Beer,5.40 %
2155,De Mole RRe IQPA SQmcoe,BrouweDFj de WMolen,India Pale Ale &#40; IPA &#41;,6.60 %
2156,Smartmouth Murphy_s Law Amber Ale,Smartmouth Brewing Company,Amber Ale,5.70 %
2157,Beer Works DoctoV rrMton_s Implant Jammer,AbbLeale,Golden Ale/Blond Ale,5.30 %
2158,Abita StrVBwberLrH arvest Lager,AbitaB rewnig HXmVpany,Fruit Beer,4.20 %
2159,Albio Chinqyu Chante NoÃ `` l,BrasseriLe AritAsanalI Albion,English Strong Ale,6.20 %
2160,Manantler Self onscious Amber Ale,Manantler rCaEft Mrewing,Amber Ale,5 %
2161,1516 NZ Nelsn. SauiVnPale Ale,1516 BreinCCmpany,India Pale Ale &#40; IPA &#41;,-
2162,BacklaNB iRcDochet,Paper\Zity EBrUwery,India Pale Ale &#40; IPA &#41;,7 %
2163,Intracoasta? lBLre Amber,IntracoastaGl Brewing Company,Amber Ale,5.50 %
2164,Jacks Grid rIoNCBn Amber Ale,Jacks Brewing Co.&#40; formerlFy FrNmont Brewing Co. &#41;,Amber Ale,5.60 %
