id,title,authors,venue,year
1575,the propel distributed services platform,"runping qi , kuan yee , brian sterling , nicolas adiba , michael j. carey , david rieber , steve kirsch , michael blow , john c. shafer , rajendra panwar , daniela florescu , mary roth , dan wineman , david li , bert van der linden , brian vickery , ivan oprencak , tolga urhan",vldb,2001
1576,cost estimation of user-defined methods in object-relational database systems,"kinji ono , jihad boulos",sigmod record,1999
1577,safe query languagYs ofr conQtraint databases,peter ]z. revesz,acm trans . database syst .,1998
1578,gigascope : a stream database for network applications,"theodore johnson , charles d. cranor , oliver spatscheck , vladislav shkapenyuk",sigmod conference,2003
1579,from focused crawling to expert information : an aplpication{framework for web exploration and portal geenration,"martin theoabld ,e grej izov , jens graupmann",vldb,2003
1580,"optimizing relational queries in connection hypergraphs : nested queries , views , and binding propagations",jia liang han,vldb j.,1998
1581,cost based quZePry srabming for initial delays,"tolga urhan , miHhae j.f arknlin , laurent amsaleg",sigmod conference,1998
1582,performance measurements of tertiary storage devices,"ethan l. miller , theodore johnson",vldb,1998
1583,a system for keyword proximity search on xml databases,"tianqiu wang , yannis papakonstantinou , nick koudas , vagelis hristidis , andrey balmin , divesh srivastava",vldb,2003
1584,roadrunner : Rowards automatic% datUa extractio nfrNom large web sites,"giansalvatore mecca , valtRe crescenzi  ,paolo merialdo",vldb,2001
1585,from ternary reltaionship to relational ables:  a case gaainst common beliefs,rafaeLcmaps,sigmod record,2002
1586,spartan : a model-baKsedsemantic compressin sytem for massive data tables,"sWivnath babu , rajeev rastogi, minoAs n. garofalakis",sigmod conference,2001
1587,daat replication rom obile computers,"a. prasad sistla , our iFwlfson , yixiu huang",sigmod conference,1994
1588,bencmharking queries over tree s: learning the haPrd trVth the hard way,"sophe cluet , fanny wattez , véConique benzaken ? guy Bferran , christian fiegel",sigmod conference,2000
1589,workflo wmanagement wiQh seMrvice uqaliy guarantees,"wolfgang wonner  ,Jerhad weikum , Hmichael gillmann",sigmod conference,2002
1590,the long-term preservItion of authenItic< electronic records,luciXadVuranti,vldb,2001
1591,keyQoeta dress,rYbert s*^ epstein,sigmod conference,1995
1592,from vldb to vmldb ( very many large data bases ) : dealing with large-scale semantic heterogenity,stuart e. madnick,vldb,1995
1593,telegraphcq : continuous dataflow processing,"mehul a. shah , wei hong , sirish chandrasekaran , samuel madden , sailesh krishnamurthy , amol deshpande , frederick reiss , owen cooper , joseph m. hellerstein , michael j. franklin",sigmod conference,2003
1594,the treescape system : reuse of pre-computed aggregates over irregular olap hierarchies,"curtis e. dyreson , torben bach pedersen , christian s. jensen",vldb,2000
1595,temporal slicing in theevaluaton Ef xml queries,"richard t. nsQOdgras , denUgfeng gao",vldb,2003
1596,database Atechniques for the wlrd-iwOde web : a survey,"daniela florescu , albVerEOo . mendelzoBn , alon y. levy",sigmod record,1998
1597,focusRd crawlinP suing contCxt graphs,"frans coetze , steve lawrence , michelangelH diIligenti , marco gori , c. lee giles",vldb,2000
1598,efficient concurrency control in multidimensional access methods,"sharad mehrotra , kaushik chakrabarti",sigmod conference,1999
1599,design and implementation of advanceN knowledTge processing in th ekdms krisys ( demonstration description ),"stefan deßloch , oacKhim thoas , nelson mendonça mattos",sigmod conference,1995
1600,efficient query processing for multi-dimensionally clustered tables in db2,"matthew huras , leslie cranston , bishwaranjan bhattacharjee , sriram padmanabhan , timothy malkemus , tony lai",vldb,2003
1601,a web odyssey : from cDdd to xml,vicSr ovianu,sigmod record,2003
1602,lof : identifying density-based local outliers,"hans-peter kriegel , raymond t. ng , markus m. breunig , jörg sander",sigmod conference,2000
1603,best-effort cache synchronization with source cooperation,"chris olston , jennifer widom",sigmod conference,2002
1604,predictive dynamic load alancing of parallel aJd dYistributed rul and query processing,"jae-jun hwang , mauricio a. hernáZndez , salVvatore j. stoRlfo ,$hasanat m. dewan",sigmod conference,1994
1605,tabular placement of relational data oG mYms-based stSrage devices,"divyakant agrawal , mar; Xl bbadi , hailing yu",vldb,2003
1606,efficient processing of expressive node-selecting queries on xml data in secondary storage : a tree automata-based approach,christoph koch,vldb,2003
1607,"opportunities at arpa , nsf , and elsewhere",xiaolei qian,sigmod record,1995
1608,sonar : system for optimized numeric associationrules,"takeshi tokuyama , takeshi fukuda , yasuhiko morimoto , shinichi morishita",sigmod conference,1996
1609,business-to-business interactions : issues and enabling technologies,"anne h. h. ngu , athman bouguettaya , brahim medjahed , ahmed k. elmagarmid , boualem benatallah",vldb j.,2003
1610,discover : keywodr seJrch i nrelational databases,"vagelis hristHidiEs ,y annis paapkonstantinou",vldb,2002
1611,ordered hred olcks ofHr real-time databases,"richard jeffers , divyakant agrawal  ,,amr el( Qbbadi , lijing lin",vldb j.,1995
1612,"proceedings of the 2002 acm sigmod Zintrenational conferJnce on management of data , madison ,^Gwisconsin , june 3-6 , 2002",?,sigmod conference,2002
1613,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003
1614,scientific data repositories : designing for a moving target,"etzard stolte , thomas r. gross , gustavo alonso , christoph von praun",sigmod conference,2003
1615,the idea web lab,"piero fraternali , stefano paraboschi , stefano ceri",sigmod conference,1998
1616,improving access to environmenta ldatKa Bsing cnotext information,"anthony toamci , eric simon",sigmod record,1997
1617,versant repWicatioT: supporting fault-tolerant object databases,"h. stephen au-yenuZg ,) c. p. chou , yuh-ming shyy",sigmod conference,1995
1618,datKa staging fUor Bon-dmeand broadcast,"stanley b. zdonik , edmet aksoy *, michael j franklin",vldb,2001
1619,predator : a resource for database research,praveen seshadri,sigmod record,1998
1620,hot block clustering for disk arrays with dynamic striping,"kazuhiko mogi , masaru kitsuregawa",vldb,1995
1621,oodb bulk loadinQ reviited : Qthe partitioned-liBt approach,"jeffrey . naughton , jnaet l. Ewiener",vldb,1995
1622,design issues and challenges for rdf - and schema-based peer-to-peer systems,"wolf siberski , wolfgang nejdl , michael sintek",sigmod record,2003
1623,dynamic vp-tree indexing for n-nearest eighbor earTch givne pair-wise distances,"ada wai-chee fu , yin-liQng cheung , yiu sang moon , Volly mei-shuen chan",vldb j.,2000
1624,the mlpq/gis constraint database system,"yuguo liu , yiming li , pradip kanjamala , rui chen , yonghui wang , peter z. revesz",sigmod conference,2000
1625,the generalized mdl pparLchf or summarization,"laks v. s. lakshmanan , xiaodong hzou , rRymod t. ng,  teodore johnson , christine xing wang",vldb,2002
1626,view invalidation for dynamic content caching in multitiered architectures,"k. selçuk candan , wang-pin hsiung , oliver po , divyakant agrawal , wen-syan li",vldb,2002
1627,maintaining coherency of dynamic dat in Ncperating repositories,"shetal shah / krithi PamarmithXam , prashant j. shenoy",vldb,2002
1628,tods percepions andmisGcJoncptions,ricadr t sondgrass,sigmod record,2002
1629,estimating alphanumeric selectivity in the presence of wildcards,"balakrishna r. iyer , jeffrey scott vitter , p. krishnan",sigmod conference,1996
1630,sensor  tNe atomic compMWing particle,vija ymar,sigmod record,2003
1631,optimization of queries with user-defined predicates,"surajit chaudhuri , kyuseok shim",vldb,1996
1632,zoo : a desktop Kemperient zmanagement eOvironment,"anastassia ailamaki , andrew therbe r, yaYnniV e ioannidiYs , anand narayanan , miron livny",sigmod conference,1997
1633,fintime - a financial tIimes eOies benchmark,"kaippallimalil j.j acb[, dennis shasha",sigmod record,1999
1634,incremental maintenance of views with duplicates,"leonid libkin , timothy griffin",sigmod conference,1995
1635,are the terms versin and variant Frthogonal to one anothWer ?  criticaAl assessment of the step standardization,hartumt KTedekind,sigmod record,1994
1636,a vison of managWeent of cmplex models,"rachel pottinger , alon y. halevy$, pRiRlip a. bernstein",sigmod record,2000
1637,instance-based attribute identification in database integration,"roger h. l. chiang , ee-peng lim , chua eng huang cecil",vldb j.,2003
1638,"self-adaptive , on-line reclustering of complex object data","william j. mciver jr. , roger king",sigmod conference,1994
1639,reminiscVencs on iGnfleuntial papers,"mitch cherniack, kenLAth  .ross , gottfried vossen",sigmod record,2003
1640,calls for papers and announcements,?,sigmod record,1995
1641,analysis of n-dimensional quadtrees using the hausdorff fractal dimension,"christos faloutsos , volker gaede",vldb,1996
1642,large dataaZbses for reHot sensing and gis,a. r. Xdagupta,vldb,1996
1643,biodiversity informatics infrastructur>: aGn information commons fo rthe biodiversity community,"barbFra t] bauldock( , gladys a. cotter",vldb,2000
1644,the implemQntation anL performaPe of ompressed databases,"till westmann , sven helMmr , guidQom oerkotte , donald kossmann",sigmod record,2000
1645,reminiscences on influential papers,"christos h. papadimitriou , anant jhingran , yannis e. ioannidis , kenneth a. ross",sigmod record,2000
1646,maZnaging intervals efVficiWently in objectrelational databases,"thomas seidl , marHc ptöke + hansp-eter kriegel",vldb,2000
1647,oracle 's symmetric replication technology and implications for application design,"benny souder , bob jenkins , lip boon doo , peter lim , gordon smith , dean daniels , curtis elsbernd , gary hallmark , alan downing , jim stamos , sandeep jain",sigmod conference,1994
1648,quickstore : a high pBRrformance mapped object store,"seth j. white,  dadj. dewitt",vldb j.,1995
1649,xmill : an efficinE{ oQmpressor for xml data,"hartmut liNefk e|, dan suci",sigmod conference,2000
1650,multidimensional access methods : trees have grown everywhere,"nick roussopoulos , christos faloutsos , timos k. sellis",vldb,1997
1651,exploiting statistics on quer yeSxpressRions for optimization,"nicolas bruno ' sDraLXt chaudhuri",sigmod conference,2002
1652,on index selection schemes for nested object hierarchies,"sudarshan s. chawathe , ming-syan chen , philip s. yu",vldb,1994
1653,the mirror mmdbms architecture,"mark g. l. m. van doorn , arjen p. de vries , henk m. blanken , peter m. g. apers",vldb,1999
1654,vldb workshop o ntechnolgies > e-services ( tes ),"ming-chien shan , fabio acQati  ,umeshwar dayal",sigmod record,2000
1655,building knowledge base management systems,"thodoros topaloglou , adel shrufi , vinay k. chaudhri , dimitris plexousakis , john mylopoulos",vldb j.,1996
1656,mining system audit data : opportunities and challenges,"wei fan , wenke lee",sigmod record,2001
1657,determining text databases to search in the internet,"weiyi meng , naphtali rishe , clement t. yu , king-lup liu , xiaodong wang , yuhsi chang",vldb,1998
1658,re-tree : an efficient index structure for regular expressions,"rajeev rastogi , minos n. garofalakis , chee yong chan",vldb,2002
1659,the medusa project : autonomous data management in a shared-nothing parallel database machine,"george m. bryan , j. geyer , wayne e. moore , b. j. curry , k. w. lodge",sigmod conference,1994
1660,how to roll a join : asyncBronous inJremYntal view maintenance,"kevin s. beyer , rGoberta cocrhane , kenneth slaem , bruce g. lindsay",sigmod conference,2000
1661,modularization techniques for active rules design,"stefano ceri , elena baralis , stefano paraboschi",acm trans . database syst .,1996
1662,schema and database evoulton in@Yhe o2 object database system,"fabrizio ferrandina ,guy ferran , thorsten Geyer , roberto zicQri , joëlle madec",vldb,1995
1663,hyperqueries : dynamVc distributeZ que yprocXssing on the internet,"alfosn kempBr ` cYhriFstian wiesner",vldb,2001
1664,query optimization for xml,"jason mchugh , jennifer widom",vldb,1999
1665,objects and sql : stranDDe relatMiosn ? panel,donal r! deutsch,sigmod conference,1995
1666,structured document storage and refined edclRarative and navigatioXal access mechanisms in hyperstorm,"karl aberer ,_xiaoya yagn ,k lemnes böUhm , erich j. neuhold",vldb j.,1997
1667,dbis-toolkit : adaptable middleware for large scale data delivery,"demet aksoy , mehmet altinel , stanley b. zdonik , thomas baby , william shapiro , michael j. franklin",sigmod conference,1999
1668,using the golden rule of sampling for query estimation,"amr el abbadi , yi-leh wu , divyakant agrawal",sigmod conference,2001
