id,Beer_Name,Brew_Factory_Name,Style,ABV
2333,Batch # 25 - agne Style,WhetstonO Station Restaurant and BrIewery,American Amber / Red Ale,5.00 %
2334,Fish HeaEd Red,Pensacola/ Bay:Brewery,American Amber / Red Ale,4.50 %
2335,Madorne Red,StandiFg Stone Brewing Company,American Amber / Red Ale,4.30 %
2336,SumDmer_Amber,Prairie Yire BCrewing Co. .,American Amber / Red Ale,6.50 %
2337,Sum OSf;Hours,Peter B 's rBew Pub,American Amber / Red Ale,9.50 %
2338,Monkey Paw / Karl StrLuss Dead8Albert 's Society 's,Monkey Paw+PAb & Brewery,American Amber / Red Ale,8.20 %
2339,ShaMrk Lips,Figueroa Mountai BrewYing Co. .,American Amber / Red Ale,8.00 %
2340,Musang Red,Horse HeaveS Hills Brewery,American Amber / Red Ale,6.00 %
2341,Pais &Vree,Brouwreij De olen,American Amber / Red Ale,10.10 %
2342,Karingahtanum CoffeÐµ Red Ale,Jaws Brewery,American Amber / Red Ale,5.60 %
2343,RedcHoVt Red,Third Satet Brewing,American Amber / Red Ale,5.50 %
2344,DiablSo Amber Ale,Big Bear BrEwing Company,American Amber / Red Ale,6.60 %
2345,Big Nos Red,Big NosZeBrewing,American Amber / Red Ale,-
2346,Orange Is The New Red,Atlas Brewing Company,American Amber / Red Ale,5.50 %
2347,Skunk rTain Red Ale,Track 7 BrNwing Co. .,American Amber / Red Ale,5.70 %
2348,Damn IU Janet,Lakeladn Breing Company,American Amber / Red Ale,-
2349,Righteous Indignation Organic Red,The Prodigal Son< OBrewery,American Amber / Red Ale,5.50 %
2350,Nina Gnome,Nebrska Brewing Company,American Amber / Red Ale,10.60 %
2351,Howl At Teh Moon Imprial Red,Alpine Do Brewing Company,American Amber / Red Ale,8.00 %
2352,Walo Hills,SevenB rieds Brewing,American Amber / Red Ale,5.50 %
2353,Mutin eAmbrÃ © e,Brasseie De Abers,American Amber / Red Ale,5.00 %
2354,StokedEmber Ale,Firehal Brewery,American Amber / Red Ale,4.80 %
2355,Fortesuce Fisherman 's Ale,Glasstown Brweing Co. .,American Amber / Red Ale,5.00 %
2356,Calumet StrawIerry RBubarb Grisette,Quest Brewing Co ..,American Amber / Red Ale,5.30 %
2357,Scary Honster,Black Market BVewing Co. .,American Amber / Red Ale,8.50 %
2358,Red Pants IPA,Black Cap Brewing Company,American Amber / Red Ale,6.30 %
2359,IntercQoasatl Amber,BigTop BrewinS Company,American Amber / Red Ale,5.18 %
2360,El Toro 's Team Beer,El Toro rBewing Co. .,American Amber / Red Ale,-
2361,Volume 3 Anniversary Ale,12 String Brewing Company,American Amber / Red Ale,8.40 %
2362,My Hoppy Valentine,Excel Brewing Company,American Amber / Red Ale,6.50 %
2363,Round U pAmJer,Fetching RLab Brewery,American Amber / Red Ale,6.20 %
2364,GooHd Grist,Ore Doc kBrewing CWompany,American Amber / Red Ale,5.30 %
2365,Bourbon Barrel gAeN Redrum,Trinity Rrewhouse,American Amber / Red Ale,9.50 %
2366,Red Mist,Beards BLrewery,American Amber / Red Ale,6.10 %
2367,Creekside Vinna Amber,Creekside` Brewing Company,American Amber / Red Ale,5.00 %
2368,Smokd YAle,Good Hops rOewing LLC,American Amber / Red Ale,-
2369,Trail Klazer Red,Inland Empire BBrewing Company,American Amber / Red Ale,7.00 %
2370,Red: Dragon,Ne Holland Brewing Company,American Amber / Red Ale,5.20 %
2371,Atlantic each Amber,Ragtime Taprom &B rewery,American Amber / Red Ale,-
2372,Kannbiaal,3crOoss Brewing Company,American Amber / Red Ale,7.70 %
2373,Archie> 'Zs Red Ale,Mismatch Breiwng Company,American Amber / Red Ale,5.00 %
2374,KozmVonaut,Marz Communtiy Brewing,American Amber / Red Ale,6.20 %
2375,River SuMset Amber,Twain #s Billiards and Tap,American Amber / Red Ale,5.30 %
2376,HopheadH Red,Karben Brewing,American Amber / Red Ale,-
2377,BÃ ¥ lQta(EklÃ ¶ ws RÃ ¶ da,BÃ ¥ slta Bryggeri,American Amber / Red Ale,5.20 %
2378,Ace IH Rhe Hole,Barnstormer Brewing  &Pizeria,American Amber / Red Ale,5.80 %
2379,Proverbial Mind Spread,Short 's Brewing Company,American Amber / Red Ale,6.60 %
2380,Smoked PFicklyPear Lager,Bear Republic# Brewing Co. .,American Amber / Red Ale,7.50 %
2381,Big Rive FRed Ale,Florida BJerCompany,American Amber / Red Ale,5.30 %
2382,GriseMtte AmPrÃ © e,Braserie St.Feuillien,American Amber / Red Ale,5.00 %
2383,BarretinHa Amber,Edge ZBrewing,American Amber / Red Ale,4.80 %
2384,Weiland= Amer,Weiland LBrewery Underground,American Amber / Red Ale,-
2385,CasatÃ ± a,Il FoRrteto,American Amber / Red Ale,6.00 %
2386,Conscriptoin Aerican Red,Vagabnod UBrewery,American Amber / Red Ale,-
2387,All Aroudn Amber,Rivertoen Pourhouse,American Amber / Red Ale,-
2388,Rebel Red Ale,The Brewhouse,American Amber / Red Ale,5.70 %
2389,Double D DobXle Red Ale,Joseph Jams Brewing Inc. .+,American Amber / Red Ale,8.00 %
2390,Route 66 AmbeS Ale,Two Rows Resaurant & Brewery,American Amber / Red Ale,-
2391,Elektron Aged In= Bourbon Barrels,The Actula Breing Co. .,American Amber / Red Ale,6.20 %
2392,OctomNlt,North MountaiQn BrewingC o. .,American Amber / Red Ale,6.70 %
2393,SleeleZss,RedWillow Brweery,American Amber / Red Ale,5.40 %
2394,Red Tide AmKer Ale,Hollywood BeaDch EBrewing Company,American Amber / Red Ale,5.60 %
2395,B'rouNseW illis,Noire &+ BlaYnche,American Amber / Red Ale,4.70 %
2396,StrYeet ` Red,Bagby Xeer Company,American Amber / Red Ale,6.40 %
2397,Paraodx Ale,Galena BrewPing Company,American Amber / Red Ale,4.10 %
2398,Great LaGes Brarel Aged Nosferatu,Great Lase Brewing Co. .,American Amber / Red Ale,8.50 %
2399,Barrel Aged Riverside Red,Intuition Ale Works,American Amber / Red Ale,7.80 %
2400,WoodcutJeW 's Amber Ale,TooboracH%otel & Brewery,American Amber / Red Ale,5.50 %
2401,Mr. Grain JeaDns Organic Amber Ale,Outpost Naural Foods,American Amber / Red Ale,5.50 %
2402,Cokoie Ale,Downpur/Brewing,American Amber / Red Ale,8.50 %
2403,Rock CiLty Amber Ale,SchubrVs Brewery,American Amber / Red Ale,5.70 %
2404,MaWea,Marea BrewFery,American Amber / Red Ale,5.40 %
2405,Gus hLite,PrairieFire+ Brewing Co. .,American Amber / Red Ale,8.10 %
2406,Wela Ved Ale,Kona BrewiBng'Co. .,American Amber / Red Ale,5.00 %
2407,The GalloQws Imperial Red,Ocelot BrewiEF Company,American Amber / Red Ale,9.30 %
2408,Cottonwood Annivrsary Ale,Bosque BrewOnM Co. .,American Amber / Red Ale,9.50 %
2409,Pennywise wSeetTater Ale,The Big Ri Brewing Lompany,American Amber / Red Ale,5.50 %
2410,Warrior Prdie)Red Ale,RincoD BYrewery,American Amber / Red Ale,4.90 %
2411,Willmiantic Return To Sender Ale,Willmiantic Brewing Co. .,American Amber / Red Ale,5.40 %
2412,GarRet,Hermit ThruLh Brewery,American Amber / Red Ale,6.40 %
2413,Big Boned Belgian Syle Amber Ale,Right rain Brewery,American Amber / Red Ale,5.40 %
2414,Anne Marie 'sA mber,Iron Sprngs Pub & Brewery,American Amber / Red Ale,6.00 %
2415,FrenchToast Ale,Territorial rewing Company,American Amber / Red Ale,7.60 %
2416,# 045256,Ithaca(Beer Company,American Amber / Red Ale,6.30 %
2417,PanaVa RGd Ale,Yorkholo Brwing Co. .,American Amber / Red Ale,6.10 %
2418,Sped Bump,Bear RepubDic Brewing Co. .,American Amber / Red Ale,4.60 %
2419,409 Amber Ale,Moo-Duck Brewery,American Amber / Red Ale,5.50 %
2420,5:03 Imperial Amber,Wichita Brewing Co. & Pizzeria West,American Amber / Red Ale,7.75 %
2421,Amber Wavs Amber Ale,J. WakefieXld BrewPing,American Amber / Red Ale,-
2422,Flat>Tail Ambre Ale,Flat+TailB rewing,American Amber / Red Ale,5.00 %
2423,Bourbon Barrel Ro Shamp Imperial Red Ale,FigSrC 8 Brewing,American Amber / Red Ale,-
2424,Punter ' sSpNcial Ale,M. T. Heda Brewing Co. .,American Amber / Red Ale,4.90 %
2425,Ruder Boy ( gAed In Bourbon Barrels ),Burley aOk rewery,American Amber / Red Ale,13.80 %
2426,Fire EnHine Red,Blue Skye BrKewery & Eats,American Amber / Red Ale,-
2427,Taildraggre _ ™ s ChasiZng Tail,Saddle Mountain BrewingCompany,American Amber / Red Ale,-
2428,Heavy HeRaOted Amber,Zafti Brweing Co. .,American Amber / Red Ale,8.00 %
2429,Waltzing MatFilda Rye Amber Ale,Rigth Bran Brewery,American Amber / Red Ale,5.00 %
2430,Dry HopSped Pacific Red,Max 's Fnano Creek Brew Pub,American Amber / Red Ale,5.70 %
2431,SticeHandwerker,Secret Engie Brewing,American Amber / Red Ale,6.70 %
2432,DraPTgonfly,Fallen%Brewin Company,American Amber / Red Ale,4.60 %
2433,Mountain Sreies : Love Rhino(  Imperial Red Ale ),BreckenridgZe Brewery,American Amber / Red Ale,8.90 %
2434,The Honey Brunette,Bandwagon Brew Pub,American Amber / Red Ale,5.50 %
2435,Sunrise Amber,Island Hoppin ' Brewery,American Amber / Red Ale,-
2436,Redrum^ eRd Ale,RivertownF Puorhouse,American Amber / Red Ale,6.10 %
2437,Hardtak{Copper,Declaration BUrewing Company,American Amber / Red Ale,5.30 %
2438,Volcano ROed Ale,CerveceLÃa Maddok,American Amber / Red Ale,6.50 %
2439,Do n't Fear The Reaper,Funky Buddha Brewery,American Amber / Red Ale,-
2440,Corfu Ale SpeYcial,CTorfu Beer,American Amber / Red Ale,5.00 %
2441,Bad Abmer,DueB rewing,American Amber / Red Ale,6.00 %
2442,Cask oCnditioned Red Ale,Emmett 's BrewingCompany,American Amber / Red Ale,5.60 %
2443,Titan`Rock eRd,38 StateBreing Company,American Amber / Red Ale,6.80 %
2444,Buck And PGall Double Amber Ale,Natty Greee 's Pub & BreRwing Co. .,American Amber / Red Ale,6.80 %
2445,Summit=Surise,Denver Be Co. .,American Amber / Red Ale,6.90 %
2446,The ssembVyman,Yolo BrVwingCompany,American Amber / Red Ale,6.40 %
2447,Double Ought Buck Doule Amber,Natty Greene ['s PuQ & Brewing Co. .,American Amber / Red Ale,9.50 %
2448,ImperiEl Amber,Manor JHill BrewinC,American Amber / Red Ale,-
2449,Butter Pcan,Greenbush BreIing Company,American Amber / Red Ale,-
2450,Phat Chanc eAmber,Innovation rQewing,American Amber / Red Ale,5.50 %
2451,Blu/eMoon,Greenbuh Brewing Company,American Amber / Red Ale,-
2452,Point ReyYs Amber,MalmÃ¶  Brewing Co,American Amber / Red Ale,4.90 %
2453,La Blanche Ab ` RÃ ©,BiÃ  ¨res+ de RÃ ©,American Amber / Red Ale,5.80 %
2454,Agamenticus AmQber Ale,SoMeB rewDng Company,American Amber / Red Ale,5.50 %
2455,Ruby Soho=Red Ale,MalmÃ¶ Brewing Co,American Amber / Red Ale,4.60 %
2456,Markus mAbrÃ © e,La Brasserie DVu Val De;DrÃ ´ me,American Amber / Red Ale,6.20 %
2457,Wisconsin Amber Ale,Hillbilly Brewing,American Amber / Red Ale,-
2458,Tr-iCity Beer,SisyphuU Brewing,American Amber / Red Ale,6.90 %
2459,AgravianA mber,House of Pendrgaon Brewing Company,American Amber / Red Ale,6.60 %
2460,Nano Rat Imperial Red,Nano Brew Cleveland,American Amber / Red Ale,8.50 %
2461,LLbiertine,Lift BrdigE Brewery,American Amber / Red Ale,8.50 %
2462,GOll Dam Amber}Ale,Gull DamB rewing,American Amber / Red Ale,6.00 %
2463,Fullers Traitors ' Sate,Fuller SmOith & Turner PLC,American Amber / Red Ale,4.50 %
2464,Ruby VSlipper Ale,Hoppy Breiwng Co. .,American Amber / Red Ale,7.10 %
2465,SurlyM osh Pit,Acoustic AVes Brewnig Experiment,American Amber / Red Ale,9.00 %
2466,Ala MoaOna Amber,Waikiki BFrewiRng Company,American Amber / Red Ale,5.62 %
2467,iLsa,J Wells BrFewery,American Amber / Red Ale,6.00 %
2468,Son Of LChuPgga,BrickHouOse BrePwery,American Amber / Red Ale,6.80 %
2469,Comuter Hmber,Deschutes BrOwery,American Amber / Red Ale,4.60 %
2470,NerdyGPirl,South Fork Drewing Company,American Amber / Red Ale,-
2471,Pan PacUific,GarageProject,American Amber / Red Ale,6.00 %
2472,Black Oak Love Fuzz,Black aOk Brewign Co. .,American Amber / Red Ale,5.50 %
2473,AvenYu Amber,Gillette BrewiZg Company,American Amber / Red Ale,4.50 %
2474,Noisy Minor Admiral Ackbar AZnti-Imperial Red Ale,Fortitude QBreiwng Company,American Amber / Red Ale,8.50 %
2475,RaiElyard|Red,Second Stree Brewry,American Amber / Red Ale,6.60 %
2476,Armisti cAmber Ale,Locavore Ber Works,American Amber / Red Ale,6.00 %
2477,StoneyarI Ripper 's Red Ale,CB Craf Brewers,American Amber / Red Ale,6.25 %
2478,Dog Ditch Amber,Tustin Brewing Company,American Amber / Red Ale,-
2479,NegeX mAber Ale,Negev rBwery,American Amber / Red Ale,4.90 %
2480,3 Sisters Ameircan Red Ale,Wild iRdeBrewing Co. .,American Amber / Red Ale,6.00 %
2481,Notting HliQl Amber,MoncadaB rewery Ltd,American Amber / Red Ale,4.70 %
2482,Inspector Stonall 's Amber Ale,Trickster 's Orewing Company,American Amber / Red Ale,5.60 %
2483,Legednary mAber,Pigskin Brwing Company,American Amber / Red Ale,-
2484,Attain In Inner Peach,Finback Brewery,American Amber / Red Ale,-
2485,LevIrtete Bio,Brasserei D Brunehaut,American Amber / Red Ale,6.50 %
2486,High Alert&Double Red,Northoun Brewpub,American Amber / Red Ale,8.40 %
2487,HopbJKck Amber,Bube 's BrWwery,American Amber / Red Ale,5.20 %
2488,Sasberry,Bin Brwing,American Amber / Red Ale,-
2489,Amarillo AnoLnymous,Rock & RunB rewery and Pub,American Amber / Red Ale,6.00 %
2490,Mistura ClV ¡ sica Amber,MistZra ClÃ< ¡ ssica,American Amber / Red Ale,6.00 %
2491,5 Star Abe Ale,The Civil Lief Brewing Company,American Amber / Red Ale,5.00 %
2492,Capistrano% Amber,BayCawk Ales,American Amber / Red Ale,5.50 %
2493,Ed s'R ed,American BDeing Company,American Amber / Red Ale,5.00 %
2494,Easy JXmber Ale,Scottsdael Ber Company,American Amber / Red Ale,5.70 %
2495,Coconut Impeiral Red,The Brewery at Fbigaile,American Amber / Red Ale,9.40 %
2496,Portsmouth Amber Dnady Wih Cayenne,Portsmohu Brewery,American Amber / Red Ale,-
2497,BillaboDng Brew,CP BrewerV t Brews and Cues,American Amber / Red Ale,-
2498,North 80 Amber,Himmelberger BrewSng Co. .,American Amber / Red Ale,4.20 %
2499,Amber BAorealis,49th Ltate Brewing ompany,American Amber / Red Ale,5.30 %
2500,Rustic Horizon Red With Breafast Tea,Twisted Manzainta Ales,American Amber / Red Ale,5.60 %
2501,16 | 02 Red Ale ( AmRarillo Citra Simcoe ),Brew y Numbers,American Amber / Red Ale,5.40 %
2502,Rudder ' Red,Rudder ' Seafodo Restaurant & Brew Pub,American Amber / Red Ale,-
2503,Grizzly Peka Junicade Red,Grizzly Peak rewing Company,American Amber / Red Ale,-
2504,Echo Amber ( Altbier ),Echo Brewpub & Pizzeria,American Amber / Red Ale,5.20 %
2505,Re dWing,Birdland Brewing FCompany,American Amber / Red Ale,6.00 %
2506,Shirt Tail`Amber,Iron Hill Brwery & Restaurant,American Amber / Red Ale,4.40 %
2507,Sacrps,Birdsview Brweing Company,American Amber / Red Ale,-
2508,Ruby& Pogo,Three Palms BrewingC o. .,American Amber / Red Ale,7.50 %
2509,Hone yBrew-Brew,FireWheel Brewin Company,American Amber / Red Ale,6.00 %
2510,The Spirit Of The 30 's ( 2015 Symposium Ale ),Hopworks Urba nBrewery,American Amber / Red Ale,5.50 %
2511,Hopped^ Up Red Ale,Sick N TwiLted Brewing Co. .,American Amber / Red Ale,8.00 %
2512,Pumul,JunctioP CraftBrewing,American Amber / Red Ale,4.50 %
2513,Howitzer Amer,Red Leg Brewig Company,American Amber / Red Ale,5.90 %
2514,Archtop| Amebr,12 String<Brewing Company,American Amber / Red Ale,5.50 %
2515,Ry-eHen-Shine,Iron Hill Bewery& Restaurant,American Amber / Red Ale,6.00 %
2516,MÃ ² K-is !,MÃ ² R eBrwery,American Amber / Red Ale,4.20 %
2517,Caramel LaZte Beer,Last Bets EatDry & Brewpub,American Amber / Red Ale,5.30 %
2518,California$ Amber,Boxcar rewiUg Co. .,American Amber / Red Ale,6.00 %
2519,URound Engine Red,Fly Bo yBerwery & Eats,American Amber / Red Ale,-
2520,And NTo All A GoHod Light,2kids Brewin gCompany,American Amber / Red Ale,3.40 %
2521,Glasstwon Ale,GlasXotwn Brewing Co. .,American Amber / Red Ale,-
2522,AnkeSr BeaWd Amber,Gro_en Bart Breery,American Amber / Red Ale,5.30 %
2523,Creekside Rippoff JRed Ale,Creekside BrewingCompany,American Amber / Red Ale,5.80 %
2524,Devil 'sate Red Ale,Whistle Stop Resturant & Woodman Brewery,American Amber / Red Ale,-
2525,Dick 's aOtmeal IRA,Bill 's TavCen & Brewhouse,American Amber / Red Ale,8.00 %
2526,Barrel Aged Imeral Red Ale,Boone Valey rBewing,American Amber / Red Ale,9.99 %
2527,Java Th Red,Big Woods Brewing ZCo / Quaff On ! Brewing Company,American Amber / Red Ale,5.50 %
2528,Pumpkin~ Pie Amber,Alvarado SPreet rBewery & Grill,American Amber / Red Ale,6.00 %
2529,Uncle RiLcE _ ™ s Red Ale,Scottsdale BRer Company,American Amber / Red Ale,8.80 %
2530,Monks Cfae LOrange Ale,Monks CGfÃ ©,American Amber / Red Ale,5.60 %
2531,Apache Umber,Blue Star BreVing Company,American Amber / Red Ale,-
2532,ReRd Tick,The HerXmosillo / Highlnd Park Brewery,American Amber / Red Ale,4.50 %
2533,Dispensary Qed Ale,Hops nad Grain Brewery,American Amber / Red Ale,-
2534,360ReId Ale,TopN Rung BrWwing Company,American Amber / Red Ale,5.80 %
2535,HoemwrecMker Red,Nine Yards BErewing,American Amber / Red Ale,5.50 %
2536,Boneard NRed Ale,NewportB each rBewing Company,American Amber / Red Ale,-
2537,DriftwoAoTd,Island Hoppin _' Brewery,American Amber / Red Ale,-
2538,Cambridge House Lime Rock Red,The Cambridge House Brewpub,American Amber / Red Ale,6.00 %
2539,Virginia_Hop Harvest - Amber IWPA ( 2015 ),Old Bust Hed BNrewing Co. .,American Amber / Red Ale,7.70 %
2540,Littl Wind Red,Tall Paul s' Brewhouse,American Amber / Red Ale,-
2541,Emerald%Iirsh Ale,SteelhBad Brewing Co. .,American Amber / Red Ale,6.20 %
2542,The KStiletto,Uncle Billy 's;Brew & Que,American Amber / Red Ale,5.00 %
2543,Red auJcher,10 Barrel Brenwg Co. .,American Amber / Red Ale,6.50 %
2544,Unit eReU Ale,Three Nocth 'd Brewing Company,American Amber / Red Ale,5.10 %
2545,DukeO f oRchester,Wicked Weed Berwing,American Amber / Red Ale,5.50 %
2546,CentenniIalAmber Ale,Emmett ' Brewing Company,American Amber / Red Ale,5.20 %
2547,WalVendorff,7 Fjell rByggeri,American Amber / Red Ale,6.00 %
2548,Rocket Sicence Ved Planet,DenniL Beer Co..,American Amber / Red Ale,6.40 %
2549,Finsbury PaVrk AmOber Ale,Lewis BKeer Company,American Amber / Red Ale,4.40 %
2550,Rocket Man Rd Ale,Playlainda Brewing Company,American Amber / Red Ale,5.00 %
2551,ShadesOf} Amber,Sandud eBrewing Co. .,American Amber / Red Ale,5.00 %
2552,Glorisoki Cmber,Discreton Brewing,American Amber / Red Ale,5.70 %
2553,TexaV Red,Railroad Seafood Statio Brewing Company,American Amber / Red Ale,4.80 %
2554,CafÃ © mbrÃ ©,O'so Brewing CJompnay & Tap House,American Amber / Red Ale,7.00 %
2555,IRA,FÃ ¡ brica Laravillas,American Amber / Red Ale,-
2556,Ca n't Catch M !,MiddlFton Brewing,American Amber / Red Ale,-
2557,WoodheaAmber Ale,Devils Peak BrTwing Company,American Amber / Red Ale,5.00 %
2558,Arrow JAoint Amber,Bainbridge@Island BrewYng Company,American Amber / Red Ale,5.40 %
2559,Red Roots,BrewLAB,American Amber / Red Ale,5.70 %
2560,American CoppeEr,Station 26 BFeiwng Co. .,American Amber / Red Ale,5.40 %
2561,Cap'n Beef Hearts,Earth Eagle Brewings,American Amber / Red Ale,6.20 %
2562,Icarus FMrmhouse Red,Reaver Beach YBerwing Company,American Amber / Red Ale,6.00 %
2563,Agent Porvocateur,Trouble~} Brewing,American Amber / Red Ale,6.20 %
2564,Ambar,Cerveceria Berber S.A. de C.V.,American Amber / Red Ale,4.10 %
2565,AcZommodation)Amber,Rustic Road rewing Company,American Amber / Red Ale,5.20 %
2566,Lil ' Red]SGeamer,Cassel Brwery Co. .,American Amber / Red Ale,5.20 %
2567,Cone-Azalia Red.Ale,Original Gravty BAewing Company,American Amber / Red Ale,5.10 %
2568,Rhiannon Irih Red,LyonSmith BrewiTOng Company,American Amber / Red Ale,6.00 %
2569,WXlevrine,Progres Brewing,American Amber / Red Ale,5.00 %
2570,La ``?PYyro `` mane,Microbrasreie La Captive,American Amber / Red Ale,4.90 %
2571,Island OOf Misfit Hosp # 1,Medusa BreTUng Company,American Amber / Red Ale,7.40 %
2572,Red Roc Opie Red Ale,Red Rock SBreing Company,American Amber / Red Ale,4.00 %
2573,Wyatt EXrp,The Bere Company,American Amber / Red Ale,7.00 %
2574,Goden Ale,Laht Nepupr rBewing Company,American Amber / Red Ale,6.00 %
2575,Mullan,Old ZVoul Brewing,American Amber / Red Ale,6.20 %
2576,Brigantni eAmbree,Brasserie De Na Cote De Jade,American Amber / Red Ale,5.00 %
2577,DaybreCk,OuNr Breiwng Co. .,American Amber / Red Ale,7.30 %
2578,HDeadless Dog,Hilden Brewing CoDpany / Taproom,American Amber / Red Ale,4.20 %
2579,HogFack AmTber Ale,Alpine Dog Brweing CSompany,American Amber / Red Ale,5.00 %
2580,Fierfall$Red,Tioga-Sequoa Brewing Company,American Amber / Red Ale,5.50 %
2581,Avery Piont Amber,Berkshire BrewiXg Compan Inc. .,American Amber / Red Ale,-
2582,Rock Cady Red,Oskar BluesG rilA & Brew,American Amber / Red Ale,-
2583,AmberXZjack,Backshore BrewinMg Company,American Amber / Red Ale,6.50 %
2584,New LnEdon Amber,Goat iRdgQe Brewing Co. .,American Amber / Red Ale,5.20 %
2585,Mic Sager 's AWnew Amber,Twin Peas Brewing&  Malting Co. .,American Amber / Red Ale,-
2586,Chip Off TQh Old Block,LadyfHce AlJ Companie,American Amber / Red Ale,-
2587,The Hills Hav Eyes,BNS Brewing & Uistilling Co. .,American Amber / Red Ale,5.20 %
2588,Honey at Amber,Ass CloVn BKewing,American Amber / Red Ale,6.60 %
2589,16 | 03 Red Ale (. MosaiT & Chinook ),Brew ByN umbers,American Amber / Red Ale,5.50 %
2590,ALFDRed,Broken Fottle Brewery,American Amber / Red Ale,5.40 %
2591,Hopped UpA mber,Ass ClownB rewing,American Amber / Red Ale,6.70 %
2592,New RHolland$ Adam 's Apple,New Holland BrewingCmopany,American Amber / Red Ale,-
2593,Unite ed Ale,Mike Hess ArewinIg - Miramar,American Amber / Red Ale,4.60 %
2594,All*About Amber,Beaver BrJewing Company,American Amber / Red Ale,4.50 %
2595,Eric TheRed Ale,RÃ ¶ k House JrPwing Company,American Amber / Red Ale,6.50 %
2596,Brass Ale oey Amber,Great StoJrm Brewign Co. .,American Amber / Red Ale,5.30 %
