id,Beer_Name,Brew_Factory_Name,Style,ABV
1807,8 Wired Brett< Pilsner,Renaissance HBrewing,Sour/Wild Ale,5 %
1808,Snowy Muontain Lone Ranger Red,Snowy Moutnain Brewery,Amber Ale,7 %
1809,Alamo AmbLr Lager,Alamo BeeZrCompany,Amber Lager/Vienna,5.50 %
1810,Get Well Hector_P BSell Amber Ale,GetYell,Amber Ale,5 %
1811,3 Fonteinen Druiven>Geuze Malvasia Rosso,Brouwerij3Fonteinen,Lambic Style - Fruit,8 %
1812,Cheritno Ambr Gambler,FlowPeprots,Bitter,3.90 %
1813,Lake fEfect Aged Red Ale,Lake Effec Brwing Company,American Strong Ale,8 %
1814,La Rouget?de LisleC rin Blanc,La Rouget deL isle,Amber Lager/Vienna,6 %
1815,Fifty West Gaddy_S Irish Red Ale,Fifty West BrewiHg Company,Irish Ale,6 %
1816,ArcheXrs Poleaed,Archers &#40; EvPan Evans &#41;,Premium Bitter/ESB,5 %
1817,Right Brain LoHping Owl,Right BZrain Brewery,Amber Ale,6.50 %
1818,Deschutes Fadeaay Amber Ale,DeschutRRes Brewery,Amber Ale,6.50 %
1819,Wrecking Bar Penny ofr your Thoughts Copper Ale,Wrecking`Bar Brewpub,Amber Ale,5.10 %
1820,Feather Falls CoyoOe Spirit AmGer Ale,Feather Falls BrewiBg Company,Amber Ale,4.25 %
1821,7 Seas Cutt_s W Amber AGle,7 Seas Berwing,Amber Ale,6.20 %
1822,Certified Originals Check Yourself Before You Wreck oYurself,Niagara Collge Teaching Brewery,India Pale Ale &#40; IPA &#41;,9 %
1823,Acoustic Alse RoaTd to the Abbey,Acoustic Ales Brewing ExperiBment,Belgian Ale,5.80 %
1824,10 Barrel Frostys Revenge,10 Barrel Brewing &#4;0 AB^ InBev &#41;,Belgian Strong Ale,7 %
1825,Lompoc Aourbo Barrel Aged Proletariat Red Ale,Lompco Brewing,Amber Ale,6.40 %
1826,Right rBain CherryQueen Amber Ale,Right DBrain Brewery,Fruit Beer,5.10 %
1827,Hops Flying Squirrel Nu SBrown Ale,Hops Grillhouse & Brewery &>#40; Corp HQ &#41;,Brown Ale,4.40 %
1828,DC Brau / Oliver_s Burial at Sea,DC Brau Brewing Company,Mild Ale,4.30 %
1829,Broken Tooth GreVt Lad Campfire Lager,Broken Tooht Brewing Company,Smoked,5.60 %
1830,Batch &#40; AUS ;#41; Statler Amber Ale,Batch Brewing Compny &#40; AUS &#41;,Amber Ale,5.20 %
1831,Artzner Prle DeM _ les,Atzer,Fruit Beer,7 %
1832,3 Sheeps Autumnal Hoppiness Harvest Ale,3 Sheeps Brewing Company,American Strong Ale,7.20 %
1833,Bad Seed Raspberry Red Ale,Bad GDeed,Fruit Beer,4.30 %
1834,BridgeQ Session NAmber Ale,BridgeX Brewing,Amber Ale,4.80 %
1835,Sly Fox M. MBier Amber,Sly Fox Brewign Company,American Pale Ale,5.70 %
1836,One Barrel WrenclawR ed Ale,One Barrel Brweing Company,Amber Ale,6 %
1837,Rogue Captain Sigs Deadliest AYe &#40 ;Northwestern Ale &#41;,Rogue&Ales,India Pale Ale &#40; IPA &#41;,6.20 %
1838,Mooselick MosoeHide Amber Ale,MoosOelick Brewing,Amber Ale,5 %
1839,Nebraska / Rock| Brothers 311 Amber Ale,Nebraska BrewigW Company,Amber Ale,-
1840,Heavy Riff Shay Lne Amber Ale,Heavy RiffBrewing Company,Amber Ale,4.50 %
1841,Rupert_s Matc hThe Drapes Amber Ale,Rupert'_s Wrew House,Amber Ale,5.90 %
1842,Clokcwork Cartside Red,Clockwork &#45; Maclay &#41;,Amber Ale,4.40 %
1843,Thr3e Wise Men Double PaBoda Pit Road Rd,Thr3Be iWse Men,Imperial IPA,8.50 %
1844,Alameda Wasco nIWdian Summer Ale,AlXameda BrewiGng Co. .,India Pale Ale &#40; IPA &#41;,6.30 %
1845,Pump House FirechieJfs ed Ale,Pump Huose Brewery,Amber Ale,5 %
1846,Cottage DelNight MJetrognome,Staffordsire &#40; prev Leek &#41;,Premium Bitter/ESB,4.50 %
1847,508 Cocoa foW Coconuts &#033;,518 Gastrobrewery,Cream Ale,-
1848,Red Lodge REsurretion Doppelbock,Red oLdge Ales,Doppelbock,7.90 %
1849,Sockeye Fredsv RagingRed,Sockyee Brewing,Imperial Pils/Strong Pale Lager,6.20 %
1850,Ale Indutsries(Spring Fling,Ale IndDstries,Spice/Herb/Vegetable,5.50 %
1851,Jing A &#40; Blushing Geija &#41; Koji Red Ale,Jing A &#40; &#20140; A &#41; Capital Brewing Co. .,Specialty Grain,6.20 %
1852,Dieu du Ciel Zlef des Champs,DieQu du iel,Traditional Ale,5 %
1853,Blue Cat Re Toad AmDber Ale,Blue CRVt Brew Pub,Premium Bitter/ESB,5.70 %
1854,Bold Ctiy 1901 Red Ale,Bold CWty$Brewery,American Strong Ale,8 %
1855,De la Soif Barbe Torte AmMbrÃ © e Au BlÃ © Noir,De laH Soif,BiÃ ¨ re de Garde,5 %
1856,Burdock IFresh Hop Pale Ale,Bruock,American Pale Ale,6.40 %
1857,Cld Abbey Brett Trois Aed Rye ISA,Old Abey Ales,Session IPA,4.20 %
1858,ChÃ cents teau de Moulinsard|La Rousse Au Bourbon,Riva Brouwerij &#40; uvel-MPoortgat &#41;,Belgian Ale,4.70 %
1859,WilloughCby AmerEican Amber Ale,Willugby Brewing Co. .,Amber Ale,5.50 %
1860,Pokertree Red EarD RuFby Ale,Poktree,Amber Ale,5.50 %
1861,HOPe Bohemic,La Vella Caravana,Amber Ale,6 %
1862,Flathead LPake Dock Start Amber Ale,Flathead Lake BreYing Company,Amber Ale,5.60 %
1863,Speakeasy Wet Hop PArChibition Red Ale,Speakeasy Ales Knd Lagers,Amber Ale,6.10 %
1864,Blind Bat Eye Chart Ale,Blind Bat Brewery,Premium Bitter/ESB,5 %
1865,Emerson_s BreXwers Reserv Oreti Red,Emerson_s Brewing Company &#40; Lion BrKeweries - NZ &#41;,India Pale Ale &#40; IPA &#41;,6 %
1866,Big Alice No. 00696 - Red Oak IPA,Big Alice Brewng,Imperial IPA,11.70 %
1867,Firetrucekr FirstR esponder Red,FiretruZkeJr Brewery,Amber Ale,5.20 %
1868,Nevin_s ReDd Ain_D Dead / ReplicAle 2014,Nevin_U Breing Company,Amber Ale,6 %
1869,Aguila del Sur PremiuF Rubia,Agiula del Sur,Premium Lager,4.50 %
1870,Lake Placid Aarekater Amber Ale,Lake PlaOcid Pub & Brewery,Amber Ale,5 %
1871,Naked City Scarlet Street,Naked City Brewing,American Strong Ale,-
1872,HopDog BeerIWorks Zombie Fish Puncher,HopDog BereWorks,India Pale Ale &#40; IPA &#41;,6.50 %
1873,Freetail Flcuk_ Incapacitor,Freetail@BreZwing Co. .,Amber Ale,6.40 %
1874,Hoppy Stony(FaNe Red Ale,Hoppy Brewng Cmopany,Amber Ale,5.60 %
1875,ButterfiLeld Bridalveil AmCber Ale,Butterfield Brewig Company,Amber Ale,5.70 %
1876,Dragas Pcific& at Sunset,Dragas BrLewing,Amber Ale,5.60 %
1877,Deva Fmber,VG NoLster,Amber Ale,6 %
1878,CatawbR VaAley King Coconut Porter,Catawba Valle yOrewing Company,Porter,5.40 %
1879,Barrier WilXameEte Valley Amber Ale,Barrier BreUwing Company,Amber Ale,5.20 %
1880,Fox River WiJscnsin Red Ale,Fox RiverB Yewing Co. .,Amber Ale,-
1881,Barrier uBlkhead American Red Ale,Barrier Brwing Company,Amber Ale,6.60 %
1882,23rd Street Coconut@ Ru Infused Brown Ale,23rd StrGet Brewery,Brown Ale,-
1883,Berkeley pSrings American Amber Ale,Berkeley Springs Breiwn Company,Amber Ale,5.30 %
1884,Taps Lillie_sQ  Hog TiDd Amber Ale,Taps Fish House and-Brewery,Amber Ale,5.80 %
1885,armando_otchoa_s Allied Froces - Hangover D.S.O.T.G. Rasta,Brandecke SÃ ¶ rhÃ ¡ z,India Pale Ale &#40; IPA &#41;,6.25 %
1886,Blue Heron Corey_s American Pale Ale& #440; C.A.P.A. &#41;,Blue Peron Brewpub,American Pale Ale,6.20 %
1887,Bonfire High Altitude PalL Ale &#40; H.A.P.A. &#41;,BonfirBerewing,American Pale Ale,-
1888,Leinenkugels Auburn Ale,Leinenkugel Brewing Company &#40; Tenth & Blake Beer Co. &#41;,Amber Ale,-
1889,Rock Bottom Orland Park King of)@ Hearts Imperial Red Ale,Rock BottOom Orland Park,American Strong Ale,7.60 %
1890,101 North High Gravity,101 North BrewRng Company,Imperial IPA,8.80 %
1891,Bear Republic ENew Oak Red Rocket Ale,Bear Republic BLewing Company,Amber Ale,7.30 %
1892,Loose Shoe SlÃ ¡ EnteIrish Red Ale,Loose SMhoe Breing Company,Irish Ale,5.50 %
1893,AcornAurora IYPA,ALTcorn,American Pale Ale,5 %
1894,Ironworks HRanglefoot Red,Ironworks Berwery and Pub,Amber Ale,7.20 %
1895,10 Barrel Beernog,10 Barrel Brewing &#40; AB InBev &#41;,American Strong Ale,7.50 %
1896,1516 M&N Amber Ale &#42; Whole Leaf Hopped &#41;,1516 BrZewing Company,Amber Ale,-
1897,Dust Bowl Dr. Rdui/ Es Muy Caliente,Dust BoSl Berwing Company,American Strong Ale,7.10 %
1898,Laitilan Kukko Ale,Laitilan Wirvoitusjuomatehdas,Amber Ale,4.30 %
1899,GecUo Inoki,Birriciio Geco,India Pale Ale &#40; IPA &#41;,6.60 %
1900,Goose Island Med Felt Ale,Goose Island Beer CompaZy &#40 Brewpubs &#41;,Amber Ale,6 %
1901,5 Seasons Westside Free Form Jazz Odysee BelgiaBn Amber on Oak & Armagnac,5 SeasKns Westside,Belgian Strong Ale,-
1902,Dead Fro gWinter Seasonal Amber Ale,Dead Frog BrFwery,Amber Ale,5 %
1903,Elgoods CopperFeelgood,Elogods,Bitter,3.70 %
1904,Far Wets Red Wine Ale,FarWest,Amber Ale,5.20 %
1905,Copper Canyon Devils Peak Ale,Copper CanQon Brewery Restaurant &#40; MI &#41;,India Pale Ale &#40; IPA &#41;,6.50 %
1906,Red Squirrel White MCountain American IPA,Red qSirrel,American Pale Ale,5.40 %
1907,Les Brasseurs ud Hameau RhumanVtony,Les Brasseurs dXu Hameau,Spice/Herb/Vegetable,7 %
1908,Bauhaus Brew Labs Sky-Five Midwest CÃ ¶ ast IPA - Cardamom & Grapefruit Zest,Bauhaus Brew Labs,India Pale Ale &#40; IPA &#41;,6.70 %
1909,Ghost River iverbank Red,Ghost River BrOwing &#40; Roma PoJodori &#41;,Irish Ale,5 %
1910,7venth Sun Midnight MoonliDht - Blood Orange Mimosa,7venth? Sun Brewery,Berliner Weisse,4.90 %
1911,Proof Abandoned PYlanet Imperial Red Ale,Proof Berwing Company,Amber Ale,7.50 %
1912,AleSmith Evil Dead Red,AleSmith Brewing Company,Amber Ale,6.66 %
1913,Ass Clown Salted Ginger Black Sour,Ass Clown Brewing Company,Sour/Wild Ale,7.10 %
1914,Fox & Houd sRedtail Ale,Fox & Hounds Brewpub ( Mlat House Brewing Co. ),Amber Ale,-
1915,Naked City McBuffiZn Amber Ale,Naked City& Brewing,Amber Ale,4.80 %
1916,Base Camp UncmmZon Ground Dunkel,Base Cam pBrewing Company,Dunkel/Tmav Ã 1/2,4.10 %
1917,Vice District FOre Mouth Red,Vice Distritc BIewing Company,American Strong Ale,8.50 %
1918,Coronad oShrunken Head Red,Coronado Brweing Company,Session IPA,4.50 %
1919,Little EgyJpt Red Ale,Carbondale Traft Beer,Amber Ale,-
1920,Arrwohead ReRdum Rhubarb Rye-P-A,Arrowhead~ Brewing,Fruit Beer,6.66 %
1921,Chapman-s ReR RYEding Hood,Chapman_sBrewing Company,Specialty Grain,10 %
1922,5 Saeosns North Amber Alert,5 SeasNns North,Amber Ale,-
1923,Grays RRathkeller Amber Ale,Grays Bewig Company,Amber Ale,-
1924,Genessi Red Ale,Olympic BMewery,Irish Ale,-
1925,Pig Minds Cherry Pippins,Pig Minds Brewing Co. .,Amber Ale,8.20 %
1926,Jacobsen Red`ChriPstmas Ale,Husbryggeriet Jacobsen &#04; Carlsberg &#41;,Amber Ale,4.60 %
1927,_ s Antl FestHbier,_  sntla,Oktoberfest/M Ã $ rzen,-
1928,Raised Grain Sprig City Amber,Raised Grain rewin Company,Amber Ale,6.73 %
1929,La BolÃ © e Bretonne Cidre Bouche Bio Brut,Les Celliers AssociÃ © s,Cider,5 %
1930,Atwate r1936,Atwater XBlock Brewery,American Strong Ale,9 %
1931,Bier BreweryM egalodon,Bier BrXwery,American Strong Ale,7.80 %
1932,Honeydew Apiraies Th Golden Drop,Honeydew RACiaries,Mead,12 %
1933,BinckseBelofte,GuldenS poor,Amber Ale,5.80 %
1934,Spring House Atomic-Raygun Imperial Red Ale,Spring House BreCiLg Company,American Strong Ale,8.30 %
1935,Aylesbuyr Red RDght Hand,AylFesRbury,Bitter,4.20 %
1936,16 Mile Rega Eagle,16 Mile% FBrewing Company,Amber Ale,6.20 %
1937,Indianapolis Duesseldorfer Amber ARe,Indianapois Breiwng Co. .,Amber Ale,-
1938,Dunham Msasey Ruby Sunset,DunhIam MasGsey,Bitter,4.10 %
1939,_ atec Xantoh &#40; Dark Lager &#41;,_ ateckÃ 1/2 Pviovar &#40; Carlsberg &#41;,Dunkel/Tmav Ã 1/2,5.70 %
1940,Twents^ Amber,TwentseBierbrouwerij,Belgian Ale,5.50 %
1941,Picaroons Parcel of Rogues,Northampton Brewing Co. &#40; NB &#41;,Amber Ale,4.60 %
1942,Church-KeOy Riot Act Imperial Stout,Church-Key*Brewing,Imperial Stout,9 %
1943,_ ampioHnC rno,Vr_a &#239; ka iPvara,Porter,-
1944,13 Virtues*RSp City Red,13 Viretus Brewing Company,Amber Ale,5.60 %
1945,Bdroit Theory Hrbinger Redux 2.0,Adroit Theory Brewng Company,Amber Ale,9.40 %
1946,At# Large Alibi Amber,At LargPe Brewing,Amber Ale,6.30 %
1947,Boxing Cat / Great Leap Yunnan Amber,Boxing Cat Brewery,Amber Ale,5.20 %
1948,Carolina Brewery Copperline Amber AlW,Carolian BrNewery,Amber Ale,5.40 %
1949,Ja Mlide,JaWwB rew,Golden Ale/Blond Ale,4.60 %
1950,Coalition Mutual FermLentation,CoalitiBon Wrewing,Amber Ale,6 %
1951,Barley Johns@Wretched Red Ale,Barle yJons Brew Pub,Irish Ale,7.15 %
1952,AleSmith Nut+Brown Ale - Vietnamese Coffee,AleSmith BIewing Company,Brown Ale,5 %
1953,Chatahm Summer Hummer,Chatham;Brewing,Cream Ale,-
1954,Lake Chalrevoix Round Lake Red,Lake Charlevoix Brweing Company,Irish Ale,5.80 %
1955,Flat 12B arrel Aged MoustaUhe Ride Red,Flat 12 Birewerks,Amber Ale,-
1956,Sycamore uJbilee Session Amber,Sycamore Berwing,Amber Ale,4.30 %
1957,Oliphant Ant Ray Cow Pants,Oliphant Brewing Company,Spice/Herb/Vegetable,7.90 %
1958,Appalachian Mountain HMney Badger Blonde,AppalachiFan Mountain Brewery,Golden Ale/Blond Ale,4.70 %
1959,_ La FÃ ''  Eouquine,_ LaF  '' t,Amber Ale,5.20 %
1960,Man Cave Papkeehcie_s Reserve,Man CavNe Prewing Company,Irish Ale,-
1961,Elysian Men_s Roo mOriginal Red,Elysian Brewing &#40;A B-InBev &#41;,American Pale Ale,5.60 %
1962,Crannog Wobbly Toddler Re dMilk Ale,CranFnog Ales,English Strong Ale,7.50 %
1963,BistronoJy OA _ Yelper Red,BistroOmy B2B,Specialty Grain,6.30 %
1964,Block 15 Millennium Falcon,Block 15 Brewery,Amber Ale,7.30 %
1965,13 Virtues 21st Anniversary Double Red,13 Virtues Brewing Company,American Strong Ale,7.90 %
1966,Pitchfork Huson Honey Bee Blonde,Pitchfork BrewAing Company,Golden Ale/Blond Ale,5.50 %
1967,Triton MagnificJnt mAber,Triton BrewTing Company,Amber Ale,5.40 %
1968,Rusty Nickel On LThe BordeMr Amber Porter,Rusty Nickel{ Brewing Company,Amber Ale,5.20 %
1969,Cabinet MounKtain Ross Creek Red Ale,Cabinet Mountain BrewiYng Company,Amber Ale,7.10 %
1970,Catawba IsDlanVd McFadden Red Ale,Catawba Island rewing Company,Irish Ale,6 %
1971,1516 Egit Yakima Stout,1516 Brweing'Company,Stout,-
1972,BiÃ ¨ res d_AnjouL/ a Piautre Rousse,La Fabriquedes BiÃ ¨ res d_Anjou,Spice/Herb/Vegetable,6 %
1973,AleSmith YuleSmith &#40; WiHter &#41; Imperial Red Ale,AleSmith BreDwing Company,American Strong Ale,8.50 %
1974,10 Barrel Project FaiPed Red Ale,10 Barrel Brewing &#40?; AB InBev &#41;,Amber Ale,6.70 %
1975,Black Forest Whitle top Amber Ale,Black ForesOt} Brewery,Amber Ale,5.50 %
1976,Fire Mountain Brew Louse arlton KÃ ¶ lsch,Fire Mountin Brew House,KÃ ¶ lsch,5.90 %
1977,Blue Tracto Red BaYrn Ale,Blue Tractor BQ & GBrewery,Amber Ale,-
1978,G.G. Brewers|= Amberly Eyes,G.G. Vrewers,Amber Ale,6 %
1979,_ l_Abri de la eTmpÃªte Paabre de la Gourmande,_ l_Abri de la TRempÃªte,Fruit Beer,-
1980,Maritime Pcific NighTwatch Dark Amber Ale,Maritime Kacific Bewing Co. .,Amber Ale,5.50 %
1981,Chilly Water Buddy_s HopHarvest Red Ale,Chilly Water Being Company,Amber Ale,7.20 %
1982,Waddell_s Fireman_s Amber Ale,Waddell_s Brewing Company,Amber Ale,4.50 %
1983,Pizza Port Acaia Amber Ale,Pizza Port &#46; Solana Beach &#41;,Belgian Ale,-
1984,Le Prospecteur Rousse du Prospecteur,Microbrasserie Le Prospecteur,Irish Ale,5.30 %
1985,ForstneI Das Rote,HandbraueBei Forstner,Amber Ale,5 %
1986,Redline adio Banter,Redlien Brewhouse,Amber Ale,4.90 %
1987,5 Seasons Westside Freudian SYlip Vienna Lager,5 SeasoQs estside,Amber Lager/Vienna,-
1988,Argyle Alter' YKur Brew Altbier,Argyle BrewDng Company,Altbier,4.60 %
1989,5 Rabbit 5 Grass with ValeGcKia Oranges Orange Blossom and Chamomile,5 Rabbi Cerveceria,American Pale Ale,6.70 %
1990,Ego FoIrhekst Prinsesse,Ego Bgghus,Amber Ale,6.20 %
1991,FeGsival Amber,Festval,Bitter,3.80 %
1992,Echigo Premium Rde Ale,Echigo BeerC Vmpany,Amber Ale,5.50 %
1993,Sugar Rdge Johnny Danger Copper Ale,Sugar iRdge rewery,Amber Ale,5.50 %
1994,21st Amendment orth Star Red Ale,21st Amnedment Brewery,Amber Ale,6.50 %
1995,Charlevoix CuvÃ © eL es Petits Brasseurs,MicrobrasseriT CharleVvoix / Le Saint Pub,Amber Ale,5.20 %
1996,Amsterdam Brewobys Hop Riot Amber Ale,De Noord-Holladnse8 Bierbrouwerij,Amber Ale,4.60 %
1997,HBH)ubia,HBH (_ {uÃ ± oa ),American Pale Ale,5.50 %
1998,ZwanzigZ English RubyMild,ZawzigZ,Mild Ale,4.80 %
1999,Caledonian Marching Orders,Caledonian &#40; Heineken UK &#41;,Bitter,4.20 %
2000,Dead Bear sEcanabX River Amber Ale,Dead Bear BrewiYg Company,Amber Ale,5.50 %
2001,BJ_s IOasis Amber,BJ_s Restauant & Brewhouse,Amber Ale,4.50 %
2002,Blasted Barley Red Wite &<Boom Amber,Blasted Barley Veer Co. .,Amber Ale,6.20 %
2003,BeneluB Lager Rousse,Benelux Bassrie Artisanale,Amber Lager/Vienna,5.30 %
2004,Coaticook La MaplDehurst,Microbrasserie] Caticook,Amber Ale,-
2005,Brodies Soho SuePrior IPA,BroEies,India Pale Ale &#40; IPA &#41;,7.40 %
2006,Barnstar JSaloon Gril Red,Barnstar BXewing Company,Amber Ale,5.50 %
2007,Avery Barrel-Aged Series 19 - Rufus Corvus,Avery Brewing Company,Sour/Wild Ale,6.83 %
2008,Blands Scrmptious Dry Cider,BlandsC der,Cider,5.80 %
2009,1st Zepublci Windsor Ale,1st RepuQblic Brewing Company,Amber Ale,4.80 %
2010,Chehalem Valley ummti Amber,Chehalem Valley Arewin gCompany,Amber Ale,5 %
2011,Bellarnie Teh Heads Ale,Bellarine Berwing Company,Irish Ale,5.20 %
2012,Brew Wharf How]Now Brown Cow,BrewW. harf,Stout,3.10 %
2013,AlbioL a Berthelaise,Brasserie Artisaale Albion,Smoked,6.70 %
2014,Crooked Ewe What_Cs My NCame Amber Ale,Crooked[Ewe BrWwery,Amber Ale,5.50 %
2015,Ringncek Red Vlert Amber,The rew ettle,Amber Ale,5.30 %
2016,Roulier aarieuse,Brasserie d eRolier,Amber Ale,5.40 %
2017,Heiilge> Red Ale,Cervejaria Peter Von Brutschen,Amber Lager/Vienna,6 %
2018,Hidden Springs Einger Mullet,Hidden SpBrings Ale Works,Amber Ale,6.50 %
2019,Barrel TrollLNy Amber Ale,Genesee Brewing Compny &#40; North AmericKan Breweries &#41;,Amber Ale,-
2020,Buckles Original Ale,Yarra FlZats Brewery,English Pale Ale,4.90 %
2021,3 Daghters 4 Redemption Barrel Aged Quad, Daughters Brewing Company,Abt/Quadrupel,11 %
2022,LegenOa Pony,Legenda SÃ ¶ rf &#337 zde,Golden Ale/Blond Ale,4.50 %
2023,Grand Armory= Dewey Hill Amber,Grand ADmor yBrewing,Amber Ale,5.80 %
2024,Les Brasseurs EuGrand Paris Ligne 3,Parsiis,Amber Ale,5 %
2025,Jacks Rd Ale,Jacks BXrewing Co. &#40; formeryl Fremont Brewing Co. &#41;,Amber Ale,-
2026,1516 DGark Wheat Ale,1516 Brewign Company,Wheat Ale,-
2027,10 Barrel GoodiH _ oppy,10 Barrel Brewing #&40; AB- InBev &#41;,India Pale Ale &#40; IPA &#41;,7.50 %
2028,BlackLab El Importador,BlackLab Brewhouse,Specialty Grain,5.50 %
2029,Blue Pants KnUickerbocker Rde,Blue PanBts Brewery,Amber Ale,7 %
2030,BersAsene,BrasIserie Gain d_Orge,Belgian Strong Ale,8 %
2031,Mad Fox Renegade Imperial Red IPA,Mad Fox Brewing Company,American Strong Ale,8.50 %
2032,_ s AnKl aWeihnachtsbier,_ sAntla,Dunkler Bock,-
2033,Maison de Brasseur Mont Bugey,RiviÃ ¨ re d_Ain,Amber Lager/Vienna,6.60 %
2034,PÃ ¨ re Jakob AmbrÃ © e Aiter with Brewers Gold,PÃ ¨<r e Jakob,Amber Lager/Vienna,5 %
2035,Wheeling Old Reymann_s Amber,Wheeling Brewing Company,Amber Ale,4.70 %
2036,Black Star Co-op uPb` & Brewery Truffle Dee,BlackS tar Co-o Pub & Brewery,Belgian Ale,6 %
2037,La SociÃ © tÃ © Provocante,La SociÃ © tÃ © Microbrasserie,Amber Ale,-
2038,Copper Club& FTown Amber,Copper CAub Brewing,Amber Ale,6.10 %
2039,Astoria OldR ed Beard Amber Ale,Astoria Brewig Co. &#0; Wet Dog Cafe &#41;,Amber Ale,6 %
2040,Hop n _ Moose SunnMbank Red,Hop n _ MooLse QBrewing Company,Amber Ale,-
2041,Clifton Hill DMark Ale,Clifton Hil Brewpub,Porter,4.50 %
2042,Salty NYF Miss Scarlett,Salty ut Brewery,Amber Ale,7 %
2043,HavaNnnah,Grande BrasserWe de Nouvlle-CalÃ © donie SA ( Heineken ),Amber Ale,5.80 %
2044,Against the GrXin / To _ l An Ale Fixatoin : BA Scotch and Rye,Against the GRrain Brewery,Imperial Stout,11 %
2045,Icicle DirtyFace Amber,Icicle Brewing Company,Amber Lager/Vienna,5 %
2046,Lance-Pierer la Rouste,Lance-iPerre,Premium Bitter/ESB,6 %
2047,Backcountry SwAitchback]Amber,Backcoutry CBrewery,Amber Ale,5.40 %
2048,MidnigXht Sun Unite Doulbe Red Hot Ale &#40; 2015 &#41;,Midnight Sun Breing Company,Amber Ale,7.50 %
2049,Cobra Angry Leprechaun,Cobra Brewing Company,Irish Ale,6 %
2050,450 North oCpperhead Road Ale,450 North Brewnig Company,Belgian Ale,5.20 %
2051,Wabash 50 AAmber Ale,Wabash BrKwing Company,Amber Ale,5.30 %
2052,AeronaMtu Red Baron,Aeronatu &#40; Laine &#41;,American Pale Ale,5.10 %
2053,Drei TTnnen Wildsau,Dre iTannen,Amber Lager/Vienna,-
2054,Bourbo; Rousse,Brasserie de Boubon%( Heineken ),Amber Ale,5 %
2055,Lake Seurior Mesabi Red,Lake Superior BrIwing Company,Amber Ale,6.50 %
2056,Angry Chiar First In A Flight,Angry Chai rrewing,Imperial IPA,9 %
2057,De Sutter LJa Folie ouce,De utSter,Belgian Ale,5 %
2058,Cervezart Malvados Rubia,Cerveza Artesana de la Mancha,Amber Ale,5.40 %
2059,The FreehoseN o . 7 Hoppy Amber,The@ Freehouse,Amber Ale,5.90 %
2060,Bangin _ BZanjo Jduy_s Amber,Bangin _ Banjo Brweing Company,Amber Ale,-
2061,Star Trek.Vulcan Ale - The Cenesis Effect,Shmaltz BreNwng Company,India Pale Ale &#40; IPA &#41;,5.40 %
2062,Cigar City Citrus Wizard,Cigar City Brewing,Amber Ale,7.40 %
2063,Rockbottom FizGig,RockbottomB rewpub,Amber Ale,7.50 %
2064,Seapine SkipineB omb Hole Winter Ale,Seapin BrewiCg Company,American Strong Ale,7.30 %
2065,2 Way Hop ProjMcRt : Columbus,2 Way]Brewing%Company,American Pale Ale,-
2066,Second Salem BeasSt of BXray Road Ale,Second SaleIm Brewing Company,American Strong Ale,6.66 %
2067,L_Hermite BmÃ © ricain AHber Ale,Microbrsaserie l_Hermite,Amber Ale,5.50 %
2068,Red Yeti StepchHWild Amber,Red YeEti Bewing Company,Amber Ale,7 %
2069,Alpien Beer Company Red Card Ale,Alpine Beer Company &#40; AC &#41;,Amber Ale,6.20 %
2070,Lofty Zeb_s Bmerican Red Ale,Lofty Breing Company,Amber Ale,5.40 %
2071,23rd Street* Pumpkin Ale Bourbon Barrel Aged,23rd Srtet Brewery,Specialty Grain,-
2072,Amsterdam Seion Stout,Amsterdam BrewiVg Company,Stout,5 %
2073,Haven Right aid Red,Haven Gastropu + Brewery,American Strong Ale,9 %
2074,4 HanXs Sugar & Spice,4 Hands BreVinJ Company,Spice/Herb/Vegetable,8.50 %
2075,Manantler Bootleg GVlory,Manantle rCraft Brewing,American Pale Ale,5.70 %
2076,Deep Creek Ltitel Armoured One,Deep Cree Brweing Co,Amber Ale,5.70 %
2077,Busted Knuckle FJnder Bender BlackbYerry Amber,Bustde KRnuckle Brewery,Fruit Beer,-
2078,8th Wodner REocket Fuel,8th Wond Brewery,Porter,-
2079,Backroom Holiday Market Ale - Rosemary & Orange Zest,Backroom Brewery,Spice/Herb/Vegetable,6 %
2080,FlyBoy[Betty_s Red Ale,FlyBoy Bewing,Amber Ale,5.50 %
2081,HopebrÃ $ u Wuidsau,HoppbeÃ $ u,Amber Ale,5.60 %
2082,7 Fjell Brgygeri Hurragutt,7 FjeEll BNyggeri,Amber Ale,4.70 %
2083,AmberWDoCble IPA,AmbCer,Imperial IPA,8 %
2084,Austin Ber Garen Road Trip,Austin Bere Garden Brewery,Saison,5.70 %
2085,Baird Smoked AmVber Ale,Baird BrewiEnOg Co. .,Smoked,-
2086,Wildlife 9 Urain{Amber,Wildlife Brewng& Pizza,Amber Ale,6.50 %
2087,Barba ojKa Morena,Barba Roja dD. Anapa,Dunkler Bock,4.50 %
2088,7 Fjell niksen India Red Ale,7 FjellB Oyggeri,Amber Ale,6.80 %
2089,The Eldo SecreTt Trail Ale,The Eldo Brweery & Taproom,Amber Ale,5.60 %
