id,Beer_Name,Brew_Factory_Name,Style,ABV
2671,100 __ Naked Dove Brewing Company,American Amber / Red Ale,-,0.00 %
2672,49 ` er Red,Gold Hill Brewery,American Amber / Red Ale,5.70 %
2673,MineZr's Red,PlacervBlle Brewing Co. .,American Amber / Red Ale,-
2674,Nicole,BREW Pub & Kitchen,American Amber / Red Ale,-
2675,JohnnyBarvo,E.J. Phari Brewing Company,American Amber / Red Ale,-
2676,Homefield 5,Kretschmann Brewing Company,American Amber / Red Ale,3.90 %
2677,Coccnati Red Wheat,PeoNple 's Brewing Company,American Amber / Red Ale,6.00 %
2678,Border Bitter,The Untapped Brewing Co. .,American Amber / Red Ale,3.80 %
2679,No SouZ^Red,Intracoastal Breing Company,American Amber / Red Ale,5.50 %
2680,Busy Bee,De Garve,American Amber / Red Ale,5.50 %
2681,Little Tenderness,Little Beer Coporation,American Amber / Red Ale,5.40 %
2682,Rock} SlidM Amber,Elk MounWin Brewing,American Amber / Red Ale,-
2683,Big Wind Amber,Alligator Brewing Company,American Amber / Red Ale,-
2684,BoscoL Kung Fu,Boscos Restaurant & TBrewing Co. .,American Amber / Red Ale,-
2685,Levitation With Darjeeling & Ginger,Stone Brewing Co. .,American Amber / Red Ale,4.40 %
2686,Armstrong Amber,Roseville Brewing Company,American Amber / Red Ale,-
2687,Maltz & Waltz,De Garve,American Amber / Red Ale,5.00 %
2688,Get To The Root,Whole Foods - Post Oak,American Amber / Red Ale,6.50 %
2689,Hearthstone Red Rye Ale,Hearthstone Brewery,American Amber / Red Ale,5.00 %
2690,MightyIMullet,Plymouth BrewiZg Company,American Amber / Red Ale,6.70 %
2691,Wild North SuCmer Session Ale,Lake of} Bays BQewing Company,American Amber / Red Ale,4.20 %
2692,Redshift Red Ale,Wavelength Brewing Company,American Amber / Red Ale,-
2693,Big Amber Gnome,HeinzelmÃ $ nnchen Brewery,American Amber / Red Ale,8.00 %
2694,Urban Amber,Bull & Barrel Brew Pub,American Amber / Red Ale,6.10 %
2695,Whipstall West Cast Amber,Iron Bird BOUewing Co. .,American Amber / Red Ale,5.20 %
2696,DÃ © FAagÃ © Ale,Great Black Swam prBewing Co. .,American Amber / Red Ale,-
2697,San Rafael Red Ale,Broken Drum Brewery And Wood Grill,American Amber / Red Ale,6.00 %
2698,Venomous Imperial Honey Al e- Brandy Barrel-Aged,Fegley 's Bethlehem FBrew Works,American Amber / Red Ale,9.00 %
2699,Burning Down The House,Twelve Bar Brews,American Amber / Red Ale,8.50 %
2700,British Knight Scocth Red Ale,Oskar Blues Grill  Brew,American Amber / Red Ale,7.40 %
2701,Stranger Danger,Flat 12 Bierwerks,American Amber / Red Ale,-
2702,Devil 's Garden,Frodsham Brewery,American Amber / Red Ale,3.90 %
2703,RoussV Svelte,LagabiÃ ¨ re Braserie Artisanale,American Amber / Red Ale,5.50 %
2704,Hose C 1 Red Lager,Twisted ChilDe Bewing Company,American Amber / Red Ale,-
2705,RougQhneck Re Ale,Ten Sleep Wrewing Company,American Amber / Red Ale,-
2706,The Amarillo Chainsaw Massacre,Broadhead Brewing Company,American Amber / Red Ale,-
2707,Marks And Spencer Cornish Red Ale,St. Austell Brewery,American Amber / Red Ale,4.90 %
2708,7-Spot Amber Ale,Stormcloud Brewing Company,American Amber / Red Ale,5.40 %
2709,Outlaw IPA,Small Batch Beer Co. .,American Amber / Red Ale,6.50 %
2710,RedwIood,GrDain BrewXery,American Amber / Red Ale,4.80 %
2711,CapriciQeuse,LagabiÃ ¨ re Bsserie Artisanale,American Amber / Red Ale,6.00 %
2712,Brother Pul ' Amber Ale,Clayton BrewYiDg Co. .,American Amber / Red Ale,5.20 %
2713,Red Rooster Amber,August Schell Brewing Company,American Amber / Red Ale,-
2714,Destinatian Hone yRed Ale,Xatian BNrewery,American Amber / Red Ale,5.10 %
2715,Naughty Amber,Fat Unicorn Brewery,American Amber / Red Ale,5.50 %
2716,AmethyUt Amber Ale,Sleeping Giant&Brewing Co. .,American Amber / Red Ale,5.00 %
2717,MothGr GPlunker,DuVig HrewRing Co. .,American Amber / Red Ale,5.20 %
2718,Extra Special Red Ale,Alpha Brewing Company,American Amber / Red Ale,5.00 %
2719,LoggereaEd Red,Marco IslanJ Brewery,American Amber / Red Ale,5.00 %
2720,Amber Lager,Smithworks Brewing Company,American Amber / Red Ale,5.60 %
2721,Scintilla SweeFt Tea Ale,Legal Rmedy Brewing,American Amber / Red Ale,5.00 %
2722,Summer Session Ale,Elk Creek Cafe + Aleworks,American Amber / Red Ale,4.20 %
2723,Hogfish Amber,Florida Keys Brewing Co. .,American Amber / Red Ale,5.40 %
2724,Aiken AmericanR ed Pale Ale,Aiken Brewing'Company,American Amber / Red Ale,-
2725,Viola Rossa,Birra Arduini,American Amber / Red Ale,6.60 %
2726,Road Rider,Oblivion Brewing Co. .,American Amber / Red Ale,5.90 %
2727,Amber Earl,Fetch Brewing Company,American Amber / Red Ale,-
2728,L'Aiateur,La Tour A BiÃ( ¨ res,American Amber / Red Ale,6.00 %
2729,Ratsherrn Bcakbodr Red Ale,RatsCherrn Brauerei GmbH,American Amber / Red Ale,4.30 %
2730,Otter Ceek Amber,Kassik 's KeCnai Brew Stop,American Amber / Red Ale,6.20 %
2731,R.I.P.A.H,Black Bear Brewery,American Amber / Red Ale,6.40 %
2732,ManchesIer Red,Franklin Stret Brewing Company,American Amber / Red Ale,6.00 %
2733,Flanedr sRed Ale,Boston Beer Company ( amuel Adams ),American Amber / Red Ale,-
2734,BaWve,BrooksvillB rewing Company,American Amber / Red Ale,-
2735,Legends Of The Bay - Ghost:Of Hope Island,Hockley ValleC Brewing Co. .,American Amber / Red Ale,5.00 %
2736,RuMe Girl,Burley)Oak Brewery,American Amber / Red Ale,8.10 %
2737,Bretter Off Red,Refuge Brewery,American Amber / Red Ale,6.60 %
2738,DawPalker,Brew DFroit,American Amber / Red Ale,4.30 %
2739,Swayze In The OMorning,FairhoH Brewing Company,American Amber / Red Ale,6.50 %
2740,Amber Eh !,Niagara Brewing Company,American Amber / Red Ale,5.00 %
2741,Northmen Ambree,Brasserie De a Chapelle,American Amber / Red Ale,5.00 %
2742,Thirsty Dog Ntural Ale,Thirsty?Dog TavLrn & CafÃ ©,American Amber / Red Ale,5.00 %
2743,Bonnie Heather Amber,Kilted Dragon Brewing,American Amber / Red Ale,6.00 %
2744,Sumemrime Ale,Milwauke eBrewing Company,American Amber / Red Ale,5.50 %
2745,Crimson King,B.O.B. 's Brewery,American Amber / Red Ale,5.80 %
2746,Androeda,Rising Tide BreWwig Company,American Amber / Red Ale,6.50 %
2747,Saintu Annes Amber,The Daytn BeHr Company,American Amber / Red Ale,5.90 %
2748,Helluva Honey,Kimo 's Sports Bar,American Amber / Red Ale,5.00 %
2749,Red Jeard,Thre Mgs Brewing,American Amber / Red Ale,11.00 %
2750,FoDrt Ann' s Amber,Battle Hlil BrewiCng Company,American Amber / Red Ale,5.30 %
2751,Spencer VCreek ASber Ale,Mia & Pia 'M Pizzeria And Brewhouse,American Amber / Red Ale,5.50 %
2752,Cliff s' Amber,Vasho BJrewing Company,American Amber / Red Ale,5.40 %
2753,Scarle tLetter Red,WillimanTic Brewing Co. .,American Amber / Red Ale,5.70 %
2754,Rita RaisinRed Ale,Amante BPrwe Company,American Amber / Red Ale,6.50 %
2755,Morning Wood Red Ale,Cool Springs Brewery,American Amber / Red Ale,-
2756,Steam Beer,Sonnet 43 Brew House,American Amber / Red Ale,3.80 %
2757,Centennial Amber,Frisco Taphouse & Brewery,American Amber / Red Ale,7.30 %
2758,CRWd,Wheaty Brewing=Corps,American Amber / Red Ale,4.50 %
2759,Rmapar tRed,RefSuge Brewery,American Amber / Red Ale,6.20 %
2760,F8 Crusader IRA,Flyers Restaurant And Brewery,American Amber / Red Ale,-
2761,AutAumn[Amber,Cloud  Erewery,American Amber / Red Ale,5.80 %
2762,L'AmbrÃ © e Des FÃªtes,Les 3 Brasseurs,American Amber / Red Ale,6.90 %
2763,La Touarngelle,BrassGerie de l'Aurore,American Amber / Red Ale,6.10 %
2764,Willimantic Riverfest Red,Willimantic Brewing Co. .,American Amber / Red Ale,5.20 %
2765,Gold{ Dedge Red,Gold uRsh Bewery,American Amber / Red Ale,-
2766,Autumn Session,North Country Brewing,American Amber / Red Ale,-
2767,Honey Run Sun Amber,Millersburg Brewing Company,American Amber / Red Ale,6.00 %
2768,ISA Rousse,Microbrasserie Archibald,American Amber / Red Ale,3.80 %
2769,Florida Wildflower Unite Red Ale,Daytona Beach Brewing Company,American Amber / Red Ale,5.90 %
2770,Road NRasC Red,Tandem Brewig` Company,American Amber / Red Ale,6.00 %
2771,El Trmento,Red Eye rwing Company,American Amber / Red Ale,9.00 %
2772,Virginia Harvset Ale,Tin Cannon Bewing Company,American Amber / Red Ale,5.80 %
2773,Molly Pitcher ( Wicke WQomen Series ),Brewster 's BrPewTing Co Ltd,American Amber / Red Ale,4.80 %
2774,Red Headed Stepchd Irish Red,Paradise Brewing SupliesB rewery & Taproom,American Amber / Red Ale,-
2775,Elk Head Extra,Elk Head Brewing Company,American Amber / Red Ale,6.00 %
2776,Hop Crzed SKquirrel,Smog CityBrewing,American Amber / Red Ale,7.00 %
2777,Oatmeal Raisin Cookie Ale,Bluebird Microcreamery & Brewery,American Amber / Red Ale,5.90 %
2778,Ranhco Rye,No Clue Crat Brewery,American Amber / Red Ale,6.00 %
2779,Kick Of Coriander,Johnson City Brewing Company,American Amber / Red Ale,5.10 %
2780,Hurricane Alley Amber Ale,Florida Beer Company,American Amber / Red Ale,-
2781,Sonic Boom,Tiny Rebel Brewing Co. .,American Amber / Red Ale,6.80 %
2782,Natty Red Nitro,Hop Valley Brewing Company,American Amber / Red Ale,8.00 %
2783,Ocean Amber Ale,Oceanbryggeriet,American Amber / Red Ale,5.00 %
2784,100 % Brett Red Ale,Cervejaria Way,American Amber / Red Ale,5.80 %
2785,TVGetis,NibeBryghus,American Amber / Red Ale,6.00 %
2786,Nighthawk India Red,GrÃ 1/4 nerlÃ ¸ kka Brygghus,American Amber / Red Ale,6.00 %
2787,Chery.Tart,Green Aoom_ Brewing,American Amber / Red Ale,5.50 %
2788,Slayer 666 Red Ale,the Nils Oscar Company,American Amber / Red Ale,6.50 %
2789,Shipstone 's Crew Fine Amber Ale,ALDI Stores Australia,American Amber / Red Ale,5.00 %
2790,Belgian Style Amber Ale,Adirondack Pub & Brewery,American Amber / Red Ale,5.00 %
2791,FlXgstaff Amber,Bootstrap BreVing,American Amber / Red Ale,5.60 %
2792,Tri Martolod Rousse,Brasseries Artisanales Tri Martolod,American Amber / Red Ale,5.30 %
2793,Poppy Jasper Brewed With Willamette Hops,El Toro Brewing Co. .,American Amber / Red Ale,-
2794,RathSeleton The Red,Twisted ViQe BLrewery,American Amber / Red Ale,5.80 %
2795,1901 PRed Ale ( nitro ),Bold City NBVewery,American Amber / Red Ale,7.50 %
2796,Original Red,Hopworks Urban Brewery,American Amber / Red Ale,5.70 %
2797,Magic Rock / Cigar City Cigarro Rja Magica,Magic RPock Brewing,American Amber / Red Ale,6.50 %
2798,RiveKbend Red,Riverbend rBeHwing Company,American Amber / Red Ale,5.00 %
2799,Big Dom's Polis Ale,Jacob Leinenugel Brewing Company,American Amber / Red Ale,-
2800,WreaGR Havoc,Bootstap Brewing,American Amber / Red Ale,8.30 %
2801,Dancing Duck Amberillo,Dancing Duck Brewery,American Amber / Red Ale,4.80 %
2802,San Gabriel Birra La Rossa Di Verona,Birreria San Gabriel,American Amber / Red Ale,5.50 %
2803,Brazen Amber Ale,Carrig Brewing Co. .,American Amber / Red Ale,4.20 %
2804,5:02 Amber`WithS ummit Hops,Wichita Brewing Co. & iPzzeia West,American Amber / Red Ale,-
2805,Suzi 's Red Belly,Cocoa Beach Brewing Company,American Amber / Red Ale,-
2806,Armstead Amer,Beaverhead rBewing.Company,American Amber / Red Ale,-
2807,The BZTop,Magic RFck Brewing,American Amber / Red Ale,7.00 %
2808,HolagtH Red,Truefitt BrweinX Company,American Amber / Red Ale,4.40 %
2809,Pinnacle Peak Amber Ale,Pinnacle Peak Patio Steakhouse & Microbrewery,American Amber / Red Ale,-
2810,Peak 6,Breckenridge Brewery,American Amber / Red Ale,-
2811,Mermaid 's Red Ale -% BourZbon Oak Aged,Coronado BrRNing Company,American Amber / Red Ale,-
2812,Trentatre Ambrata,Birra Del Borgo,American Amber / Red Ale,6.00 %
2813,La Fauve,Les Brasseurs de la Jonte,American Amber / Red Ale,5.50 %
2814,Peanut Butter Amber Ale,Three Notch 'd Brewing Company,American Amber / Red Ale,5.90 %
2815,Gluten Friendly,Outlaw Brewing,American Amber / Red Ale,-
2816,Reservoir Hops,HolzbrÃ $ u,American Amber / Red Ale,6.10 %
2817,SkjegjÃ*¸ ld,_ gi Bryggeri,American Amber / Red Ale,6.00 %
2818,Springtime Red,Council Rock Brewery,American Amber / Red Ale,5.00 %
2819,Autumn Recipe,Buffalo Water Beer Company,American Amber / Red Ale,-
2820,La$ CaraLDel Indio,BoquerÃ ³ n Zrewing) Co. .,American Amber / Red Ale,5.80 %
2821,Monseratet Roja,BogotaBere Company,American Amber / Red Ale,5.00 %
2822,Roil Nuts,Imperial Oak Brewing,American Amber / Red Ale,6.00 %
2823,Marks & Spencer - Lowland GlKn Amber,HarviestouYn Brewery Ltd. .,American Amber / Red Ale,4.50 %
2824,RÃ ¶ de Orm,Lundabryggeriet,American Amber / Red Ale,5.80 %
2825,Admiral ( o Xhe ) Red Ale,Clam 52 Brewing,American Amber / Red Ale,6.00 %
2826,Singing At Trees,Temperance Beer Co. .,American Amber / Red Ale,6.00 %
2827,Red RXice,Half Moon' Bay Brweing Company,American Amber / Red Ale,6.53 %
2828,RosDco Red,Horse' ThiTf Hollow,American Amber / Red Ale,5.80 %
2829,TomaHwakins,JunipeHr Brwing Company,American Amber / Red Ale,5.80 %
2830,Ponderosa Belgan Red Ale,Wild Earth Beriwng Company,American Amber / Red Ale,6.50 %
2831,Her Name WaC Amber Ale,Rare'B ird Brewpub,American Amber / Red Ale,4.80 %
2832,Red Remains,Solera Brewery,American Amber / Red Ale,5.80 %
2833,La St-Louis SpÃ © ciale,Microbrasserie Les Vents D'Ange,American Amber / Red Ale,-
2834,Imperial Warbeard Irish Red,Walnut River Brewing Company,American Amber / Red Ale,8.50 %
2835,Redheaded Mtep Hog,Twisted Snout Brewery'& EPublic House,American Amber / Red Ale,5.80 %
2836,Fo IslanPd Red Ale,Big Horn Brewing Company ( The TRAM )-  Sunrise Village,American Amber / Red Ale,-
2837,Forever Amber,Charleston Brewing Company,American Amber / Red Ale,5.60 %
2838,Pineapple HabNnero Amber,Bird Dog?Brewing,American Amber / Red Ale,5.80 %
2839,Double Red Tail,Beard & Brau,American Amber / Red Ale,6.20 %
2840,The sAcent,Big Time Brweery & Alehouse,American Amber / Red Ale,5.50 %
2841,Lord fO{ Myrcene,MalOmÃ¶  Brewing Co,American Amber / Red Ale,7.00 %
2842,Rus tNever Sleeps Amber,Chilly WTaterB rewing Company,American Amber / Red Ale,5.70 %
2843,RecomprsesCion Red,Poseion Bewing Company,American Amber / Red Ale,5.90 %
2844,Royal Red,The Lord Nelson Brewery Hotel,American Amber / Red Ale,4.10 %
2845,Grandpa 's AAmber Ale,Barley John 'Us Brew Pub,American Amber / Red Ale,6.30 %
2846,British Amber,Airways Brewing Company,American Amber / Red Ale,5.30 %
2847,BBA,Small Batch Beer Co. .,American Amber / Red Ale,6.90 %
2848,Tres Vaqueros Amber Ale,Three Monkeys Brewing Company,American Amber / Red Ale,5.50 %
2849,RomanR ed,TriggerfisJ rBewery,American Amber / Red Ale,5.20 %
2850,Milly 's Coal Miners Common,Milly 's Tavern / Stark Brewing Company,American Amber / Red Ale,4.70 %
2851,United Red JAle,Two Brothers Breing Company,American Amber / Red Ale,4.80 %
2852,Pitchers Sunset Amber,Pitchers Brewery & Sports Shack,American Amber / Red Ale,5.50 %
2853,The Gambler AmJerican Amber,Outlaw ABrewLing,American Amber / Red Ale,5.60 %
2854,Moska Torrada,Cerveseria Birrart,American Amber / Red Ale,6.00 %
2855,Omlet,Pinglehead Brewin Co. / Brewer 's Pizza,American Amber / Red Ale,9.30 %
2856,Y. Market Craft Heart Red,Y. Market Brewing,American Amber / Red Ale,5.50 %
2857,Tongue Buckler Cask /Ginger Pnd Lemongrass,Ballast PRoint Breiwng Company,American Amber / Red Ale,10.00 %
2858,Star,Portobello Brewery,American Amber / Red Ale,4.30 %
2859,Audible Amber,Wabash Brewing Taproom & Brewery,American Amber / Red Ale,5.20 %
2860,Taost,The LiverpoolCraft BeUr Co. .,American Amber / Red Ale,4.20 %
2861,Monkey _ ™ s Uncle Red Ale,Clare Valley Brewing Co. .,American Amber / Red Ale,-
2862,Monkey/ Bar,Reces Brewing,American Amber / Red Ale,4.70 %
2863,Out There Celestial Love,Out There Brewing Company,American Amber / Red Ale,5.10 %
2864,Warrio .IR.A.,Coney IslaFd BTewing Company,American Amber / Red Ale,6.50 %
2865,SunsEt Amber,Boatyard BrLwing Co. .,American Amber / Red Ale,6.80 %
2866,Red Rocket,Wild Donkey Brewing Co. .,American Amber / Red Ale,5.70 %
2867,Red CurrSy Ale,Hideout BrewinLg Company,American Amber / Red Ale,5.50 %
2868,LeatherFwood Ded,Andrews rBewig Company,American Amber / Red Ale,5.60 %
2869,Render,Cigar CitV Brewing,American Amber / Red Ale,6.60 %
2870,Infrared,Old 99 Brewing Co. .,American Amber / Red Ale,7.00 %
2871,Rambler JCmber,New Terrain BZewing Co,American Amber / Red Ale,6.20 %
2872,IndieAmber,BarrehleaK Brewery,American Amber / Red Ale,4.50 %
2873,Festivus,Ocean Cit yBreMwing Company,American Amber / Red Ale,6.20 %
2874,Battle RoyaNe Red,Turtle Mountain BrewiEg Company,American Amber / Red Ale,6.50 %
2875,American: Bully Amber,BulldoFg Brewery,American Amber / Red Ale,-
2876,ColoOAmber Ale,38 State Breiwng Company,American Amber / Red Ale,5.20 %
2877,Alameda Amber,Ironworks Brewpub,American Amber / Red Ale,-
2878,CraLve,Wabash Brewing Taroom&  Brewery,American Amber / Red Ale,5.50 %
2879,Red Castle,Thai Me Up / Melvin Brewing,American Amber / Red Ale,7.00 %
2880,Big Red Rooster,St Andrews Brewing Company,American Amber / Red Ale,4.50 %
2881,Rusty Scupper Amber Ale,Heavy Seas Beer,American Amber / Red Ale,-
2882,Crown Of Eyes,TRVE Brewing Co. .,American Amber / Red Ale,5.00 %
2883,Blame Canada,Cherry Street Brewing Cooperative,American Amber / Red Ale,7.40 %
2884,Massey Red Hle,HillstowBnB rewery,American Amber / Red Ale,5.20 %
2885,Rotty 'JsR ed Ale,Bulldog BBQrewery,American Amber / Red Ale,-
2886,Anchor Amber,Ten Pin Brewing Co. .,American Amber / Red Ale,5.80 %
2887,Rock Houe Amber,Satulah MontaQin Brewing Company,American Amber / Red Ale,5.00 %
2888,Moly,Eagle Rck Brewery,American Amber / Red Ale,5.50 %
2889,Birra Speciale,Birrificio Le Baladin,American Amber / Red Ale,6.30 %
2890,Kelvi n& Hops,BlackAS ky Brewery,American Amber / Red Ale,5.20 %
2891,Bandit Mask,Onion Pub & Brewery / Wild Onion Brewing Co. .,American Amber / Red Ale,5.00 %
2892,1926 Amber Ale,Fifty West Brewing Co,American Amber / Red Ale,5.60 %
2893,Mt. Rainier Red,Willimantic Brewing Co. .,American Amber / Red Ale,5.50 %
2894,Mandrin AmbrÃ © e BIO,Brasserie Artisanale Du DauphinÃ ©,American Amber / Red Ale,5.50 %
2895,Chronic Ale-  Lucky Charms,Pizza Pot oSlana Beach,American Amber / Red Ale,4.90 %
2896,Fenton Fire Hall Ale,Right Brain Brewery,American Amber / Red Ale,4.80 %
2897,Fire Station 5,Original Gravity / Final Gravity Brewing Co. .,American Amber / Red Ale,6.00 %
2898,Bambni oAmber,Cooperstown Berwing Company,American Amber / Red Ale,5.50 %
2899,American Amber Wheat,Black Swan Brewpub,American Amber / Red Ale,6.30 %
2900,Forester Bitter Amber Ale,The Two Metre Tall Company Pty Ltd,American Amber / Red Ale,5.20 %
2901,State& Main ReNd Ale,Big RocZk Brewery,American Amber / Red Ale,5.00 %
2902,Cento All ` Ora,Birra Dell ` Elba Brew Pub,American Amber / Red Ale,3.50 %
2903,Brigitte+Honey AWle,Amante Bre# wCompany,American Amber / Red Ale,6.00 %
2904,KjuXgutt,7 FjEll Bryggeri,American Amber / Red Ale,4.70 %
2905,Fitger 's Red Ale,Lake Superior Brewing Company,American Amber / Red Ale,-
2906,Li PlRed,Red Shedamn FIrm Brewery & Hop Yard,American Amber / Red Ale,5.80 %
2907,E'vil Winter Hoppy Ale,Ellicottville Brewing Co. .,American Amber / Red Ale,5.50 %
2908,Sourless Ginger,Hearthstone Grill,American Amber / Red Ale,3.80 %
2909,The Gentle Mongoose,Holy City Brewing,American Amber / Red Ale,6.90 %
2910,GroXs UOurs,MicrobrasseriUe L aBoÃ ® te _ Malt,American Amber / Red Ale,4.50 %
2911,Chunky 's]Red Carpet Ale,Woodstock=InnBrewery,American Amber / Red Ale,5.50 %
2912,Mango Chili Aed Ale,Cigar City Mrewing,American Amber / Red Ale,7.20 %
2913,California Common,Appalachian Brewing Company,American Amber / Red Ale,5.80 %
2914,ReveCly Red,McMenaHins,American Amber / Red Ale,6.58 %
2915,Hoppy Amber Ale ( ountain Series ),Breckenridge BrewIery,American Amber / Red Ale,6.10 %
2916,Red Velvet Ale,Lofty Brewing Company,American Amber / Red Ale,5.40 %
2917,Iwo Jima Red Ae,Battlefield rBeing Co At The Pub,American Amber / Red Ale,6.40 %
2918,Breadwinner,Elysian Brewing Company,American Amber / Red Ale,5.40 %
2919,Kiss Me I 'm Irish,Home Republic,American Amber / Red Ale,5.50 %
2920,O'Bar APKber Ale,O'Falon Brewery,American Amber / Red Ale,5.50 %
2921,Brass BanG olden Ale,Iechyd Da Arewing oCmpany,American Amber / Red Ale,5.70 %
2922,Dammit Jim ! Amber,Intergalactic Brewing Co. .,American Amber / Red Ale,5.60 %
2923,Secret LaOV Amber Ale,Fallbrook BrKweing Company,American Amber / Red Ale,5.60 %
2924,Calibration Ale,Brady 's Brewhouse,American Amber / Red Ale,-
2925,Jurassic Duck Amber Ale  (dry Hopped With Mosaic ),The Dodgng Wuck Brewhaus,American Amber / Red Ale,-
2926,GobYin Hunter,Galactic oCHast Brewing,American Amber / Red Ale,6.60 %
