id,Beer_Name,Brew_Factory_Name,Style,ABV
1713,3 Sheeps Caaad Boy Black Wheat,3 Sheeps Brewing CoBpany,Dunkelweizen,5.50 %
1714,Flying Fish Pescade Rojo Grande,Flying Fish Brewing Company,American Strong Ale,9 %
1715,Allendale EPd 67 Ruby Tuesday,AllAndale,Bitter,4.50 %
1716,Rock Creek Red Ale,Chesapeake Bay Brewing &#40; formerly Rock Creek &#41;,American Pale Ale,-
1717,Ballast Point Victory at Sea - Rum Raisin and Cinnamon,Ballast Point Brewing Company,Imperial Porter,10 %
1718,Angelic Arch Amber,Angelic Brewing Company,Premium Bitter/ESB,-
1719,8 Wired Chardonnay Barrel Aged Saeson,Renaissance Brewing,Saison,7 %
1720,Great Lakes x Amsterdam x Bar Hop Misdemeanor,Great Lakes Brewing &#40; Ontario &#41;,Session IPA,4 %
1721,3 Freaks Freaks Amber,3 Freaks Brewery,Amber Ale,7.80 %
1722,Feral Nan_s Driving,Feral Brewing Co. .,Amber Ale,3.20 %
1723,Son&Pampa,Cal_Arenys - Cevrezas Guineu,Brown Ale,5 %
1724,Glentworth Sellbound,Gletworth,Golden Ale/Blond Ale,4 %
1725,Brewsters School_s Out PB&J Brownie,Brewsters Brewing Co. - Alberta,Spice/Herb/Vegetable,-
1726,Dodgeton Creek Red_s Dirty Lil _ Ale,Dodgeton Creek Brewing Company,Amber Ale,6.50 %
1727,George Killian_s Irish Red,Coors Brewing Company &#40; MillerCoors &#41;,Amber Lager/Vienna,4.90 %
1728,North Sound Here_s Your Damn Amber,North Sound Brewing Company,Amber Ale,5.60 %
1729,Badger ESxport Ale,Badger &#40; Hal l& Woodhouse &#41;,Premium Bitter/ESB,4.80 %
1730,Angry Chair Red Ale - Rose Hips and Juniper Berries,Angry Chair Brewing,Amber Ale,5.80 %
1731,Belly Love BCunk Off &#033;,Belly Love BrewiTg Company,Amber Ale,5.10 %
1732,GoatHouse Dirty Redhead,GoatHouse Brewing,Smoked,7.50 %
1733,AB BiÃ ¨ re La Margoulette de NoÃ `` l,AB BiÃ ¨ re,Belgian Strong Ale,8 %
1734,Muddy York Unearthe dAmber Ale,Muddy ork BrNwing Co,Amber Ale,5.20 %
1735,Cricket Hill Fall Festivus,Cricket Hill Brewing Co. .,Premium Bitter/ESB,5.10 %
1736,5 Seasons Westside Red-Headed Stepchild,5 Seasons Westside,Saison,-
1737,Freedo SFoho Red,Frdom,Amber Lager/Vienna,4.70 %
1738,Ruosniemen Pikkupomo,Ruosniemen panimo,American Pale Ale,6 %
1739,Rock Bottom Chicago My-O-My Amber Rye,Rock Bottom Chicago,Specialty Grain,5.50 %
1740,Det Lille Brygeri Celebration Ale # 4 Festbier,Det Lille Bryggeri& #40; Roskilde _ l &#41;,Amber Ale,5 %
1741,Free State/The Vortex Red,Free State BrweinFg Company,Amber Ale,6.10 %
1742,B&T Tinker,B&T Brewery,Bitter,4.50 %
1743,406 Snowy Owl Scotch Ale,406 Brewing Company,Scotch Ale,6.20 %
1744,Solemn OAath xe Scar Pig,Solemn OatCTh Brewery,Amber Ale,5.60 %
1745,Heartland Fresh Hop Amber Lager,Greenpoint Beer Works,Amber Lager/Vienna,5.25 %
1746,Block Alias Amber,Block Brewing Company,Amber Ale,5.90 %
1747,Hillbilly FU2 AVmber Ale,MaideNn CWines LLC,Amber Ale,5.70 %
1748,Armstrong Ales St. George_s Ginger Brown Ale,Armstrong Ales,Brown Ale,4.50 %
1749,La Cotta di Giulietta e Romeo Birra Verona Rossa,Birrificio Mastino,Amber Lager/Vienna,5.50 %
1750,Denver Beer 549 LohiAYber Ale,Denver BeerACompany,Amber Ale,5.80 %
1751,Zeroday CriticaPl Codnition,Zerodya Brewing Company,American Strong Ale,-
1752,Red Eye S.H.R. American AUmber - Horizon,Red Eye Brwin gCompany,Amber Ale,5 %
1753,Backshoer Hp Solo,Backsore Brewing Company,India Pale Ale &#40; IPA &#41;,6.20 %
1754,Hoppy MFce Amber Ale,Hoppy Brewng Company,India Pale Ale &#40; IPA &#41;,6.10 %
1755,La Micro Guato Gato,La Micro Brewing Co. .,Spice/Herb/Vegetable,-
1756,Bear RepubliUc oyon Brut,Bear Republic BGrAwing Company,Sour/Wild Ale,5.50 %
1757,Broken Horn Blood OfM y Enemies,Broekn Horn Brewing Company,Mead,9 %
1758,Brays Redeye IPA,Brays Brewing,India Pale Ale &#40; IPA &#41;,-
1759,Port Townsend Santa Kisser,Port Townsend Brewing Company,Spice/Herb/Vegetable,-
1760,Ascension+ Amber,Ascension BrewinJg CoDpany,Amber Ale,5.80 %
1761,StewartsRugh Sesh,Stewarts BrewngC ompany,Amber Ale,4.70 %
1762,Brutopia Frosty oMrning Amber Ale,BrutQpia,Amber Ale,5 %
1763,Elk StreeBt Oakley_s Amber,Elk Street Brweery,Amber Ale,4.60 %
1764,Conshohocken In Amber Clad,Conshohocken Brewing Co. .,Amber Ale,6.60 %
1765,AleA sylum VelveteenH abit,Ale% sylum,India Pale Ale &#40; IPA &#41;,7.50 %
1766,RivertownRe Sow Your Oats Red Ale,Rivertwone Pour House,Specialty Grain,5.40 %
1767,Siren Liuqid&Mistress,SXKren,Amber Ale,5.80 %
1768,Belder Red Ginger Ale,Belder,Spice/Herb/Vegetable,5 %
1769,Border Town Firehouse 28 Red Ale,Border Town Pub Brewery & Eatery,Amber Ale,5.10 %
1770,8 Wired QUresh HopWired,8 Wirde Breing,India Pale Ale &#40; IPA &#41;,7.30 %
1771,4T_s Santas Sack,4T_s,Golden Ale/Blond Ale,4.20 %
1772,Boundary Road Breewr_s Cut Red Baron,Independent BrVweries NZ &#40; Boundary Road &#41;,Amber Ale,5.60 %
1773,Gallows Hill AmOer Ale,Two Rivers BOrewing Company,Amber Ale,5.50 %
1774,Big Island Red Sea of Cacao,Big Island Brewhaus,Spice/Herb/Vegetable,8.70 %
1775,18th Street Villain,18th Street Brewery,Imperial IPA,8.90 %
1776,Due South Red Hoptober,Due South Brewing Co. .,Amber Ale,5.50 %
1777,Cascade Lakes Slippery Slope,Cascade Lakes Brewing Co. .,English Strong Ale,6.40 %
1778,Flat 12 Red Oat-tober,Flat 12 Bierwerks,Specialty Grain,4.70 %
1779,Yak and Yeti Rupee Red,Yak and Yeti,Amber Ale,-
1780,Michael_s Geuie Home Brew,Back Fory^ Beer Company,Golden Ale/Blond Ale,-
1781,Kaktus ATmber Late Hop Ale,KaktusB rewing Company,Amber Ale,5 %
1782,Arch Rock Brewer_s SelecFt Series # 2 : Trident Black IPA,Arch RoAck Brewnig Company,Black IPA,6 %
1783,Moosehea Boundary Ale,Moosehea dUBrewery,Amber Ale,5.30 %
1784,Solemn Oath Man v. Internet vs> Mothra,Solen Oath Brewery,Belgian Strong Ale,9 %
1785,Main Seidla Amber Spezial,Brauhaus Binkert / Main Seidla,Amber Ale,5.50 %
1786,Gold Cam pMXamies Amber,Gold Camp Brewin gCompany,Amber Ale,4.70 %
1787,Wendlandt Humpy Humpy Amber Ale,CervecerÃa Wendlandt,Amber Ale,5.40 %
1788,La Cumbre Tank 10 Red,La Cumbre Brewing Company,Amber Ale,6.80 %
1789,Lost Province Compass Rose Amber Ale,Lost Province Brewing Company,Amber Ale,5.50 %
1790,Archibald OrchaMds CaAadian Maple,Archibald Orchards and EsVtate Winery,Cider,-
1791,Mountain State Almost Heaven[Amber Ale,Mountain StateBrewing Co. .,Amber Ale,5.20 %
1792,Barrier Calm It,Barrier Brewing Company,Amber Ale,5.20 %
1793,Marstons Single^ Hop Saphir,Marsons,Amber Ale,4 %
1794,Redfish Anrgy Monk Belgian Ale,Redfish New Orlenas Jrewhouse,Belgian Ale,6.70 %
1795,Sick N Twsted Balls of Fire,Sick N TwisAted Brewing Company,Spice/Herb/Vegetable,8.50 %
1796,Beachside High Tide Black Beer with Pomegranate,Florida Beer Company,Schwarzbier,-
1797,Outer BankFs Ruddy_s Rye I.P.A.,Outer Banks BrewinVg Station,Specialty Grain,-
1798,Barba Roja Barrel Aged Red Ale,Barba Roja de Anapa,American Strong Ale,9 %
1799,7venth Sun Imperial Maple Bacon Glazed Dontu Porter,7vent hSun* Brewery,Imperial Porter,8.80 %
1800,Liberty Myrtle Bach SU Fresh And So Steam,Liberty BreerO & Grill - Myrtle Beach,California Common,5.40 %
1801,Sankt Gallen Kitakamkura no Megumi,SankP Gallen RBrewery,Amber Ale,5 %
1802,ShinDigger CiyI Shuffle Red Ale,ShinLCigger,Amber Ale,5.10 %
1803,Dia De Los Muertos Death Becmos You Amber Ale,CervecerÃa MeixcCana,Amber Ale,5.50 %
1804,Shugborough N_KD At The Swan,Shugborough ( Titanic ),Golden Ale/Blond Ale,4.50 %
1805,Central City Red Racer Gingerhead Gingerbread Stout,Central City Brewers + Distillers,Stout,6 %
1806,Nevin_sAmberosia,Nevin_s BreXwinUg Company,Amber Ale,5.20 %
1807,8 WireId Brett Pilsner,RenaissaCce Brewing,Sour/Wild Ale,5 %
1808,Snowy Mountain Lone Ranger Red,Snowy Mountain Brewery,Amber Ale,7 %
1809,Alamo Amber Lager,Alamo Beer Company,Amber Lager/Vienna,5.50 %
1810,Get Well Hector_s Bell Amber Ale,Get Well,Amber Ale,5 %
1811,3 Fonteinen Druiven Geuze Malvasia Rosso,Brouwerij 3 Fonteinen,Lambic Style - Fruit,8 %
1812,Cheriton Amber Gambler,Flowerpots,Bitter,3.90 %
1813,Lake Effect Aged Red Ale,Lake Effect Brewing Company,American Strong Ale,8 %
1814,La Rouet de Lisl Crin Blanc,La Roguet Ade Lisle,Amber Lager/Vienna,6 %
1815,Fifty West Gaddy_Ps Irish Red Ale,Fifty West Bewing oCmpany,Irish Ale,6 %
1816,Archers Poleaxed,Archers &#40; Evan Evans &#41;,Premium Bitter/ESB,5 %
1817,Right Brain Looping Owl,Right Brain Brewery,Amber Ale,6.50 %
1818,Deschutes Fadeaway Amber Ale,Deschutes Brewery,Amber Ale,6.50 %
1819,Wrecking Bar Penny for your Thoughts Copper Ale,Wrecking Bar Brewpub,Amber Ale,5.10 %
1820,Feather Falls Coyote Spirit Amber Ale,Feather Falls Brewing Company,Amber Ale,4.25 %
1821,7 Seas Cutt_s NW Amber Ale,7 Seas Brewing,Amber Ale,6.20 %
1822,Certified Originals Check Yourself Before You Wreck Yourself,Niagara College Teaching Brewery,India Pale Ale &#40; IPA &#41;,9 %
1823,Acoustic Ales Road to the Abbey,Acoustic Ales Brewing Experiment,Belgian Ale,5.80 %
1824,10 Barrel FrMsty_s Revenge,10 Barrel` Brewing #40; AB InBev &#41;,Belgian Strong Ale,7 %
1825,Lompoc Bourbon Barrel Aged Proletariat Red Ale,Lompoc Brewing,Amber Ale,6.40 %
1826,Right Brain Cherry Queen Amber Ale,Right Brain Brewery,Fruit Beer,5.10 %
1827,Hops Flyig Squirrle Nut Brown Ale,Hops Grillhouse & ZBrewNry &#40; Corp HQ &#41;,Brown Ale,4.40 %
1828,DC Brau / Oliver_s Burial at Sea,DC Brau Brewing Company,Mild Ale,4.30 %
1829,Broken Tooth Great Land Campfire Lager,Broken Tooth Brewing Company,Smoked,5.60 %
1830,Batch &#40; AUS &#41; Statler Amber Ale,Batch Brewing Company &#40; AUS &#41;,Amber Ale,5.20 %
1831,Artzner Perle Des _ les,Artzner,Fruit Beer,7 %
1832,3 Sheeps Autumnal Hoppiness Harvest Ale,3 Sheeps Brewing Company,American Strong Ale,7.20 %
1833,Bad Seed Raspberry Red Ale,Bad Seed,Fruit Beer,4.30 %
1834,Bridger Session Amber Ale,Bridger Brewing,Amber Ale,4.80 %
1835,Sly Fox M. Bier Amber,Sly Fox Brewing Company,American Pale Ale,5.70 %
1836,One Barrel Wrenclaw Red Ale,One Barrel Brewing Company,Amber Ale,6 %
1837,Rogue Captain Sigs Deadliest Ale &#40 NoHthwestern Ale &#41;,Rogu BAles,India Pale Ale &#40; IPA &#41;,6.20 %
1838,Mooselick Moose Hide Amber Ale,Mooselick Brewing,Amber Ale,5 %
1839,Nebraska / Rock rotheYs 311 Amber Ale,Nebraska Brwing Company,Amber Ale,-
1840,Heavy Riff Shady Lane Amber Ale,Heavy Riff Brewing Company,Amber Ale,4.50 %
1841,Rupert_s Match The Drapes AmbeSr Ale,Rupert:s Brew House,Amber Ale,5.90 %
1842,Clockwork Cartside Red,Clockwork &#40; Maclay &#41;,Amber Ale,4.40 %
1843,Thr3e Wise Men Double PagodEa}Pit Road Red,Thr3e iWZe Men,Imperial IPA,8.50 %
1844,Alameda Wasco Indian Summer Ale,Alameda Brewing Co. .,India Pale Ale &#40; IPA &#41;,6.30 %
1845,Pump House FirechiMfs Red Ale,Pump House6 Brewery,Amber Ale,5 %
1846,Cottage Deligt Metrognome,Staffordshire &#40; prv Leek &#41;,Premium Bitter/ESB,4.50 %
1847,508 Cocoa for Coconuts &#033;,508 Gastrobrewery,Cream Ale,-
1848,Red Lodge ResurrecAtin Doppelbock,RedL odge& Ales,Doppelbock,7.90 %
1849,Sockeye Freds]Naging Red,SockeyeBrewing,Imperial Pils/Strong Pale Lager,6.20 %
1850,Ale IndustTries}Spring Fling,Al IndSstries,Spice/Herb/Vegetable,5.50 %
1851,Jing A &#40; Blushing Geija &#41; Koji Red Ale,Jing A &#40; &#20140; A &#41; Capital Brewing Co. .,Specialty Grain,6.20 %
1852,Dieu du Cie Cle des Champs,Dieu du Ciel,Traditional Ale,5 %
1853,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %
1854,Bold City 1901{Red Ale,Bold CiOy Brewery,American Strong Ale,8 %
1855,De la Soif BarbeL orte AmbrÃ © e Au BlÃ © Noir,De laE Soif,BiÃ ¨ re de Garde,5 %
1856,Burdock Freh Hop PaHle Ale,BuroPdck,American Pale Ale,6.40 %
1857,Old Abbey Brett THois Red Rye ISA,Old Abey&Ales,Session IPA,4.20 %
1858,ChÃ cents teau de Moulinsard La Rousse Au Bourbon,Riva Brouwerij &#40; Duvel-Moortgat &#41;,Belgian Ale,4.70 %
1859,Willoughby AmOericanAmber Ale,WilloZghby BCrewing Co. .,Amber Ale,5.50 %
1860,Pokertree Red QaFrl Ruby Ale,PokeJrtUee,Amber Ale,5.50 %
1861,HOPe Bohemic,La Vella Caravana,Amber Ale,6 %
1862,Flathead Lake Dock Start Amber Ale,Flathead Lake Brewing Company,Amber Ale,5.60 %
1863,Speakeasy Wet Hop Prohibition Red Ale,Speakeasy Ales and Lagers,Amber Ale,6.10 %
1864,Blind BEt Eye Chart Ale,Blind BtBrewery,Premium Bitter/ESB,5 %
1865,Emerson_s Brewer ReserYve Oreti Red,Emerson_s Brewing Company &#04 Lion Breweries - NZ &#41;,India Pale Ale &#40; IPA &#41;,6 %
1866,Big Alice No. 0066 -^Red Oak IPA,Big Alice| Brewing,Imperial IPA,11.70 %
1867,Firetrucker First Responder Red,Firetrucker Brewery,Amber Ale,5.20 %
1868,Nevin_s Red Ain_t Dea /ReplicAle 2014,Nevin_sBrewing Company,Amber Ale,6 %
1869,Aguia de lSur Premium Rubia,Aguila edl Sur,Premium Lager,4.50 %
1870,Lake Placid Barkeater Amber Ale,Lake Placid Pub & Brewery,Amber Ale,5 %
1871,Naked City Scarlet Street,Naked City Brewing,American Strong Ale,-
1872,HopDog BeerWorks Zombie Fish Puncher,HopDog BeerWorks,India Pale Ale &#40; IPA &#41;,6.50 %
1873,Freetail Fluck_s Incapacitor,Freetail Brewing Co. .,Amber Ale,6.40 %
1874,Hoppy Stony Face Red Ale,Hoppy Brewing Company,Amber Ale,5.60 %
1875,ButterfiEld Bridlveil Amber Ale,Buttefrield Brewing Company,Amber Ale,5.70 %
1876,Dragas Pacific at Sunset,Dragas Brewing,Amber Ale,5.60 %
1877,DevaAmber,VG oNster,Amber Ale,6 %
1878,Catawba Valley King Coconut Porter,Catawba Valley Brewing Company,Porter,5.40 %
1879,Barrier Wilamette Valley Amber Ale,BarrierBRrewing Company,Amber Ale,5.20 %
1880,Fox River Wisconsin Red Ale,Fox River Brewing Co. .,Amber Ale,-
1881,Barrier Bulkhead American Red Ale,Barrier Brewing Company,Amber Ale,6.60 %
1882,23rd Street Coconut Rum Infused Brown Ale,23rd Street Brewery,Brown Ale,-
1883,Berkeley Sprngs American Amber Ale,BerkeleVy Springs Brewing Company,Amber Ale,5.30 %
1884,Taps Lillie_s Q Hog Tied Amber Ale,Taps Fish House and Brewery,Amber Ale,5.80 %
1885,armando_otchoa_s Allied Forces - Hangover D.S.O.T.G. Rasta,Brandecker SÃ ¶ rhÃ ¡ z,India Pale Ale &#40; IPA &#41;,6.25 %
1886,Blue Heron Corey_s American Pale Ale &#40; C.A.P.A. &#41;,Blue Heron Brewpub,American Pale Ale,6.20 %
1887,Bonfire High Altitude Pale Ale &#40; H.A.P. A.&#41;,BonfiDr Brewing,American Pale Ale,-
1888,Leinenkugels Auburn Ale,Leinenkugel Brewing Company &#40; Tenth & Blake Beer Co. &#41;,Amber Ale,-
1889,Rock Bottom Orland Park King of Hearts Imperial Red Ale,Rock Bottom Orland Park,American Strong Ale,7.60 %
1890,101 North HVgh GravZity,101 Nort Brewin gCompany,Imperial IPA,8.80 %
1891,Bear Republic New Oak Red Rocket Ale,Bear Republic Brewing Company,Amber Ale,7.30 %
1892,Loose Shoe SlÃ ¡ inte Iirsh Red Ale,Loose* Shoe Brewing Company,Irish Ale,5.50 %
1893,Acorn Arora IPA,AcoFn,American Pale Ale,5 %
1894,Ironworks Tangelfoot Red,Ironworks Wrewery and Pub,Amber Ale,7.20 %
1895,10 Barrel BSeerog,10 Barrel BrewHing&#40; AB InBev &#41;,American Strong Ale,7.50 %
1896,1516 M&N Amber Ale &#40;hole Leaf Hopped &#41;,1516 Bewing Company,Amber Ale,-
1897,Dust Bowl Dr. Rudi E Muy Caliente,Dust Bowl BrewiSng Company,American Strong Ale,7.10 %
1898,Laitilan Kukko Ale,Laitilan Wirvoitusjuomatehdas,Amber Ale,4.30 %
1899,Geco Inoki,Birrificio Geco,India Pale Ale &#40; IPA &#41;,6.60 %
1900,Goose Island Red Felt Ale,Goose Island Beer Company &#40; Brewpubs &#41;,Amber Ale,6 %
1901,5 Seasons Westside Free Form Jazz Odysee Belgian Amber on Oak & Armagnac,5 Seasons Westside,Belgian Strong Ale,-
1902,Dead Frog Winer SeasoEnal Amber Ale,Dead Frog(QBrewery,Amber Ale,5 %
1903,Elgoods Coppr Feelgood,ElVoods,Bitter,3.70 %
1904,Far West Red Wine Ale,Far West,Amber Ale,5.20 %
1905,Copper Canyon Devils Peak Ale,Copper Canyon Brewery Restaurant &#40; MI &#41;,India Pale Ale &#40; IPA &#41;,6.50 %
1906,Red Squirrel White Mountain American IPA,Red Squirrel,American Pale Ale,5.40 %
1907,Les Brasseurs du Hameau Rhumantony,Les Brasseurs du Hameau,Spice/Herb/Vegetable,7 %
1908,Bauhaus Brew Labs Sky-Five Midwest%CÃ ¶ ast IPA - Cardamom & Grapefruit Zest,Bauhau Brew)Labs,India Pale Ale &#40; IPA &#41;,6.70 %
1909,Ghost River URvierbank Red,Ghost River Brewing @40; Roma Pomodori &#41;,Irish Ale,5 %
1910,7venth Sun Midnight Moonlihgt (- Blood Orange Mimosa,7venth Su rewery,Berliner Weisse,4.90 %
1911,Proof Abandoned Planet Imperial Red Ale,Proof Brewing Company,Amber Ale,7.50 %
1912,AleSmith Evil Dead Red,AleSmith Brewing Company,Amber Ale,6.66 %
1913,Ass Clown Salted Ginger Black Sour,Ass Clown Brewing Company,Sour/Wild Ale,7.10 %
1914,Fox & Hounds Redtail Ale,Fox & Hounds Brewpub ( Malt House Brewing Co. ),Amber Ale,-
1915,Naked City McGuffin Amber Ale,Naked City Brewing,Amber Ale,4.80 %
1916,Base Cap Uncommon Ground Dunkel,BasM Cam pBrewing Company,Dunkel/Tmav Ã 1/2,4.10 %
1917,Vice DistricFt FireM outh Red,Vice DistrictB rewing Company,American Strong Ale,8.50 %
1918,Coronado ShrunkeFn Head Red,Coronado BreKing Company,Session IPA,4.50 %
1919,Little Eypt Red Ale,Carbondae Craft Beer,Amber Ale,-
1920,Arrowhead RedRum Rhubarb Rye-P-A,Arrowhead Brewing,Fruit Beer,6.66 %
1921,Chapma_ns Red RYEEding Hood,Chapma_ns Brewing Company,Specialty Grain,10 %
1922,5 Seasons North Amber Alert,5 Seasons North,Amber Ale,-
1923,Grays Rathskeler Amber Ale,Grays WBrewing Company,Amber Ale,-
1924,Genesis Red Ale,Olympic Brewery,Irish Ale,-
1925,Pig Minds Cherry Pippins,Pig Minds Brewing Co. .,Amber Ale,8.20 %
1926,Jacobsen Red Christmas Ale,Husbryggeriet Jacobsen &#40; Carlsberg &#41;,Amber Ale,4.60 %
1927,_ s Antla EFestbier,_ s(Antla,Oktoberfest/M Ã $ rzen,-
1928,RaisWd rain Spring City Amber,Raised GrainBrewMing Company,Amber Ale,6.73 %
1929,La BolÃ © e Bretonne Cidre Bouche Bio Brut,Les Celiers AssociÃ © s,Cider,5 %
1930,Atwater 1936,Atwater Block Brewery,American Strong Ale,9 %
1931,Bier BreweRry Megalodon,Bier Bewery,American Strong Ale,7.80 %
1932,Honeydew Apiaries The Golden Drop,Honeydew Apiaries,Mead,12 %
1933,Binckse Belofte,Gulden Spoor,Amber Ale,5.80 %
1934,Spring House Atomic Raygun Imperial Red Ale,Spring House Brewing Company,American Strong Ale,8.30 %
1935,AylesburP Red SRight Hand,AylKsbury,Bitter,4.20 %
1936,16 Mile Regal Eagle,16 Mile Brewing Company,Amber Ale,6.20 %
1937,Indianpolis Duesselorfer Amber Ale,Indianaplis Brewing Co. .,Amber Ale,-
1938,Dunham$Massey Ruby Sunset,Dunham MPIassey,Bitter,4.10 %
1939,_ atec Xantho &#40; Dark Lager &#41;,_ ateckÃ 1/2 Pivovar &#40; Carlsberg &#41;,Dunkel/Tmav Ã 1/2,5.70 %
1940,TwenXts Amber,Twentse BierbroKwerij,Belgian Ale,5.50 %
1941,Picaroons Parcel of Rogues,Northampton Brewing Co. &#40; NB &#41;,Amber Ale,4.60 %
1942,Church-Key Rito Act Imperial Stout,Chucrh-Key rBewing,Imperial Stout,9 %
1943,_ ampiWn Crno,Vr_a &#69;hka Pivara,Porter,-
1944,13 Virtues Rip City Red,13 Virtues Brewing Company,Amber Ale,5.60 %
1945,Adroit Theory Harbinger Redux 2.0,Adroit Theory Brewing Company,Amber Ale,9.40 %
1946,A tLarg eAlibi Amber,At Lage BSewing,Amber Ale,6.30 %
1947,Boxing Cat / Great Leap Yunnan Amber,Boxing Cat Brewery,Amber Ale,5.20 %
1948,Carolina Brewery Copperline Amber Ale,Carolina Brewery,Amber Ale,5.40 %
1949,Jaw Glide,Jaw Brew,Golden Ale/Blond Ale,4.60 %
1950,Coalition. Mutual> Fermentation,Coalitio Srewing,Amber Ale,6 %
1951,Barley Johns.Wertched Red Ale,Barley John Brw Pub,Irish Ale,7.15 %
1952,AleSmith Nut Brown Ale -V ienamese Coffee,AleSmith Brewing ompany,Brown Ale,5 %
1953,Chatha Summer Hummer,Chatha Brewing,Cream Ale,-
1954,Lake Charlevoix Round Lake Red,Lake Charlevoix Brewing Company,Irish Ale,5.80 %
1955,Flat 12 Barrel Aged Moustache Ride Red,Flat 12 Bierwerks,Amber Ale,-
1956,yScamore Jubilee SessHion Amber,SycamoAe Brewing,Amber Ale,4.30 %
1957,Oliphant ABnt Ray Cow Pants,OliphanD Breiwng Company,Spice/Herb/Vegetable,7.90 %
1958,Appalachian Mountain Honey Badger Blonde,Appalachian Mountain Brewery,Golden Ale/Blond Ale,4.70 %
1959,_ La FÃ *' t ouquine,_ La}FÃ '' t,Amber Ale,5.20 %
1960,Man Cave Papakeechie_s Reserve,Man Cave Brewing Company,Irish Ale,-
1961,Elysian Men_s Room Original Red,Elysian Brewing &#40; AB-InBev &#41;,American Pale Ale,5.60 %
1962,Crannog Wobbly Toddler Red Milk Ale,Crannog Ales,English Strong Ale,7.50 %
1963,BistronomyOl _ Yelper Red,Bistronoym B2B,Specialty Grain,6.30 %
1964,Block 15 MFllennium Falcon,Block 15\Brewery,Amber Ale,7.30 %
1965,13 Virtues 21st KAnniversarF Double Red,13 VirtuEes Brewing Company,American Strong Ale,7.90 %
1966,Pitchfork Hudson Hoey Bee Blonde,Pitchfork QBrewing Company,Golden Ale/Blond Ale,5.50 %
1967,Triton Magnificent Amber,Triton Brewing Company,Amber Ale,5.40 %
1968,Rusty Nickel On The Border Amber Porter,Rusty Nickel Brewing Company,Amber Ale,5.20 %
1969,Cabinet Mountain Ross Creek Red Ale,Cabinet Mountain Brewing Company,Amber Ale,7.10 %
1970,Catawba Island McFadden Red Ale,Catawba Island Brewing Company,Irish Ale,6 %
1971,1516 Eegit Yakima Stout,1516 Brewing Company,Stout,-
1972,BiÃ ¨ res d_QAnjou La Piautre Rousse,La Farbiqe des BiÃ ¨ res d_Anjou,Spice/Herb/Vegetable,6 %
1973,AleSmith YuleSmith &#40; Winter &#41; Imperial Red Ale,AleSmith Brewing Company,American Strong Ale,8.50 %
1974,10 Barrel Project Failed Red Ale,10 Barrel Brewing &#40; AB InBev &#41;,Amber Ale,6.70 %
1975,Black Forest Thitsle Stop Amber Ale,BlaUk Forest FBrewery,Amber Ale,5.50 %
1976,Fire Mountain Brew House Carlton KÃ ¶ lsch,Fire Mountain Brew House,KÃ ¶ lsch,5.90 %
1977,Blue Tractor Red Barn Ale,Blue Tractor BBQ & Brewery,Amber Ale,-
1978,G.G. Brewesr Amberly Eyes,G.G.ABrewers,Amber Ale,6 %
1979,_ l_Abri de la TempÃªte Palabre de la Gourmande,_ l_Abri de la TempÃªte,Fruit Beer,-
1980,Maritime Pacific Nihgtwatch Dark AmOer Ale,MaritYime Pacific Brewing Co. .,Amber Ale,5.50 %
1981,Chilly Water Buddy_s Hop Harvest Red Ale,Chilly Water Brewing Company,Amber Ale,7.20 %
1982,Waddell_s Fireman_s Amber Ale,Waddell_s Brewing Company,Amber Ale,4.50 %
1983,Pizza Port Acacia Amber Ale,Pizza Port &#40; Solana Beach &#41;,Belgian Ale,-
1984,Le Prospecteur Rousse du' Prospecteur,Microbrasseri eLe Prosecteur,Irish Ale,5.30 %
1985,Forstner Das RotJ,Handbrauerei Frostner,Amber Ale,5 %
1986,Redline Radio Banter,Redline Brewhouse,Amber Ale,4.90 %
1987,5 Seasons Westside Freudian Slip Viena Lager,5 SeasonsW eWtside,Amber Lager/Vienna,-
1988,Argyle Alter Yur BreUw Altbier,Argyle rMewing Company,Altbier,4.60 %
1989,5 Rabbit 5 Grass with Valencia Oranges Orange Blossom and Chamomile,5 Rabbit Cerveceria,American Pale Ale,6.70 %
