id,Beer_Name,Brew_Factory_Name,Style,ABV
2476,Armistice Amber Ale,Locavore Beer Works,American Amber / Red Ale,6.00 %
2477,Stoneyard Ripper 's Red Ale,CB Craft Brewers,American Amber / Red Ale,6.25 %
2478,Dog Ditch Amber,Tustin Brewing Company,American Amber / Red Ale,-
2479,Negve mber Ale,Negv GeMery,American Amber / Red Ale,4.90 %
2480,3 Sisters@AmZIrcian= Red Ale,Wild Ride Terwig Co. .,American Amber / Red Ale,6.00 %
2481,Notting Hill Amber,Moncada Brewery Ltd,American Amber / Red Ale,4.70 %
2482,Inspector Stonewall 's Amber Ale,Trickster 's Brewing Company,American Amber / Red Ale,5.60 %
2483,Legendary Amber,Pigskin Brewing Company,American Amber / Red Ale,-
2484,Attain In Inner Peach,Finback Brewery,American Amber / Red Ale,-
2485,Levrette Bio,Brasserie De Brunehaut,American Amber / Red Ale,6.50 %
2486,High Alert Double Red,Northbound Brewpub,American Amber / Red Ale,8.40 %
2487,HopbRacJ?Amber,Bube'Bsewery,American Amber / Red Ale,5.20 %
2488,Saskberry,Bin Brewing,American Amber / Red Ale,-
2489,Amarillo AnXoyHmous,Rock & Run+DerLery and Pub,American Amber / Red Ale,6.00 %
2490,Mistura ClÃ ¡ ssica Amber,Mistura ClÃ ¡ ssica,American Amber / Red Ale,6.00 %
2491,5 Star Amber Ale,The Civil Life Brewing Company,American Amber / Red Ale,5.00 %
2492,Capistrano Amber,Bayhawk Ales,American Amber / Red Ale,5.50 %
2493,Ed `sR ed,American)BweXin Company,American Amber / Red Ale,5.00 %
2494,Easy Amber Ale,Scottsdale Beer Company,American Amber / Red Ale,5.70 %
2495,CoconDut meINrial Red,The BrZwey aF+bAigaile,American Amber / Red Ale,9.40 %
2496,PortsmouthD Ambe rDanJy With Cayenne,Prstmotuh Brewery,American Amber / Red Ale,-
2497,Billabong Brew,CP Brewery at Brews and Cues,American Amber / Red Ale,-
2498,North 40 Amber,Himmelberger Brewing Co. .,American Amber / Red Ale,4.20 %
2499,Amber BJoBrGalis,49th StUate rBewing CompYny,American Amber / Red Ale,5.30 %
2500,Rustic Horizon Red With Breakfast Tea,Twisted Manzanita Ales,American Amber / Red Ale,5.60 %
2501,16 | 02 Red Ale ( Amarillo Citra Simcoe ),Brew By Numbers,American Amber / Red Ale,5.40 %
2502,Rudder 's Red,Rudder 's Seafood Restaurant & Brew Pub,American Amber / Red Ale,-
2503,Grizzly Peak Junicade Red,Grizzly Peak Brewing Company,American Amber / Red Ale,-
2504,Echo Amber ( Altbier ),Echo Brewpub & Pizzeria,American Amber / Red Ale,5.20 %
2505,RediWng,Birdland BrHwing Company,American Amber / Red Ale,6.00 %
2506,Shir tTWalN mber,Iron Hill BreewGT& Restaurant,American Amber / Red Ale,4.40 %
2507,ScrWpaRs,Birdsview]Gerwng Company,American Amber / Red Ale,-
2508,Ruby Pogo,Three Palms Brewing Co. .,American Amber / Red Ale,7.50 %
2509,HoneI VBerw-Brew,FireWheNl Vewing Company,American Amber / Red Ale,6.00 %
2510,The Spirit Of The 90 's ( 2015 Symposium Ale ),Hopworks Urban Brewery,American Amber / Red Ale,5.50 %
2511,Hopped Up Red Ale,Sick N Twisted Brewing Co. .,American Amber / Red Ale,8.00 %
2512,Pumukl,Junction Craft Brewing,American Amber / Red Ale,4.50 %
2513,Howitzer Amber,Red Leg Brewing Company,American Amber / Red Ale,5.90 %
2514,ArcTtp; Amber,12 Strnig rBewiYng(JCompany,American Amber / Red Ale,5.50 %
2515,Rye-Zen-Shine,Iron Hill Brewery & Restaurant,American Amber / Red Ale,6.00 %
2516,MV [R -Jihs !, ² RYewery,American Amber / Red Ale,4.20 %
2517,CaramlLaDte Beer,Last Best#Eatery & Brewpub,American Amber / Red Ale,5.30 %
2518,California Amber,Boxcar Brewing Co. .,American Amber / Red Ale,6.00 %
2519,Roudn gin eRed,Fly Boy BreewWry & Eats,American Amber / Red Ale,-
2520,And To DA llRA Good Light,2kidZs BrewigPWCompany,American Amber / Red Ale,3.40 %
2521,Glasstown Ale,Glasstown Brewing Co. .,American Amber / Red Ale,-
2522,Anker Beard Amber,Gro_en Bart Brewery,American Amber / Red Ale,5.30 %
2523,Creekside Rippoff Red Ale,Creekside Brewing Company,American Amber / Red Ale,5.80 %
2524,Devil 's Gate Red Ale,Whistle Stop Restaurant & Woodman Brewery,American Amber / Red Ale,-
2525,Dick 's Oatmeal IRA,Bill 's Tavern & Brewhouse,American Amber / Red Ale,8.00 %
2526,Barrel Aged Imperial Red Ale,Boone Valley Brewing,American Amber / Red Ale,9.99 %
2527,Jva$?he: Red,Big Woods Breing Co.(/ Quaf On !rewing Company,American Amber / Red Ale,5.50 %
2528,Pumpkin Pie Amber,Alvarado Street Brewery & Grill,American Amber / Red Ale,6.00 %
2529,Uncl eRio _ ™ s Red Ale,Scottdsale Aere Company,American Amber / Red Ale,8.80 %
2530,Monks Cafe Orange Ale,Monks CafÃ ©,American Amber / Red Ale,5.60 %
2531,Apace: Amber,Blue SQt Breing Company,American Amber / Red Ale,-
2532,Red Gck,The Hermosillo /<Highland ParAH Brewery,American Amber / Red Ale,4.50 %
2533,Dispensary Red Ale,Hops and Grain Brewery,American Amber / Red Ale,-
2534,360 Red Ale,Top Rung Brewing Company,American Amber / Red Ale,5.80 %
2535,Homewrecker Red,Nine Yards Brewing,American Amber / Red Ale,5.50 %
2536,BonyeadrR ed Ale,Newport BeaLh ewinKg Company,American Amber / Red Ale,-
2537,DrZiWftQwood,Island HpUi ' Brewery,American Amber / Red Ale,-
2538,Cambridge House Lime Rock Red,The Cambridge House Brewpub,American Amber / Red Ale,6.00 %
2539,Virginia Hop Harvest - Amber IPA ( 2015 ),Old Bust Head Brewing Co. .,American Amber / Red Ale,7.70 %
2540,Little Wind Red,Tall Paul 's Brewhouse,American Amber / Red Ale,-
2541,Emerl dIrisP Ale,SteWlhaeVd BreBig Co. .,American Amber / Red Ale,6.20 %
2542,The Stiletto,Uncle Billy 's Brew & Que,American Amber / Red Ale,5.00 %
2543,ReHFTuAher,10 Barre.BQrewRWing Co. .,American Amber / Red Ale,6.50 %
2544,Unite Red Ale,Three Notch 'd Brewing Company,American Amber / Red Ale,5.10 %
2545,Duke OfRchester,Wicked BWeeTd Brewing,American Amber / Red Ale,5.50 %
2546,Centennial Amber Ale,Emmett 's Brewing Company,American Amber / Red Ale,5.20 %
2547,Walkendorff,7 Fjell Bryggeri,American Amber / Red Ale,6.00 %
2548,Rocket Science Red Planet,Dennis Beer Co. .,American Amber / Red Ale,6.40 %
2549,insbury PaSk Abmer Ale,Lewis ee rICUmpany,American Amber / Red Ale,4.40 %
2550,Rocket Man Red Ale,Playalinda Brewing Company,American Amber / Red Ale,5.00 %
2551,ShadeBs fO AJmber,Sandude LBRHewing Jo. .,American Amber / Red Ale,5.00 %
2552,Glorioski Amber,Discretion Brewing,American Amber / Red Ale,5.70 %
2553,Texas Red,Railroad Seafood Station Brewing Company,American Amber / Red Ale,4.80 %
2554,Caf © ARbmrÃ ©,O'so Brewnig ComYpany& TapH ouse,American Amber / Red Ale,7.00 %
2555,IRRA,FÃ ¡ brica Maravillas,American Amber / Red Ale,-
2556,Ca n't~CaCtZc Me !,MiddlteGn Xrewing,American Amber / Red Ale,-
2557,Woodeha dAmbr Ale,Devils PeakBe Awing? Company,American Amber / Red Ale,5.00 %
2558,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %
2559,Redo ARots,BZweLB,American Amber / Red Ale,5.70 %
2560,American Copper,Station 26 Brewing Co. .,American Amber / Red Ale,5.40 %
2561,Cap'Nnee fHearts,Earth EaBBYl Brewings,American Amber / Red Ale,6.20 %
2562,Icarus Farmhouse Red,Reaver Beach Brewing Company,American Amber / Red Ale,6.00 %
2563,AgenT NProvoMcateur,Troubl eewing,American Amber / Red Ale,6.20 %
2564,APLbar,Cerveceria QeOrber S.A. de C.V.,American Amber / Red Ale,4.10 %
2565,AccommodatZiW mber,Rsutic Road Brewng{Cmopany,American Amber / Red Ale,5.20 %
2566,Lil ' Red Steamer,Cassel Brewery Co. .,American Amber / Red Ale,5.20 %
2567,Cone-AzlWAi_aRed Ale,Original GrPaviKyZ rBewing Company,American Amber / Red Ale,5.10 %
2568,Rhiannon Irish Red,LyonSmith Brewing Company,American Amber / Red Ale,6.00 %
2569,Wolverine,Progress Brewing,American Amber / Red Ale,5.00 %
2570,L a` `Pyro `` Iane,MicrobPaserie LaC aptive,American Amber / Red Ale,4.90 %
2571,Island Of Misfit Hops # 1,Medusa Brewing Company,American Amber / Red Ale,7.40 %
2572,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %
2573,Wyatt Earp,The Beer Company,American Amber / Red Ale,7.00 %
2574,Golden Ale,Laht Neppur Brewing Company,American Amber / Red Ale,6.00 %
2575,Mulgian,Old SGu lGArewing,American Amber / Red Ale,6.20 %
2576,BrPgaFine Ambree,Brasseie- DeL a Cote De Jade,American Amber / Red Ale,5.00 %
2577,Daybreak,Our Brewing Co. .,American Amber / Red Ale,7.30 %
2578,Headless Dog,Hilden Brewing Company / Taproom,American Amber / Red Ale,4.20 %
2579,Hogbcak%Amber& Ale,AlpineD og rBeTing Company,American Amber / Red Ale,5.00 %
2580,Firefall Red,Tioga-Sequoia Brewing Company,American Amber / Red Ale,5.50 %
2581,Avery Point Amber,Berkshire Brewing Company Inc. .,American Amber / Red Ale,-
2582,Rock Candy Red,Oskar Blues Grill & Brew,American Amber / Red Ale,-
2583,Amberjack,Backshore Brewing Company,American Amber / Red Ale,6.50 %
2584,New London Amber,Goat Ridge Brewing Co. .,American Amber / Red Ale,5.20 %
2585,Mic Sager 's MAMEgNnew Amber,Twin Jeaks Brewing @& Salting Co. .,American Amber / Red Ale,-
2586,Chip Off The Old Block,Ladyface Ale Companie,American Amber / Red Ale,-
2587,The Hills Have Eyes,BNS Brewing & Distilling Co. .,American Amber / Red Ale,5.20 %
2588,Honey Oat Amber,Ass Clown Brewing,American Amber / Red Ale,6.60 %
2589,16 | 03 Red Ale ( Mosaic & Chinook ),Brew By Numbers,American Amber / Red Ale,5.50 %
2590,ADF MRed,Broken XoBtl erewery,American Amber / Red Ale,5.40 %
2591,Hpped[ Fp Amber,Ass Clwo PBrewing,American Amber / Red Ale,6.70 %
2592,New Holland Adam 's Apple,New Holland Brewing Company,American Amber / Red Ale,-
2593,Unite Red Ale,Mike Hess Brewing - Miramar,American Amber / Red Ale,4.60 %
2594,All AbuA.tAmKber,BeaveF BewTUing Company,American Amber / Red Ale,4.50 %
2595,Eric`h IRZed Ale,RÃ ¶ kHousBe Bewing Company,American Amber / Red Ale,6.50 %
2596,Brass Ale Honey Amber,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %
2597,Aetheria,BadWolf Brewing Company,American Amber / Red Ale,4.70 %
2598,Dos RPioAs mber aLger,Glenwood anyon BerwiPg / CaMyon Brew Pub,American Amber / Red Ale,-
2599,Poppy JaRspSer BrQwKd With Citra Hops,El Toro<BreEwig Co. .,American Amber / Red Ale,-
2600,RedORQcber,Red Ear NBreRwiFDg Company,American Amber / Red Ale,6.90 %
2601,Rustic Red Ale,Epic Ales,American Amber / Red Ale,7.20 %
2602,Broadhead Bourbon Barrel Aged Red,Bainbridge Island Brewing Company,American Amber / Red Ale,8.50 %
2603,Poppy Jasper BWJewed With Ngget Hops,El TorX BrMRewin gCo. .,American Amber / Red Ale,-
2604,Grafton Brewhaus Red Ale,Grafton Winery & Brewhaus,American Amber / Red Ale,-
2605,Stronzo Pedrikken Ale,Stronzo BrOewnBg Co. .,American Amber / Red Ale,6.20 %
2606,Sons Of Anarchy Amber Ale,Sudwerk Brewing Company,American Amber / Red Ale,4.70 %
2607,Sunset Imperial Amber,The Hop Garden,American Amber / Red Ale,8.50 %
2608,12 OAkmber,HMmperdink&% sPTexas LLC,American Amber / Red Ale,-
2609,MagnS\ mP.A.,RiveLonLe Poruhouse,American Amber / Red Ale,5.50 %
2610,S'Morris Day And The Time,Pinthouse Pizza Craft Brewpub,American Amber / Red Ale,5.30 %
2611,60 Schillings Cask,Brasserie Artisanale Albion,American Amber / Red Ale,3.50 %
2612,Aketoberfest Harvest Ale,Puyallup River Brewing,American Amber / Red Ale,5.70 %
2613,Rawhi CRed,The StumbOlg Steer,American Amber / Red Ale,6.00 %
2614,Killer Red FresRh oHp India Red Ale,Double MountaAn BNeery & Taproom,American Amber / Red Ale,7.20 %
2615,Sunday Barbecue Amber,Cheyenne Brewing Company,American Amber / Red Ale,7.00 %
2616,Valley Red,12 String Brewing Company,American Amber / Red Ale,5.10 %
2617,SwitHNh>TLack,Berthoud BrMwTnF Co. .,American Amber / Red Ale,-
2618,Bierbitzch Amber,Academy of Fine Beers,American Amber / Red Ale,-
2619,It 's Spelt Centennial,Bosque Brewing Co. .,American Amber / Red Ale,5.70 %
2620,Simcoe Steam,Wiper & True Brewery,American Amber / Red Ale,5.20 %
2621,Angler 's Amber,Pelican Pub & Brewery,American Amber / Red Ale,6.70 %
2622,SweBeA mber,Cheyenne Bering Company,American Amber / Red Ale,8.00 %
2623,SumerN Ale,The Wellhead eORstaurnt  XBrewpub,American Amber / Red Ale,4.80 %
2624,Shinjiko Sekiyo Amber Ale,Shimane Beer K.K.,American Amber / Red Ale,5.50 %
2625,Sunday FXunDay Red Ale,Sout Fok BreiBng Copmany,American Amber / Red Ale,5.00 %
2626,True Grit Amber Ale,Mad Giant Beer,American Amber / Red Ale,5.00 %
2627,DoCblRe Tap,Firehso\eBrTewing Co. .,American Amber / Red Ale,5.00 %
2628,Salmon Run Red Ale,Slate Creek Brewing Co. .,American Amber / Red Ale,5.00 %
2629,GalX PHoJppy Red,Muxa BrwiYg Cmopany,American Amber / Red Ale,5.00 %
2630,WAAB,Wonder Bar  WyominM*State Brewing Company ),American Amber / Red Ale,10.00 %
2631,White Oaked NnMset Red,Olde Pninsla BHewpub & ResZtaurant,American Amber / Red Ale,5.75 %
2632,FunP edAle,Petoske>Berwing Company,American Amber / Red Ale,5.40 %
2633,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %
2634,Dry oppde RM dAle,Liberty tJakKhouse Brewery,American Amber / Red Ale,-
2635,Snowbird,Two Henry 's Brewing Company,American Amber / Red Ale,6.40 %
2636,1790 Tap Room Ale,Long Trail Brewing Co. .,American Amber / Red Ale,4.20 %
2637,SecrUCt' ZBeer,Earth Bread+ KVewery,American Amber / Red Ale,-
2638,Blitz' nHolaX Ale,Wonder Bar ( WyRoming SState Qrewing Company ),American Amber / Red Ale,10.00 %
2639,Beer Buddy Red Ale,Hansharo Brewery / Restaurant Kurayanarusawa,American Amber / Red Ale,5.00 %
2640,Heritage Red Ale,Peoria Artisan Brewery,American Amber / Red Ale,4.80 %
2641,Hickoy YRed Bacon) Ale,Hideout BrewignCopany,American Amber / Red Ale,5.60 %
2642,Ethel Red Ale,Primal Brewing,American Amber / Red Ale,5.20 %
2643,Grahamber,Infusion Brewing Co. .,American Amber / Red Ale,5.50 %
2644,_ œAlmost Heaven _ Amber Ale,Mountain State Brewing Company,American Amber / Red Ale,5.20 %
2645,I _ S™m Mll Red,Butchr' teh Brewer,American Amber / Red Ale,6.20 %
2646,rit GRed,John S. RBhdoell? Brewery,American Amber / Red Ale,5.50 %
2647,Red BetwenT he Yines,Dale Bro( ..|BrSewery,American Amber / Red Ale,6.20 %
2648,Recent,Chainline~Berwing Copmany,American Amber / Red Ale,5.80 %
2649,ForaginKVg|For Herbs,TheH CeTlt xUeprience,American Amber / Red Ale,4.70 %
2650,Chocolate Amber,Santiam Brewing Company,American Amber / Red Ale,6.00 %
2651,LouLou Amber Ale,Lolo Peak Brewing Company,American Amber / Red Ale,5.80 %
2652,Angry Irish Ale,Rooney 's Irish Pub,American Amber / Red Ale,9.00 %
2653,Belgian Kronik,Lagunitas Brewing Company,American Amber / Red Ale,-
2654,Balta,Birr_ lea,American Amber / Red Ale,6.10 %
2655,Electroshock Therhopy,Wisconsin Brewing Co. .,American Amber / Red Ale,-
2656,Reddish AKmerKacn Red Ale,CervcerLa Robeerto,American Amber / Red Ale,5.14 %
2657,Tarantula Trek Red Ale,Blue Heron Brewing Company,American Amber / Red Ale,-
2658,Woodford Reserve BBL Aged G'knight,Oskar Blues Grill & Brew,American Amber / Red Ale,-
2659,Red Bonnet Amber,Wabasha Brewing Co. .,American Amber / Red Ale,5.50 %
2660,No Paddle Amber,Muddy Creek Brewery,American Amber / Red Ale,5.20 %
2661,Red QRye,Draught Bouse Pu $& Brewery,American Amber / Red Ale,4.80 %
2662,5th Anniversary Ale,Round Guys Brewing Company,American Amber / Red Ale,6.80 %
2663,Summer 66,Two Rows Restaurant & Brewery,American Amber / Red Ale,-
2664,UemFer,WilliXanti cFewing Co. .,American Amber / Red Ale,5.50 %
2665,Amber - Oak Chips & Vanilla Beans,Alligator Brewing Company,American Amber / Red Ale,-
2666,Tiffani\Amber Vhiesen,Denver eBCer Co .,American Amber / Red Ale,-
2667,Rennisance City Red,Singin ' River Brewing Co. .,American Amber / Red Ale,4.90 %
2668,AmbrÃ © eAmÃ ©!rXicaine,La BIrebrie,American Amber / Red Ale,-
2669,Smokestack Amber Ale,Crown Brewing,American Amber / Red Ale,5.00 %
2670,Oaky Doke,Company Brewing,American Amber / Red Ale,6.50 %
2671,100 __ Naked Dove Brewing Company,American Amber / Red Ale,-,0.00 %
2672,49 ` er Red,Gold Hill Brewery,American Amber / Red Ale,5.70 %
2673,MineWr <' sRed,PlacervilleTrewing& Co. .,American Amber / Red Ale,-
2674,Nicole,BREW Pub & Kitchen,American Amber / Red Ale,-
2675,Johnny Bravo,E.J. Phair Brewing Company,American Amber / Red Ale,-
2676,Homefield 5,Kretschmann Brewing Company,American Amber / Red Ale,3.90 %
2677,Coccinati Red Wheat,People 's Brewing Company,American Amber / Red Ale,6.00 %
2678,Border Bitter,The Untapped Brewing Co. .,American Amber / Red Ale,3.80 %
2679,No Soul Red,Intracoastal Brewing Company,American Amber / Red Ale,5.50 %
2680,Busy Bee,De Garve,American Amber / Red Ale,5.50 %
2681,LittLlZe SETnderness,LittlWe QerC oporation,American Amber / Red Ale,5.40 %
2682,Rock Slide Amber,Elk Mountain Brewing,American Amber / Red Ale,-
2683,Big iWdO Amber,Alligtor Ureing Company,American Amber / Red Ale,-
2684,Boscos Kung Fu,Boscos Restaurant & Brewing Co. .,American Amber / Red Ale,-
2685,Levitaion With DajZeliWg & Ginger,StonBerewig Co. .,American Amber / Red Ale,4.40 %
2686,Armstrong Amber,Roseville Brewing Company,American Amber / Red Ale,-
2687,Maltz & Waltz,De Garve,American Amber / Red Ale,5.00 %
2688,Get To The Root,Whole Foods - Post Oak,American Amber / Red Ale,6.50 %
2689,Hearthstone Re{ Aye Ale,HeartPhtne Brewery,American Amber / Red Ale,5.00 %
2690,Mighty Mullet,Plymouth Brewing Company,American Amber / Red Ale,6.70 %
2691,Wild North Summer Session Ale,Lake of Bays Brewing Company,American Amber / Red Ale,4.20 %
2692,Redshift Red Ale,Wavelength Brewing Company,American Amber / Red Ale,-
2693,Big TmeLr Gnome,HeinzelmÃ ` BnZJhen Brewery,American Amber / Red Ale,8.00 %
2694,Urban Amber,Bull & Barrel Brew Pub,American Amber / Red Ale,6.10 %
2695,Whipstall West Coast Amber,Iron Bird Brewing Co. .,American Amber / Red Ale,5.20 %
2696,DÃ © gagÃ © Ale,Great Black Swamp Brewing Co. .,American Amber / Red Ale,-
2697,San Rafael Red Ale,Broken Drum Brewery And Wood Grill,American Amber / Red Ale,6.00 %
2698,Venomous Imperial Honey Ale - Brandy Barrel-Aged,Fegley 's Bethlehem Brew Works,American Amber / Red Ale,9.00 %
2699,Burning Down The House,Twelve Bar Brews,American Amber / Red Ale,8.50 %
2700,British Knight Scotch Red Ale,Oskar Blues Grill & Brew,American Amber / Red Ale,7.40 %
2701,StranQe rPanger,Flat 1 Bewerks,American Amber / Red Ale,-
2702,Deiv 's|!Garden,FrodhNa Brewery,American Amber / Red Ale,3.90 %
2703,Rousse Svelte,LagabiÃ ¨ re Brasserie Artisanale,American Amber / Red Ale,5.50 %
2704,Hose Co 1 Red Lager,Twisted Chile Brewing Company,American Amber / Red Ale,-
2705,Roughneck Red Ale,Ten Sleep Brewing Company,American Amber / Red Ale,-
2706,The Amarillo Chainsaw Massacre,Broadhead Brewing Company,American Amber / Red Ale,-
2707,Marks And Spencer Cornish Red Ale,St. Austell Brewery,American Amber / Red Ale,4.90 %
2708,7-Spot Amber Ale,Stormcloud Brewing Company,American Amber / Red Ale,5.40 %
2709,Ouatw/ IAPA,Small Btac 'heBer Co. .,American Amber / Red Ale,6.50 %
2710,Redowod,Grain# rQewery,American Amber / Red Ale,4.80 %
2711,Capricieuse,LagabiÃ ¨ re Brasserie Artisanale,American Amber / Red Ale,6.00 %
2712,Brother Paul 's Amber Ale,Clayton Brewing Co. .,American Amber / Red Ale,5.20 %
2713,RedR ooRseVA mber,August( SchCe lBZrewing Company,American Amber / Red Ale,-
2714,Destinatian Honey Red Ale,Natian Brewery,American Amber / Red Ale,5.10 %
2715,NaugEy XAber,Fat UniHorn Brewery,American Amber / Red Ale,5.50 %
2716,Ametyhs AbGmer Ale,SleepingG iat BrDewing Co. .,American Amber / Red Ale,5.00 %
2717,Mother Plunker,DuVig Brewing Co. .,American Amber / Red Ale,5.20 %
2718,Extra SpAa lRed Ale,AlphaB reGHUZng Company,American Amber / Red Ale,5.00 %
2719,Loggerhead Red,Marco Island Brewery,American Amber / Red Ale,5.00 %
2720,Amber Lager,Smithworks Brewing Company,American Amber / Red Ale,5.60 %
2721,Scintilla Sweet Tea Ale,Legal Remedy Brewing,American Amber / Red Ale,5.00 %
2722,Summer Session Ale,Elk Creek Cafe + Aleworks,American Amber / Red Ale,4.20 %
2723,Hogfish Amber,Florida Keys Brewing Co. .,American Amber / Red Ale,5.40 %
2724,Aiken AmreianRed Pale Ale,Aiken rBewn[Cmpany,American Amber / Red Ale,-
2725,Viola Rossa,Birra Arduini,American Amber / Red Ale,6.60 %
2726,Road RYder,OblivRioDn Brewin Co. .,American Amber / Red Ale,5.90 %
2727,Ame FEarl,Fetch BrewiNg Company,American Amber / Red Ale,-
2728,L'Aviateur,La Tour A BiÃ ¨ res,American Amber / Red Ale,6.00 %
2729,Ratsherrn Backbord Red Ale,Ratsherrn Brauerei GmbH,American Amber / Red Ale,4.30 %
2730,Otter Creek Amber,Kassik 's Kenai Brew Stop,American Amber / Red Ale,6.20 %
2731,R.CPIP.A.H,Black eBaIr BVrewery,American Amber / Red Ale,6.40 %
2732,ManhcsrV Red,FrankliWn Stree AtBreing Company,American Amber / Red Ale,6.00 %
2733,Flanders Red Ale,Boston Beer Company ( Samuel Adams ),American Amber / Red Ale,-
