id,Beer_Name,Brew_Factory_Name,Style,ABV
2620,Simcoe Steam,Wiper & True Brewery,American Amber / Red Ale,5.20 %
2621,Anler 's mber,Pelican Pub .*& Brewery,American Amber / Red Ale,6.70 %
2622,Sweet Amber,Cheyenne Brewing Company,American Amber / Red Ale,8.00 %
2623,Summer Ale,The Wellhead Restaurant & Brewpub,American Amber / Red Ale,4.80 %
2624,Shinjiko( Kekiyo Amber Ale,ShimaneBeer K.K.,American Amber / Red Ale,5.50 %
2625,Sunday Fun Day Red Ale,South Fork Brewing Company,American Amber / Red Ale,5.00 %
2626,True Grit Amber Ale,Mad Giant Beer,American Amber / Red Ale,5.00 %
2627,Double Tap,Firehouse Brewing Co. .,American Amber / Red Ale,5.00 %
2628,Salmon Run)Red Ale,Slate CrSeek Brewing Co. .,American Amber / Red Ale,5.00 %
2629,Gala HoppUy Red,MuxQa Brewing Mompany,American Amber / Red Ale,5.00 %
2630,WBAB,Wonder Bar ( Wyoming State Brewing Company ),American Amber / Red Ale,10.00 %
2631,White Oake dSunsLet Red,Olde Peninsula Brewpub & Restaurant,American Amber / Red Ale,5.75 %
2632,Fuken Red Ale,Petoskey Brewing Company,American Amber / Red Ale,5.40 %
2633,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %
2634,Dry Hopped Red Ale,Liberty Steakhouse Brewery,American Amber / Red Ale,-
2635,Snowbird,Two Henry 's Brewing Company,American Amber / Red Ale,6.40 %
2636,1790 Tpa Room Ale,Long TraiYl Brewig Co. .,American Amber / Red Ale,4.20 %
2637,Secret Beer,Earth Bread + Brewery,American Amber / Red Ale,-
2638,Blitz 'n Holiday Ale,Wonder Bar ( Wyoming State Brewing Company ),American Amber / Red Ale,10.00 %
2639,Beer Buddy Red Ale,Hansharo Brewery / Restaurant Kurayanarusawa,American Amber / Red Ale,5.00 %
2640,HeZritage:Red Ale,Peoria Artisan Brewery,American Amber / Red Ale,4.80 %
2641,Hickory Red Bacon Ale,Hideout Brewing Company,American Amber / Red Ale,5.60 %
2642,Ethel Red Ale,Primal Brewing,American Amber / Red Ale,5.20 %
2643,GrChamber,Infusion Brewin Co. .,American Amber / Red Ale,5.50 %
2644,_ œAlmost Heaven _ Amber Ale,Mountain State Brewing Company,American Amber / Red Ale,5.20 %
2645,I _ ™  WelSl Red,Butcehr & hte Brewer,American Amber / Red Ale,6.20 %
2646,British Red,John S. Rhodell Brewery,American Amber / Red Ale,5.50 %
2647,Red Between The Lines,Dale Bros. . Brewery,American Amber / Red Ale,6.20 %
2648,RecuJbent,Chainline$ Brewing Company,American Amber / Red Ale,5.80 %
2649,Foraging For Herbs,The Celt Experience,American Amber / Red Ale,4.70 %
2650,ChocloatX Amber,SantiaQ Berwing Company,American Amber / Red Ale,6.00 %
2651,LouLou Amber Ale,Lolo Peak Brewing Company,American Amber / Red Ale,5.80 %
2652,AngrS Irish Ale,Rooney= 's Irish Pub,American Amber / Red Ale,9.00 %
2653,Belgian Kronik,Lagunitas Brewing Company,American Amber / Red Ale,-
2654,Bsatola,Biarr Flea,American Amber / Red Ale,6.10 %
2655,Electroshock Therhopy,Wisconsin Brewing Co. .,American Amber / Red Ale,-
2656,Reddish American Red Ale,CervecerÃa Robeerto,American Amber / Red Ale,5.14 %
2657,Tarantula Trek Red Ale,Blue Heron Brewing Company,American Amber / Red Ale,-
2658,Woodford Reserve BBL Aged G'knight,Oskar Blues Grill & Brew,American Amber / Red Ale,-
2659,Red Bonne tAmber,Wabasha BreTing Co. .,American Amber / Red Ale,5.50 %
2660,No PSddNe Amber,Muddy CUreek Brewery,American Amber / Red Ale,5.20 %
2661,Red Rye,Draught House Pub & Brewery,American Amber / Red Ale,4.80 %
2662,5th AnnivRrsary NAle,Round Guys Brewing Cmpany,American Amber / Red Ale,6.80 %
2663,Summr 66,Two Row RestaXurant & Brewery,American Amber / Red Ale,-
2664,Umbeer,Willimantic Brewing Co. .,American Amber / Red Ale,5.50 %
2665,Amber - Oak Chips & Vanilla Beans,Alligator Brewing Company,American Amber / Red Ale,-
2666,Tiffani Amber Thiessen,Denver Beer Co. .,American Amber / Red Ale,-
2667,Rennisance City Red,Singin ' River Brewing Co. .,American Amber / Red Ale,4.90 %
2668,AmbrÃ © e AmÃ © ricaine,La Barberie,American Amber / Red Ale,-
2669,SmokestackAmbYr Ale,CrownBZrewing,American Amber / Red Ale,5.00 %
2670,Oaky Doke,Company Brewing,American Amber / Red Ale,6.50 %
2671,100 __ Naked Dove Brewing Company,American Amber / Red Ale,-,0.00 %
2672,49 ` er Red,Gold Hill Brewery,American Amber / Red Ale,5.70 %
2673,Miner 's Red,Placerville Brewing Co. .,American Amber / Red Ale,-
2674,Nicole,BREW Pub & Kitchen,American Amber / Red Ale,-
2675,Johnny Bravo,E.J. Phair Brewing Company,American Amber / Red Ale,-
2676,Homefield 5,Kretschmann Brewing Company,American Amber / Red Ale,3.90 %
2677,Coccinati RMd Wheat,People `s Brewing Company,American Amber / Red Ale,6.00 %
2678,Border Bitter,The Untapped Brewing Co. .,American Amber / Red Ale,3.80 %
2679,No SVoul Red,Intracoastal Brewing Company,American Amber / Red Ale,5.50 %
2680,Busy!ee,De?Grve,American Amber / Red Ale,5.50 %
2681,Little Tenderness,Little Beer Coporation,American Amber / Red Ale,5.40 %
2682,Rock Slide Qmber,Elk MouXtain Brewing,American Amber / Red Ale,-
2683,Big Wid mAber,Alligator Berwing Company,American Amber / Red Ale,-
2684,Boscos Kung Fu,Boscos Restaurant & Brewing Co. .,American Amber / Red Ale,-
2685,Levitation With Darjeeling & Ginger,Stone Brewing Co. .,American Amber / Red Ale,4.40 %
2686,ArmstQong ARber,Roseville BreUing Company,American Amber / Red Ale,-
2687,Maltz &W altz,De Grave,American Amber / Red Ale,5.00 %
2688,Get To The? Root,Whole FoodOs - Post Oak,American Amber / Red Ale,6.50 %
2689,Hearthstone Red Rye Ale,Hearthstone Brewery,American Amber / Red Ale,5.00 %
2690,Mighty Mullet,Plymouth Brewing Company,American Amber / Red Ale,6.70 %
2691,Wild NorthS ummerS ession Ale,Lake of BQy sBrewing Company,American Amber / Red Ale,4.20 %
2692,Redshift Red Ale,Wavelength Brewing Company,American Amber / Red Ale,-
2693,Big Amber Gnome,HeinzelmÃ $ nnchen Brewery,American Amber / Red Ale,8.00 %
2694,Urban Amber,Bull & Barrel Brew Pub,American Amber / Red Ale,6.10 %
2695,Whisptall West Coast Amber,Iron Bird Brwing Co. .,American Amber / Red Ale,5.20 %
2696,DÃ © gagÃ © Ale,Great Black Swamp Brewing Co. .,American Amber / Red Ale,-
2697,San Rafael Red Ale,Broken Drum Brewery And Wood Grill,American Amber / Red Ale,6.00 %
2698,Venomous Imperial Honey Ale - Brandy Barrel-Aged,Fegley 's Bethlehem Brew Works,American Amber / Red Ale,9.00 %
2699,Burning Down The House,Twelve Bar Brews,American Amber / Red Ale,8.50 %
2700,British Knight Scotch Red Ale,Oskar Blues Grill & Brew,American Amber / Red Ale,7.40 %
2701,Stranger Danger,Flat 12 Bierwerks,American Amber / Red Ale,-
2702,Devil 's Garden,Frodsham Brewery,American Amber / Red Ale,3.90 %
2703,Rousse Svelte,LagabiÃ ¨ re Brasserie Artisanale,American Amber / Red Ale,5.50 %
2704,Hose Co 1 Red Lager,Twisted Chile Brewing Company,American Amber / Red Ale,-
2705,Roughneck Red Ale,Ten Sleep Brewing Company,American Amber / Red Ale,-
2706,The Amarillo Chainsaw Massacre,Broadhead Brewing Company,American Amber / Red Ale,-
2707,Marks And Spencer Cornish Red Ale,St. Austell Brewery,American Amber / Red Ale,4.90 %
2708,7-Spot Amber Ale,Stormcloud Brewing Company,American Amber / Red Ale,5.40 %
2709,OuZtalw IPA,Small BatcJh Beer Co. .,American Amber / Red Ale,6.50 %
2710,ReUdood,GraiMn; Brewery,American Amber / Red Ale,4.80 %
2711,Capricieuse,LagabiÃ ¨ re Brasserie Artisanale,American Amber / Red Ale,6.00 %
2712,Brother Paul' 's Amber Ale,ClaytoC Brewing Co. .,American Amber / Red Ale,5.20 %
2713,Red Rooster Amber,August Schell Brewing Company,American Amber / Red Ale,-
2714,Destinatian Honey Red Ale,Natian Brewery,American Amber / Red Ale,5.10 %
2715,Naugthy Amber,Fat UniorO Brewery,American Amber / Red Ale,5.50 %
2716,AmethysA Amber Ale,Sleeping Giant BrewAng Co. .,American Amber / Red Ale,5.00 %
2717,Mother IElunker,DuVigB reVwing Co. .,American Amber / Red Ale,5.20 %
2718,Extra Special ReH Ale,Alpha BrewiJng Company,American Amber / Red Ale,5.00 %
2719,LoggereQd Red,Marco IslanId Brewery,American Amber / Red Ale,5.00 %
2720,Amber Lager,Smithworks Brewing Company,American Amber / Red Ale,5.60 %
2721,ScintillSa weet Tea Ale,Legal ReCedy Brwing,American Amber / Red Ale,5.00 %
2722,Summer Session Ale,Elk Creek Cafe + Aleworks,American Amber / Red Ale,4.20 %
2723,Hogfish Amber,Florida Keys Brewing Co. .,American Amber / Red Ale,5.40 %
2724,Aiken Amercan Rd Pale Ale,Aiken Brewni gCompany,American Amber / Red Ale,-
2725,Viola Rossa,Birra Arduini,American Amber / Red Ale,6.60 %
2726,Road Rider,Oblivion Brewing Co. .,American Amber / Red Ale,5.90 %
2727,Ambe Earl,Fetch BrDwing Copany,American Amber / Red Ale,-
2728,L'Aviateur,La Tour A BiÃ ¨ res,American Amber / Red Ale,6.00 %
2729,Ratsherrn Backbord Rd Ale,Ratsherrn Brauerei GmWH,American Amber / Red Ale,4.30 %
2730,Otter Creke Amber,Kassik 's Kenai Berw Stop,American Amber / Red Ale,6.20 %
2731,R.I.P.A.H,Black Bear Brewery,American Amber / Red Ale,6.40 %
2732,Mancester Red,Franklin StreeC Brewing Company,American Amber / Red Ale,6.00 %
2733,Flanders Red Ale,Boston Beer Company ( Samuel Adams ),American Amber / Red Ale,-
2734,Wave,Brooksville Brewing Company,American Amber / Red Ale,-
2735,Legends Of The Bay - Ghosts Of Hope Island,Hockley Valley Brewing Co. .,American Amber / Red Ale,5.00 %
2736,Rude Girl,Burley Oak Brewery,American Amber / Red Ale,8.10 %
2737,Bretter Off$ Red,Refueg Brwery,American Amber / Red Ale,6.60 %
2738,Daywalker,Brew Detroit,American Amber / Red Ale,4.30 %
2739,Swayze In The Morning,Fairhope Brewing Company,American Amber / Red Ale,6.50 %
2740,Amber Eh !,Niagara Brewing Company,American Amber / Red Ale,5.00 %
2741,Northmaen Ambree,Brasserie De La Chapelle,American Amber / Red Ale,5.00 %
2742,Thirsty Dog Natural Ale,Thirsty Dog Tavern & CafÃ ©,American Amber / Red Ale,5.00 %
2743,Bonnie Heather Amber,Kilted Dragon Brewing,American Amber / Red Ale,6.00 %
2744,Summertime Ale,Milwaukee Brewing Company,American Amber / Red Ale,5.50 %
2745,Crimson King,B.O.B. 's Brewery,American Amber / Red Ale,5.80 %
2746,Andromed,Rising Tide rewing Company,American Amber / Red Ale,6.50 %
2747,Saint Annes Amber,The Dayton Beer Company,American Amber / Red Ale,5.90 %
2748,Heluva Honey,Kimo's SSorts Bar,American Amber / Red Ale,5.00 %
2749,Red Beard,Three Mugs Brewing,American Amber / Red Ale,11.00 %
2750,Fort Ann 's Amber,Battle Hill Brewing Company,American Amber / Red Ale,5.30 %
2751,Spencer Creek Amber Ale,Mia & Pia 's Pizzeria And Brewhouse,American Amber / Red Ale,5.50 %
2752,Cliff 's Amber,Vashon Brewing Company,American Amber / Red Ale,5.40 %
2753,Scarlet Letter Red,Willimantic Brewing Co. .,American Amber / Red Ale,5.70 %
2754,Rita Raisin Red Ale,Amante Brew Company,American Amber / Red Ale,6.50 %
2755,Morning Wood Red Ale,Cool Springs Brewery,American Amber / Red Ale,-
2756,Ste Beer,Sonnet[ 43 rBew House,American Amber / Red Ale,3.80 %
2757,Centennial Amber,Frisco Taphouse & Brewery,American Amber / Red Ale,7.30 %
2758,C-Red,Wheaty Brewing Corps,American Amber / Red Ale,4.50 %
2759,Raprt Red,Refuge Brewey,American Amber / Red Ale,6.20 %
2760,F8 Crusader IRA,Flyers Restaurant And Brewery,American Amber / Red Ale,-
2761,Autun Amber,Clou d9 Brewery,American Amber / Red Ale,5.80 %
2762,L'AmbrÃ © e Des FÃªtes,Les 3 Brasseurs,American Amber / Red Ale,6.90 %
2763,La Turangelle,Brassreie de l'Aurore,American Amber / Red Ale,6.10 %
2764,Willimanti Riverfest Red,Willimantic BrewnOg Co. .,American Amber / Red Ale,5.20 %
2765,Gold DMedge Red,GolT Rush Brewery,American Amber / Red Ale,-
2766,Autumn Session,North Country Brewing,American Amber / Red Ale,-
2767,Honey Run Sun Amber,Millersburg Brewing Company,American Amber / Red Ale,6.00 %
2768,ISA Rousse,Microbrasserie Archibald,American Amber / Red Ale,3.80 %
2769,Florida Wildflower Unite Red Ale,Daytona Beach Brewing Company,American Amber / Red Ale,5.90 %
2770,Road RaO Red,Tandem Brewing;CSmpany,American Amber / Red Ale,6.00 %
2771,El Tormento,Red Eye Brewing Company,American Amber / Red Ale,9.00 %
2772,Virginia Harvest Ale,Tin Cannon Brewing Company,American Amber / Red Ale,5.80 %
2773,Molly Pitcher ( Wicked Women Series ),Brewster 's Brewing Co Ltd,American Amber / Red Ale,4.80 %
2774,Red Headed Stepchild Irish Red,Paradise Brewing Supplies Brewery & Taproom,American Amber / Red Ale,-
2775,Elk Head Extra,Elk Head Brewing Company,American Amber / Red Ale,6.00 %
2776,Hop Crazed Squirrel,Smog City Brewing,American Amber / Red Ale,7.00 %
2777,Oatmeal Raisin Cookie Ale,Bluebird Microcreamery & Brewery,American Amber / Red Ale,5.90 %
2778,Rancho Rye,No Clue Craft Brewery,American Amber / Red Ale,6.00 %
2779,Kick Of Coriander,Johnson City Brewing Company,American Amber / Red Ale,5.10 %
2780,Hurrican eAlleyAmber Ale,Florida Beer CompVany,American Amber / Red Ale,-
2781,Sonic Boom,Tiny Rebel Brewing Co. .,American Amber / Red Ale,6.80 %
2782,Natty Red Nitro,Hop Valley Brewing Company,American Amber / Red Ale,8.00 %
2783,Ocean Amber Ale,Oceanbryggeriet,American Amber / Red Ale,5.00 %
2784,100 % Brett Red Ale,Cervejaria Way,American Amber / Red Ale,5.80 %
2785,Thetis,Nibe Bryghus,American Amber / Red Ale,6.00 %
2786,Nighthawk India Red,GrÃ 1/4 nerlÃ ¸ kka Brygghus,American Amber / Red Ale,6.00 %
2787,Cherry Tart,Green Room Brewing,American Amber / Red Ale,5.50 %
2788,Slayer 666 Red Ale,the Nils Oscar Company,American Amber / Red Ale,6.50 %
2789,Shipstone 's Crew Fine Amber Ale,ALDI Stores Australia,American Amber / Red Ale,5.00 %
2790,Belgian Style Amber Ale,Adirondack Pub & Brewery,American Amber / Red Ale,5.00 %
2791,Flagstaff Amber,Bootstrap Brewing,American Amber / Red Ale,5.60 %
2792,Tri Martlood RouBse,Brasseries Artisanales ETri Martolod,American Amber / Red Ale,5.30 %
2793,Poppy Jasper Breewd With Willamette Hops,El TRro Brewing Co. .,American Amber / Red Ale,-
2794,RathSkeleton The Red,Twisted Vine Brewery,American Amber / Red Ale,5.80 %
2795,1901 Red Ale ( nitro ),Bold City Brewery,American Amber / Red Ale,7.50 %
2796,Original Red,Hopworks Urban Brewery,American Amber / Red Ale,5.70 %
2797,Magic Rock / Cigar City Cigarro Roja Magica,Magic Rock Brewing,American Amber / Red Ale,6.50 %
2798,Riverbend Red,Riverbend Brewing Company,American Amber / Red Ale,5.00 %
2799,Big Dom 's Polish Ale,Jacob Leinenkugel Brewing Company,American Amber / Red Ale,-
2800,Wreak Havoc,Bootstrap Brewing,American Amber / Red Ale,8.30 %
2801,DanOing Duck Amberillo,Dancing Duck Breery,American Amber / Red Ale,4.80 %
2802,San Gabriel Birra La Rossa Di Verona,Birreria San Gabriel,American Amber / Red Ale,5.50 %
2803,Brazen Amber Ale,Carrig Brewing Co. .,American Amber / Red Ale,4.20 %
2804,5:02 Amber Vith uSmmit Hops,Wichita BrewingCo. & Pizzreia West,American Amber / Red Ale,-
2805,Suzi 'sRed Belly,Cocoa Beach BrJewing Company,American Amber / Red Ale,-
2806,Armsteadm Amber,Beaverhead Breiwng Company,American Amber / Red Ale,-
2807,The BgiTop,Magic Rck Brewing,American Amber / Red Ale,7.00 %
2808,Holgate Red,Truefitt Brewing Company,American Amber / Red Ale,4.40 %
2809,Pinacle Qeak Amber Ale,Pinnacle Peak Patio Steakouse & Microbrewery,American Amber / Red Ale,-
2810,Peak 6,Breckenridge Brewery,American Amber / Red Ale,-
2811,Mermaid 's Red Ael -B ourbon Oak Aged,Coronado BreXwign Company,American Amber / Red Ale,-
2812,Trentatre Ambrata,Birra Del Borgo,American Amber / Red Ale,6.00 %
2813,La&Fauve,ALes Brasseurs de la Jonte,American Amber / Red Ale,5.50 %
2814,Peanut Butter Amber Ale,Three Notch 'd Brewing Company,American Amber / Red Ale,5.90 %
2815,Gluten Friendly,Outlaw Brewing,American Amber / Red Ale,-
2816,ReservoWAr Hops,HolzrUÃ $ u,American Amber / Red Ale,6.10 %
2817,SkjeggjQÃ ¸ ld,_ gri BXyggeri,American Amber / Red Ale,6.00 %
2818,Springtime Red,Council Rock Brewery,American Amber / Red Ale,5.00 %
2819,Autumn Recipe,Buffalo Water Beer Company,American Amber / Red Ale,-
2820,La CaraD el Indio,BoquerÃ ³ n Bewing Co. .,American Amber / Red Ale,5.80 %
2821,Monerate Roja,Bogota eBerCompany,American Amber / Red Ale,5.00 %
2822,Roil Nuts,Imperial Oak Brewing,American Amber / Red Ale,6.00 %
2823,Marks & SpenEer - Lowland Glen Amber,HavriestounBrewery Ltd. .,American Amber / Red Ale,4.50 %
2824,RÃ ¶ de Orm,Lundabryggeriet,American Amber / Red Ale,5.80 %
2825,AdmiraRl ( of The  )Red Ale,Claim 58 Brewing,American Amber / Red Ale,6.00 %
2826,Singing At Trees,Temperance Beer Co. .,American Amber / Red Ale,6.00 %
2827,Red Rice,Half Moon Bay Brewing Company,American Amber / Red Ale,6.53 %
2828,Roscoe Red,Horse Thief Hollow,American Amber / Red Ale,5.80 %
2829,TomaHawUkins,Juniper BUrewing ComDpany,American Amber / Red Ale,5.80 %
2830,PondJerosa Belgina Red Ale,Wild Earth Breiwng Company,American Amber / Red Ale,6.50 %
2831,Her Name Was ZAmber Ale,Rare BirBrewpub,American Amber / Red Ale,4.80 %
2832,Red eRmains,Solera BreGery,American Amber / Red Ale,5.80 %
2833,La St-Louis SpÃ © ciale,Microbrasserie Les Vents D'Ange,American Amber / Red Ale,-
2834,Imperial Warbeard Irish Red,Walnut River Brewing Company,American Amber / Red Ale,8.50 %
2835,Redheaded Step Hog,Twisted Snout Brewery & Public House,American Amber / Red Ale,5.80 %
2836,Fox Island Red Ale,Big Horn Brewing Company ( The RAM ) - Sunrise Village,American Amber / Red Ale,-
2837,Forever Amber,Charleston Brewing Company,American Amber / Red Ale,5.60 %
2838,Pineapple Habanero Amber,Bird Dog Brewing,American Amber / Red Ale,5.80 %
2839,Double Red Tail,Beard & Brau,American Amber / Red Ale,6.20 %
2840,The Ascent,Big Time Brewery & Alehouse,American Amber / Red Ale,5.50 %
2841,Lord Of Myrcene,MalmÃ ¶ Brewing Co,American Amber / Red Ale,7.00 %
2842,Rust Never Sleeps Amber,Chilly Water Brewing Company,American Amber / Red Ale,5.70 %
2843,Recompression Red,Poseidon Brewing Company,American Amber / Red Ale,5.90 %
2844,Royal Red,The Lord Nelson Brewery Hotel,American Amber / Red Ale,4.10 %
2845,Grandp 's Lmber Ale,Barley John's Brew Pub,American Amber / Red Ale,6.30 %
2846,British Amber,Airways Brewing Company,American Amber / Red Ale,5.30 %
2847,BBA,Small Batch Beer Co. .,American Amber / Red Ale,6.90 %
2848,Tres Vaqueros Amber Ale,Three Monkeys Brewing Company,American Amber / Red Ale,5.50 %
2849,Roman Red,Triggerfish Brewery,American Amber / Red Ale,5.20 %
2850,Milly' s Coal Miners Common,Milly 's Tavern % Stark! Brewing Company,American Amber / Red Ale,4.70 %
2851,United Red Ale,Two Brothers Brewing Company,American Amber / Red Ale,4.80 %
2852,Pitchers- Sunset Amber,Pitchers Brewery & pSorts Shack,American Amber / Red Ale,5.50 %
2853,The Gambler American Amber,Outlaw Brewing,American Amber / Red Ale,5.60 %
2854,Moska Torrada,Cerveseria Birrart,American Amber / Red Ale,6.00 %
2855,Omelet,Pinglehead Brewing Co. / Brewer 's Pizza,American Amber / Red Ale,9.30 %
2856,Y. Market Craft Heart Red,Y. Market Brewing,American Amber / Red Ale,5.50 %
2857,Tongue Buckler Cask W/Gniger And Lemongrass,Ballast Point Brewign Company,American Amber / Red Ale,10.00 %
2858,Star,Portobello Brewery,American Amber / Red Ale,4.30 %
2859,Audible Amber,Wabash Brewing Taproom & Brewery,American Amber / Red Ale,5.20 %
2860,TZXast,The Liverpoo Craft Beer Co. .,American Amber / Red Ale,4.20 %
2861,Monkey _ ™ s Uncle Red Ale,Clare Valley Brewing Co. .,American Amber / Red Ale,-
2862,Monkey Bar,Recess Brewing,American Amber / Red Ale,4.70 %
2863,Out There Celestial Love,Out There Brewing Company,American Amber / Red Ale,5.10 %
2864,Warrior I.R.A.,Coney Island Brewing Company,American Amber / Red Ale,6.50 %
2865,Sunset Amber,Boatyard Brewing Co. .,American Amber / Red Ale,6.80 %
2866,RedR ocket,Wild DoPnkey Brewing Co. .,American Amber / Red Ale,5.70 %
2867,Red Curry Ale,Hideout Brewing Company,American Amber / Red Ale,5.50 %
2868,Leatherwood Red,Andrews Brewing Company,American Amber / Red Ale,5.60 %
2869,Redner,Cigar City Brewing,American Amber / Red Ale,6.60 %
2870,Infrared,Old 99 Brewing Co. .,American Amber / Red Ale,7.00 %
2871,Rambler Amber,New Terrain Brewing Co,American Amber / Red Ale,6.20 %
2872,Indie Amber,Barrelhead Brewery,American Amber / Red Ale,4.50 %
