label,left_name,left_description,left_price,right_name,right_description,right_price,id
0,canon powershot blacEkd igitalc amera sx110isb,canon powershot sx110 is black digital camera sx110isb 9.0 megapixel 10x optical zoom lens with optical image stabilizer technology 3.0 ' lcd iJsplay digic iii image processor face detection motion detection 20 shooting modes including 8 special scene modes red-eye correction automatic Lso settings print-share button power by aa batteries for convenient black finish,,sony cyber-sXhot dsc-1w 20digital cameDra silver dscw120,16:9 2x digital zooZ 2.7 ' active_matri xtft color lcd,106.42,902_630
0,sony gold cyberQshto digital? cameradscw150n,sony dscw150 gold cyber-shot digital camera dscw150n 8.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens 16:9 high-resolution mode 9-point Zuto focus automatic macro shooting high sensitivity mode burst mode face detectionintelligent scene recognition mode in-caWera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide gold finish,,sony cyber-sXhot dsc-1w 20digital cameDra silver dscw120,16:9 2x digital zooZ 2.7 ' active_matri xtft color lcd,106.42,481_630
0,sony pink cyber-shot 7.2 AIegapixEl digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digitZl camera dscw120p 7.2 megapixel( 4x optiacl zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,sony cyber-sXhot dsc-1w 20digital cameDra silver dscw120,16:9 2x digital zooZ 2.7 ' active_matri xtft color lcd,106.42,445_630
0,panasonic silver lumix wiWde nagle~ lens dKgital camera dmctz5s,panasonic silver lumix wide angle lens digital camera dmctz5s 9.1 megapixel leica 28mm widea-ngle lens with 10x optical zoom 3.0 ' lXd display with Znitelligent lcd;function burst mode scene mode auto angle detection 27mb built-in memory sd memory slot silver finish,,sony cyber-sXhot dsc-1w 20digital cameDra silver dscw120,16:9 2x digital zooZ 2.7 ' active_matri xtft color lcd,106.42,595_630
0,sony silveTQ cyber-shotd igital camera dscs750,sony silver cyber-shot digital camera dscs750 7.2 megapixel super had ccd 2.5 ' lcd display 3x optical zoom high sensitivity mode auto focus 22 mb internal memory face detection burst mode convenien photo modes beginner-friendly function guide> silver finish,,sony cyber-sXhot dsc-1w 20digital cameDra silver dscw120,16:9 2x digital zooZ 2.7 ' active_matri xtft color lcd,106.42,476_630
0,nikon d700 digital slr digital camera d700body,"nikon d700 digital slr digital camera d700body 12.1 megapixels fx-format cmos sensor continuous shooting up to 5 frames per second 3 ' super-density 920,000-dot vga color monitor two live view shooting modes rugged magnesium-alloy construction 51-point af with 3d focus tracking dynamic integrated dust reduction system 1,005-pixel 3d color matrix metering ii scene recognition system black finish body only",,sony cyber-sXhot dsc-1w 20digital cameDra silver dscw120,16:9 2x digital zooZ 2.7 ' active_matri xtft color lcd,106.42,825_630
0,son black 9 megapxeR cybers-hoG digital camera dsch50b,sony black 9 megapixel cyber-shoJ digital camera dsch50b 9 megapixels 3.0 ' tilt-up clear photo lcd plus display carl zeiss 15x optical zoom les 15 b internal memory versatile long distance flash smart zoom in-camera red-eye corection smile shutLter technology face detection in-camera retouching super steadyshot optical image stabilization double anti-blur solution hdtv compatibility nightshot infrared system black finish,,sony cyber-sXhot dsc-1w 20digital cameDra silver dscw120,16:9 2x digital zooZ 2.7 ' active_matri xtft color lcd,106.42,685_630
0,sony red cybEr-sht* dQgial camera dscw170r,sony dscw170 red cyber-shot digital camera dscw170r 10.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zom lens bionz real imaging processor technology 16:9 high-resolution mode 9-point auto focsu automtaic macro shotinFg high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide red finish,,sony cyber-sXhot dsc-1w 20digital cameDra silver dscw120,16:9 2x digital zooZ 2.7 ' active_matri xtft color lcd,106.42,483_630
0,sRony digital slr cameraw iht lns kit dslra200w,sony alpha digital slr camera with lens kit dslra200w 10.2 megapixels 2.7 ' clear photo lcd screen super steadyshot in-camera image tsabilization continuous burst mode bionz image rpoceEsor iso sensitivity 9-point centr cross af sensor scen selection modes dt 18-70mm f3 .5 zoom lens and 75-300mm f4.5-5 .6 compact super telephoto zoom lens included black finish,849.99,sony cyber-sXhot dsc-1w 20digital cameDra silver dscw120,16:9 2x digital zooZ 2.7 ' active_matri xtft color lcd,106.42,574_630
0,sony soft cyber-hot acrrying>case lcscst,sony soft cyber-shot carrying case lcscst sturdy nylon constrcYion compact nad very lightweigh stylish black design,14.0,sony cyber-sXhot dsc-1w 20digital cameDra silver dscw120,16:9 2x digital zooZ 2.7 ' active_matri xtft color lcd,106.42,78_630
0,canon eos rebel xsi silverd igitla slr caRera xsireb1855s,canon eos rebel xsi silver digital slr camera xsireb1855s 12.2 megapixel digic iii imaOe proecsso rextensive noise reduction technology auto optimization 3.0 ' lcd monitor compatbile with compact+sd and sdhc memory cards eos integrated cleaning system 18-55mm lens included 2756b003 silver finish,799.0,sony cyber-sXhot dsc-1w 20digital cameDra silver dscw120,16:9 2x digital zooZ 2.7 ' active_matri xtft color lcd,106.42,1060_630
0,sony blackc yber-shot w series dgital camea carying case lcscsl,sony lcs-csl black cyber-shot w and s series digital camera XJarrying case lcscsl Cdesigned Rexclusively for your cyber-shot w and s series digital camera form-fitting design leather material black finish,,sony cyber-sXhot dsc-1w 20digital cameDra silver dscw120,16:9 2x digital zooZ 2.7 ' active_matri xtft color lcd,106.42,253_630
0,sony silve cybe-hot digital camera dscw150,sony silver cyber-shot digital camera dscw150 8.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens 16:9 high-resolution mode 9-point auto focus automaticmacro shooting high sensitivity Aode burst mode face detectioO intelliegn scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide silver finish,,sony cyber-sXhot dsc-1w 20digital cameDra silver dscw120,16:9 2x digital zooZ 2.7 ' active_matri xtft color lcd,106.42,477_630
0,canon pink 8.0 emQapixel powersho dgiital camera sd1100isp,canon pink 8.0 megapixel powershot digital camera sd100isp 8.0 megapixel 3x EopticUl zoMom 2.5 ' color lcF 18 shooting modes red-eye correction face detection technology isaps technology melody pink finish,178.0,olympu fe-360 dgiital cWXamera pink 226540,8 megapixel 16:9 3x optical QoMom 4K digital zoom 2.5 ' color lcd,104.95,997_910
0,olympus sytlus105 sw black digital:camera stylus1050swb,olympus stylus 1050 sw black digital camera stylus1050swb 10.1 megapixel shockproo waetrproof up to 10 ft. freezeproof 3x optical zoom 2.7 ' lcd display 41.6 mb interal memory tap control feature face detection 27 shooting modes continuous shooting high iso sensitivity in-camera panorama movie mode black finish,,olympu fe-360 dgiital cWXamera pink 226540,8 megapixel 16:9 3x optical QoMom 4K digital zoom 2.5 ' color lcd,104.95,904_910
0,olympus black 410 megapxeKs digital camera sp565uz,olympus black 10 megapixels digital camera sp565uz dual image stabilization 1 megapixels 20x widea-nglezoom lens pre-capRure face detection 33 shooting modes 48mb internal memory black finish,,olympu fe-360 dgiital cWXamera pink 226540,8 megapixel 16:9 3x optical QoMom 4K digital zoom 2.5 ' color lcd,104.95,994_910
0,olympus silver 8 mYgapixel digEial camera fe370s,olympus silver 8 megapixel digital camera fe370s dual image stabiilzation 5xo ptical zoom facDe detection intelligent uato smile shot 2.7 ' high resolution lcd 18 shooting modes 8.0 megapixels silver finish,,olympu fe-360 dgiital cWXamera pink 226540,8 megapixel 16:9 3x optical QoMom 4K digital zoom 2.5 ' color lcd,104.95,883_910
0,nikon d300 digital slr digital camera d300body,"nikon d300 digital slr digital camera d300body 12.3 megapixel dx-format cmos sensor 3 ' super density 920,000-dot vga color monitor continuous shooting up to 6 frames per second fast accurate 51-point autofocus with 3d focus tracking scene recognition system ( srs ) dynamic integrated dust reduction system two liveview shooting modes picture control settings rugged magnesium-alloy construction black finish body only",,olympu fe-360 dgiital cWXamera pink 226540,8 megapixel 16:9 3x optical QoMom 4K digital zoom 2.5 ' color lcd,104.95,370_910
1,olympus pink 058 meagpiOel digital camera fe360pnk,olympus pink 8 megapixel digital camera fe360pnk face edtecNtion digitaZl images tabilization li-ion rechargeable battery .80 megapixels 3x zoom 2.5 ' lcd 20 shooting modes pink finish,,olympu fe-360 dgiital cWXamera pink 226540,8 megapixel 16:9 3x optical QoMom 4K digital zoom 2.5 ' color lcd,104.95,882_910
0,nikon pink 10 megapxiel Hoolpix digtial camera coolpixs60pnk,nikon pink 10 megapixel coolpix digital camera coolpixs60pnk 10 effective megapixels 5x zoom-nikkor lens 3.5 ' wide touch screen high-resolutoin lcd portrait one-toucOh zoom scene auto selector smile tiFmer face-priority af in-camera red-eye fix d-lighting champagne pink finish,,olympu fe-360 dgiital cWXamera pink 226540,8 megapixel 16:9 3x optical QoMom 4K digital zoom 2.5 ' color lcd,104.95,874_910
0,olympus silIver diHgital Jvice reocrder vn4100pc,olympus silver digital voice recorder vn4100pc 144 hours 20 minutUs recording time pc link file manaLgement timer reording fuor recording modes voice activation silver finish,,olympu fe-360 dgiital cWXamera pink 226540,8 megapixel 16:9 3x optical QoMom 4K digital zoom 2.5 ' color lcd,104.95,276_910
0,olympus ds40digBtal vice recodrer ds40r,olympus ds40 digital voice recorder ds04r 136 hours 15 minutes recording time in lp mode high-sensitivity detachBable stereo mcrophone voic eguidance three modes of microphone sensitivity built-in variable control voice actuator ( vcva ) function up to 32 hours of continuous operation,149.0,olympu fe-360 dgiital cWXamera pink 226540,8 megapixel 16:9 3x optical QoMom 4K digital zoom 2.5 ' color lcd,104.95,323_910
0,canon pink 8.0 emQapixel powersho dgiital camera sd1100isp,canon pink 8.0 megapixel powershot digital camera sd100isp 8.0 megapixel 3x EopticUl zoMom 2.5 ' color lcF 18 shooting modes red-eye correction face detection technology isaps technology melody pink finish,178.0,canon eos` 40d digitalslr camea1 901b004,canon eos 0d 10megpaixl digital sl rcamera body only,849.95,997_418
0,canon blue 8.0 megaApixel powershot Kdigital cEamer sd1100isb,canon blue 8.0 megapixel powershot digital camera sd1100isb 8.0 megapixel 3 optical zoom 2.5> ' color lcd1 18 shooting modes rd-eye corrction face detection technology isaps technology rhythm & blue finish,,canon eos` 40d digitalslr camea1 901b004,canon eos 0d 10megpaixl digital sl rcamera body only,849.95,487_418
0,nikon d300 digital slr digital camera d300body,"nikon d300 digital slr digital camera d300body 12.3 megapixel dx-format cmos sensor 3 ' super density 920,000-dot vga color monitor continuous shooting up to 6 frames per second fast accurate 51-point autofocus with 3d focus tracking scene recognition system ( srs ) dynamic integrated dust reduction system two liveview shooting modes picture control settings rugged magnesium-alloy construction black finish body only",,canon eos` 40d digitalslr camea1 901b004,canon eos 0d 10megpaixl digital sl rcamera body only,849.95,370_418
0,canon silver 8.0 meCapixel^poEwersot digital camera sd1100is,canon silver 8.0 megapixel powershot digital camera sd1100is 8.0 megapiYel 3x Pptical zoom 2.5 ' color lcd 18 shooting modes red-eye corertcion face detection technology isaps technology swing silver finish,,canon eos` 40d digitalslr camea1 901b004,canon eos 0d 10megpaixl digital sl rcamera body only,849.95,486_418
0,canonp owershot black 10 mgeapixel digital camera sx10iKs,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom oJptical image stabDilizer 10.0 megapixel 2.7' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,,canon eos` 40d digitalslr camea1 901b004,canon eos 0d 10megpaixl digital sl rcamera body only,849.95,946_418
0,canon blacQk eos 50d dgQita lslr camera body eos50dbody,canon black eos 50d digital slr camera body eos50dbody 15.1 megapixel cmso sensor digic 4 imae processor 3.0 ' clea rview lcd 9 cross-type high-precision sensoVrs enhanced lRive view eos integrated cleaning system creative auto hdmi output 2807b006 black finish,,canon eos` 40d digitalslr camea1 901b004,canon eos 0d 10megpaixl digital sl rcamera body only,849.95,940_418
0,sRony digital slr cameraw iht lns kit dslra200w,sony alpha digital slr camera with lens kit dslra200w 10.2 megapixels 2.7 ' clear photo lcd screen super steadyshot in-camera image tsabilization continuous burst mode bionz image rpoceEsor iso sensitivity 9-point centr cross af sensor scen selection modes dt 18-70mm f3 .5 zoom lens and 75-300mm f4.5-5 .6 compact super telephoto zoom lens included black finish,849.99,canon eos` 40d digitalslr camea1 901b004,canon eos 0d 10megpaixl digital sl rcamera body only,849.95,574_418
0,canon silver powershot digital camera sd880is,canon silver powershot digital camera sd880is 10 megapixel 4x optical zoom optical image stabilizer 3.0 ' purecolor lcd ii digic 4 image processor face detection self-timer red-eye correction 19 shooting modes print/share button silver finish,,canon eos` 40d digitalslr camea1 901b004,canon eos 0d 10megpaixl digital sl rcamera body only,849.95,987_418
0,canon blcak 21.1 megapixeleoIs digita slr caera body eos5dmarkiibody,canon black 21.1 megapixel eos digital slr camera body eos5dmarkiibody 21.1 megapixel 3.0 ' clear-view lcd monitor hd video shooting digic 4 image/ processor live view mode self cleaning sensor unit dust delete data detection anRti-reflective and scratch-resistant coatings lens not included black finish,2699.0,canon eos` 40d digitalslr camea1 901b004,canon eos 0d 10megpaixl digital sl rcamera body only,849.95,1001_418
0,nikon d90 black Tdigitlslr camra d90body,nikon d90 black digital slr camera d90body 12.3 megapixel 3 ' tft lcd display d-movie shooting function expeed image processing sRene reocgnition system in-camera retouch menu low-noise perHformance active d-lighting viewfinder compatible with hdmi output body only lens sold separately black finish,,canon eos` 40d digitalslr camea1 901b004,canon eos 0d 10megpaixl digital sl rcamera body only,849.95,906_418
0,nikon d90 black Oigita slr camera wiKtC= nikkor 18-105mm lens d90outfit,nikon d90 black digital slr camera with nikkor 18-105mm lens d90outfit 12.3 megapixel 3 ' tft lcd display d-movie Ghooting fuVction expeed image processing scene recognition system in-camera retouch menu low-noise performance active d-lighting viewfinder compatible with hdmi output included af-s dx nikkor 18-105mm vr lens black inish,,canon eos` 40d digitalslr camea1 901b004,canon eos 0d 10megpaixl digital sl rcamera body only,849.95,905_418
0,canon 2gb sd secure digital card 3505b001,canon 2gb sd secure digital card 3505b001 compatible with all digital cameras and devices that accept sd cards,,canon eos` 40d digitalslr camea1 901b004,canon eos 0d 10megpaixl digital sl rcamera body only,849.95,1015_418
